step_time,gneJ00_offset,gneJ9_offset,queue_sum
83232,4,90,26.3
83844,87,2,27.7
84456,99,41,23.7
85068,100,54,23.3
85680,100,26,30.7
86292,1,26,27.7
86904,9,28,27.0
87516,35,23,27.0
88128,83,35,25.3
88740,5,60,23.7
89352,97,53,24.7
89964,0,21,29.3
90576,9,27,27.7
91188,28,18,24.7
91800,65,23,28.0
92412,91,33,25.3
93024,12,33,27.7
93636,58,27,29.0
94248,12,56,24.0
94860,99,50,22.7
95472,5,20,28.0
96084,17,32,25.7
96696,59,31,29.3
97308,6,99,25.3
97920,93,18,28.7
98532,95,33,28.7
99144,8,33,25.3
99756,57,31,28.7
100368,6,94,27.7
100980,99,21,28.3
101592,4,25,27.3
102204,21,33,22.0
102816,61,29,29.3
103428,12,66,24.3
104040,98,63,23.8
104652,2,38,27.0
105264,64,37,30.3
105876,6,17,28.7
106488,15,37,24.7
107100,58,33,27.7
107712,5,1,30.0
108324,10,38,25.3
108936,63,37,29.3
109548,7,18,26.8
110160,10,36,25.7
110772,58,32,30.0
111384,2,90,24.7
111996,88,90,32.3
112608,41,1,25.3
113220,41,35,27.3
113832,97,5,27.7
114444,97,26,33.7
115056,1,29,26.7
115668,24,38,24.7
116280,58,29,27.7
116892,10,68,19.0
117504,94,44,26.3
118116,4,17,28.0
118728,7,33,24.2
119340,57,29,29.3
119952,8,67,20.0
120564,87,61,26.0
121176,95,22,28.3
121788,97,26,29.3
122400,98,26,27.0
123012,98,26,34.3
123624,98,26,37.0
124236,98,30,32.3
124848,100,34,27.7
125460,2,39,25.7
126072,58,39,30.7
126684,0,25,26.0
127296,13,43,27.3
127908,69,43,30.7
128520,3,25,26.0
129132,13,46,22.7
129744,89,46,24.3
130356,95,33,23.3
130968,5,37,24.3
131580,59,37,29.3
132192,4,22,27.0
132804,15,39,24.7
133416,61,39,26.7
134028,6,21,27.0
134640,17,40,24.0
135252,63,39,31.7
135864,6,19,27.7
136476,12,38,24.7
137088,59,35,29.0
137700,5,4,26.7
138312,8,33,26.0
138924,55,32,27.0
139536,3,100,29.0
140148,87,20,29.0
140760,93,55,26.3
141372,97,33,29.0
141984,4,34,25.0
142596,62,34,30.7
143208,7,3,29.8
143820,11,38,25.0
144432,62,38,31.3
145044,5,22,28.3
145656,15,42,25.3
146268,60,42,30.3
146880,100,21,29.7
147492,100,41,31.3
148104,4,9,28.3
148716,4,39,33.0
149328,61,39,28.7
149940,2,16,24.3
150552,15,41,25.7
151164,72,41,30.0
151776,10,5,27.0
152388,18,39,25.7
153000,63,39,30.0
153612,9,15,26.0
154224,17,41,22.7
154836,72,41,30.3
155448,11,10,29.0
156060,17,41,24.0
156672,72,41,29.7
157284,9,6,25.7
157896,14,36,26.0
158508,65,35,28.0
159120,10,100,24.3
159732,97,9,28.7
160344,4,47,22.7
160956,0,47,24.3
161568,97,47,23.3
162180,4,21,28.0
162792,12,41,24.0
163404,64,40,31.7
164016,4,11,27.3
164628,11,38,26.7
165240,63,38,29.7
165852,8,15,26.7
166464,19,42,27.7
167076,68,42,29.0
167688,5,3,28.0
168300,11,33,25.3
168912,58,28,27.7
169524,8,59,21.0
170136,101,54,23.0
170748,11,23,27.0
171360,28,16,25.7
171972,77,30,26.3
172584,10,42,25.3
173196,68,42,30.3
173808,9,11,29.3
174420,17,34,24.7
175032,62,30,29.3
175644,13,67,23.0
176256,2,65,20.7
176868,100,63,24.2
177480,7,19,26.7
178092,19,39,25.3
178704,60,39,32.0
179316,4,13,29.3
179928,13,37,24.0
180540,66,33,28.3
181152,7,79,23.2
181764,98,35,25.0
182376,14,35,23.0
182988,66,30,27.0
183600,11,47,21.0
184212,2,37,25.3
184824,66,27,30.7
185436,9,39,26.0
186048,59,36,30.0
186660,7,9,28.8
187272,12,38,22.0
187884,63,38,31.3
188496,6,20,25.7
189108,19,39,24.0
189720,61,37,32.3
190332,9,21,27.7
190944,20,3,23.0
191556,34,44,23.3
192168,92,38,27.0
192780,6,7,30.0
193392,10,47,22.3
194004,0,47,25.3
194616,97,47,22.0
195228,9,31,25.3
195840,57,31,29.0
196452,8,101,26.0
197064,93,10,30.7
197676,0,35,25.0
198288,63,35,31.0
198900,8,16,26.7
199512,14,39,29.0
200124,62,39,34.0
200736,0,26,24.3
201348,11,38,25.3
201960,60,38,29.3
202572,3,25,26.7
203184,16,36,24.7
203796,58,36,29.7
204408,4,18,28.3
205020,14,37,23.3
205632,64,34,29.3
206244,4,97,28.0
206856,88,5,27.3
207468,96,24,28.3
208080,99,32,27.0
208692,2,33,23.0
209304,56,32,29.3
209916,1,3,27.7
210528,5,41,24.0
211140,59,41,30.3
211752,3,23,25.7
212364,13,37,23.7
212976,60,34,29.3
213588,5,10,28.0
214200,7,35,24.8
214812,58,33,28.7
215424,1,9,29.3
216036,1,38,31.3
216648,56,32,32.7
217260,4,1,30.7
217872,8,48,25.3
218484,98,48,24.0
219096,4,32,24.0
219708,56,32,28.7
220320,4,5,29.0
220932,8,41,27.0
221544,63,40,28.0
222156,3,26,25.7
222768,21,39,23.3
223380,59,39,32.3
223992,2,27,26.0
224604,18,38,25.0
225216,60,38,30.0
225828,3,26,27.3
226440,19,39,24.7
227052,62,38,30.0
227664,1,23,28.0
228276,7,35,27.0
228888,55,32,29.2
229500,6,93,25.3
230112,89,8,30.0
230724,99,45,23.7
231336,9,23,24.0
231948,13,13,28.7
232560,13,35,23.3
233172,59,30,27.0
233784,6,79,23.0
234396,90,36,27.0
235008,98,59,24.3
235620,101,25,27.7
236232,3,36,27.3
236844,63,35,25.0
237456,2,20,27.7
238068,8,38,26.3
238680,61,33,30.7
239292,3,13,28.7
239904,4,32,28.0
240516,55,24,28.7
241128,9,47,24.0
241740,93,38,24.7
242352,101,86,23.7
242964,10,29,28.3
243576,40,23,27.0
244188,84,40,22.3
244800,7,18,25.8
245412,14,37,23.0
246024,65,37,28.3
246636,7,11,27.7
247248,12,35,23.7
247860,66,33,28.3
248472,7,76,22.3
249084,95,67,25.7
249696,99,33,24.7
250308,4,33,27.0
250920,59,27,28.3
251532,5,43,26.0
252144,74,36,30.3
252756,10,83,23.3
253368,98,16,28.0
253980,8,43,24.3
254592,68,43,30.3
255204,7,25,26.8
255816,20,19,27.7
256428,50,30,29.7
257040,5,91,25.7
257652,89,97,27.0
258264,35,16,31.7
258876,71,32,27.7
259488,6,71,20.7
260100,100,54,24.3
260712,9,34,27.3
261324,62,29,29.7
261936,7,68,21.5
262548,96,60,25.3
263160,0,21,29.3
263772,9,33,25.0
264384,60,27,27.3
264996,11,54,26.7
265608,97,49,23.7
266220,6,33,25.3
266832,55,31,28.7
267444,0,100,27.0
268056,87,19,27.3
268668,100,38,24.3
269280,9,39,25.0
269892,64,39,30.7
270504,2,27,27.7
271116,20,37,24.3
271728,61,37,29.7
272340,5,19,27.7
272952,10,34,25.7
273564,61,31,26.0
274176,8,87,24.3
274788,95,22,30.0
275400,11,39,24.0
276012,67,39,31.0
276624,7,25,26.3
277236,18,19,26.7
277848,54,46,30.3
278460,5,28,26.7
279072,30,28,24.0
279684,87,48,27.3
280296,5,40,26.0
280908,66,40,33.3
281520,4,24,28.3
282132,22,33,24.3
282744,62,30,28.7
283356,12,62,22.7
283968,0,56,23.3
284580,98,48,24.0
285192,13,30,25.3
285804,47,24,30.0
286416,93,42,23.3
287028,8,18,27.0
287640,11,45,22.0
288252,65,43,27.7
288864,0,24,29.0
289476,9,37,27.7
290088,58,37,29.3
290700,2,23,27.7
291312,11,37,27.0
291924,60,37,30.0
292536,98,23,27.0
293148,100,38,26.3
293760,3,39,26.0
294372,55,31,27.3
294984,101,88,28.0
295596,6,101,27.7
296208,86,8,30.0
296820,98,29,26.0
297432,10,29,27.3
298044,49,29,28.3
298656,10,83,23.7
299268,97,63,23.5
299880,9,0,25.3
300492,18,28,22.3
301104,62,20,29.3
301716,84,45,24.3
302328,10,13,30.3
302940,10,32,28.7
303552,54,23,28.7
304164,2,28,26.3
304776,27,80,21.0
305388,7,80,24.3
306000,2,67,22.0
306612,2,60,22.3
307224,1,52,20.0
307836,101,46,23.0
308448,13,23,27.3
309060,24,14,26.0
309672,71,29,28.0
310284,5,47,26.0
310896,3,43,23.7
311508,81,40,25.0
312120,4,16,26.7
312732,14,35,23.0
313344,62,32,28.7
313956,7,85,19.8
314568,92,56,27.7
315180,3,20,26.7
315792,17,35,30.7
316404,64,30,26.7
317016,13,59,23.0
317628,2,57,25.0
318240,1,57,24.3
318852,100,57,24.7
319464,10,28,27.3
320076,26,28,25.7
320688,74,53,30.0
321300,11,18,28.7
321912,20,76,20.3
322524,101,41,24.7
323136,14,59,21.7
323748,95,59,24.0
324360,1,23,27.7
324972,8,38,23.3
325584,61,36,29.7
326196,2,18,27.7
326808,5,34,24.7
327420,57,30,27.7
328032,1,91,24.7
328644,87,9,28.7
329256,91,32,25.0
329868,3,32,26.0
330480,57,32,29.0
331092,4,5,27.3
331704,5,36,26.7
332316,63,31,28.3
332928,11,91,22.3
333540,93,26,28.7
334152,6,36,23.3
334764,62,36,28.3
335376,5,27,24.3
335988,18,45,23.3
336600,63,45,30.7
337212,101,27,27.0
337824,1,42,26.3
338436,61,42,30.0
339048,99,26,27.0
339660,3,41,25.0
340272,62,41,26.0
340884,2,28,26.0
341496,17,41,23.7
342108,71,41,27.7
342720,11,24,26.0
343332,18,21,25.3
343944,52,60,25.3
344556,19,25,29.0
345168,44,5,27.3
345780,55,34,29.3
346392,8,4,29.7
347004,13,33,23.3
347616,66,29,30.7
348228,14,57,21.3
348840,4,57,23.3
349452,101,55,23.0
350064,8,25,30.3
350676,19,17,29.7
351288,59,37,29.3
351900,1,19,27.7
352512,9,41,26.0
353124,59,41,30.0
353736,0,18,28.7
354348,10,40,26.0
354960,62,40,28.7
355572,2,17,28.3
356184,11,36,26.3
356796,59,36,27.7
357408,101,8,29.0
358020,4,35,23.0
358632,61,30,28.0
359244,6,70,22.3
359856,79,62,29.3
360468,95,99,29.7
361080,2,12,27.0
361692,2,36,31.7
362304,60,32,27.3
362916,2,79,23.3
363528,77,36,27.0
364140,2,90,23.3
364752,75,8,27.3
365364,95,24,29.7
365976,1,29,26.3
366588,22,36,27.7
367200,59,34,30.3
367812,4,96,26.7
368424,84,4,27.7
369036,95,22,25.3
369648,8,29,23.3
370260,40,25,26.3
370872,0,45,24.3
371484,83,43,26.3
372096,4,23,26.3
372708,13,33,27.7
373320,62,32,27.0
373932,6,101,25.0
374544,76,15,27.5
375156,88,39,22.7
375768,4,98,24.3
376380,86,10,30.7
376992,94,23,29.7
377604,2,27,28.0
378216,23,36,22.3
378828,63,32,27.3
379440,6,100,25.0
380052,80,10,28.3
380664,88,25,26.3
381276,100,25,26.0
381888,0,25,27.0
382500,12,38,22.3
383112,64,34,27.3
383724,2,8,29.3
384336,4,38,25.3
384948,62,38,28.7
385560,2,20,26.7
386172,5,38,23.3
386784,59,38,32.0
387396,4,23,26.0
388008,9,38,23.7
388620,57,31,29.0
389232,5,78,22.7
389844,94,66,26.7
390456,97,12,28.0
391068,98,29,26.3
391680,101,34,26.0
392292,2,34,26.3
392904,50,29,28.7
393516,6,79,22.7
394128,95,59,24.7
394740,1,23,27.3
395352,11,39,27.0
395964,63,36,27.3
396576,0,15,29.2
397188,4,30,27.0
397800,33,3,24.7
398412,36,35,28.7
399024,87,90,26.0
399636,34,14,25.0
400248,66,26,30.3
400860,98,30,26.7
401472,2,30,25.7
402084,30,42,25.7
402696,73,30,26.7
403308,95,51,24.3
403920,99,36,24.0
404532,5,36,28.7
405144,57,33,29.3
405756,0,13,27.7
406368,4,35,25.3
406980,56,30,29.7
407592,4,88,25.0
408204,91,56,25.3
408816,2,27,28.3
409428,13,34,26.3
410040,57,30,28.7
410652,7,88,20.3
411264,86,39,26.0
411876,6,14,28.3
412488,6,36,26.7
413100,56,36,31.3
413712,100,21,26.7
414324,8,32,24.3
414936,62,31,29.0
415548,7,93,22.8
416160,88,19,29.0
416772,6,56,22.3
417384,93,55,24.3
417996,6,29,29.0
418608,32,27,26.3
419220,88,50,22.7
419832,9,35,21.7
420444,65,35,27.3
421056,9,1,26.7
421668,15,11,25.7
422280,29,41,25.3
422892,73,40,28.7
423504,10,20,26.7
424116,19,3,23.0
424728,33,43,24.3
425340,86,35,24.3
425952,6,41,24.3
426564,67,41,29.3
427176,5,28,24.7
427788,17,57,24.3
428400,86,57,29.0
429012,98,26,28.7
429624,5,41,24.7
430236,60,40,31.3
430848,1,24,25.7
431460,9,40,23.7
432072,60,40,32.0
432684,0,23,28.7
433296,7,36,24.8
433908,57,34,29.0
434520,0,8,27.0
435132,0,36,32.3
435744,50,33,27.7
436356,99,7,28.3
436968,100,32,25.3
437580,4,36,25.3
438192,51,36,28.0
438804,98,26,26.7
439416,2,38,25.0
440028,60,38,30.0
440640,3,28,26.7
441252,10,42,25.3
441864,62,42,30.3
442476,0,25,25.7
443088,9,39,23.3
443700,62,38,28.7
444312,4,22,25.7
444924,11,36,25.3
445536,58,36,30.3
446148,1,23,26.7
446760,8,39,26.7
447372,60,39,29.0
447984,5,30,26.7
448596,33,70,30.0
449208,94,8,30.3
449820,101,42,23.7
450432,12,77,22.7
451044,84,59,28.3
451656,8,9,31.0
452268,17,35,23.3
452880,67,35,28.3
453492,9,4,26.0
454104,14,40,26.7
454716,68,40,30.3
455328,9,28,24.0
455940,21,26,25.0
456552,42,95,26.3
457164,93,0,29.7
457776,99,38,25.3
458388,9,44,26.3
459000,58,44,32.0
459612,98,24,27.7
460224,3,41,24.3
460836,63,41,32.7
461448,101,32,28.3
462060,7,39,21.5
462672,67,39,30.3
463284,6,25,30.0
463896,23,44,23.0
464508,65,44,31.7
465120,6,24,26.7
465732,17,40,23.0
466344,62,40,29.7
466956,4,27,27.3
467568,14,44,23.0
468180,61,44,30.3
468792,99,25,27.7
469404,100,40,25.0
470016,3,52,21.0
470628,92,52,26.3
471240,97,45,24.0
471852,100,43,25.0
472464,101,37,27.3
473076,3,44,25.3
473688,60,44,32.7
474300,100,30,25.3
474912,2,41,24.0
475524,58,41,29.7
476136,100,25,25.0
476748,1,31,28.3
477360,49,29,29.7
477972,4,89,24.7
478584,83,59,28.0
479196,96,27,28.0
479808,98,30,29.0
480420,98,30,29.3
481032,99,30,26.0
481644,99,30,32.7
482256,1,30,24.7
482868,46,20,29.3
483480,83,32,26.0
484092,100,32,29.3
484704,1,34,26.0
485316,60,34,30.0
485928,3,93,26.0
486540,77,45,28.7
487152,5,37,24.3
487764,66,37,29.3
488376,11,3,23.0
488988,11,7,25.7
489600,21,39,23.3
490212,56,39,28.0
490824,100,27,29.3
491436,8,48,25.7
492048,80,48,27.3
492660,99,33,25.3
493272,10,38,26.3
493884,62,37,29.7
494496,0,22,24.3
495108,12,37,24.3
495720,61,37,29.0
496332,3,21,26.7
496944,17,39,24.3
497556,60,39,29.0
498168,2,20,26.7
498780,13,38,23.3
499392,63,38,30.0
500004,3,24,28.7
500616,12,44,22.0
501228,68,44,28.3
501840,1,22,28.0
502452,5,42,24.3
503064,62,42,29.3
503676,0,19,28.3
504288,9,45,25.3
504900,83,45,26.7
505512,101,29,24.3
506124,7,31,26.8
506736,52,31,26.3
507348,7,11,28.0
507960,10,40,25.3
508572,63,40,30.7
509184,5,19,27.7
509796,10,41,24.7
510408,63,41,30.3
511020,7,21,27.2
511632,13,40,26.3
512244,63,39,30.7
512856,4,27,27.0
513468,18,38,25.3
514080,61,38,30.0
514692,6,25,27.3
515304,21,39,23.7
515916,61,39,30.3
516528,5,28,26.3
517140,18,45,20.7
517752,61,45,31.0
518364,100,29,28.7
518976,6,39,27.3
519588,67,39,28.0
520200,6,24,26.0
520812,13,34,26.7
521424,64,29,28.3
522036,9,74,23.0
522648,90,58,24.3
523260,5,29,31.7
523872,31,41,27.0
524484,75,21,30.7
525096,97,43,24.7
525708,9,29,26.3
526320,34,24,28.0
526932,75,33,26.3
527544,3,91,23.7
528156,79,10,29.7
528768,5,25,27.0
529380,24,33,23.3
529992,66,26,31.7
530604,100,30,26.0
531216,11,31,25.3
531828,59,31,26.7
532440,9,84,21.0
533052,85,26,26.7
533664,2,41,25.3
534276,64,41,30.3
534888,4,26,29.0
535500,13,35,26.3
536112,60,28,27.7
536724,5,49,25.0
537336,90,43,24.0
537948,3,25,28.0
538560,12,32,24.3
539172,50,27,28.3
539784,100,57,23.0
540396,6,33,24.7
541008,53,29,28.3
541620,6,71,24.3
542232,81,62,28.7
542844,97,7,28.7
543456,97,17,36.0
544068,1,29,26.0
544680,12,32,29.0
545292,55,29,29.0
545904,5,73,22.7
546516,86,64,26.7
547128,101,8,29.0
547740,3,33,27.7
548352,55,32,27.8
548964,3,100,29.3
549576,75,11,27.0
550188,95,36,25.0
550800,6,39,25.3
551412,62,38,29.3
552024,2,22,27.7
552636,15,39,24.7
553248,69,39,31.7
553860,8,32,25.7
554472,61,32,30.0
555084,8,92,23.3
555696,77,21,25.7
556308,101,41,24.3
556920,11,57,22.7
557532,88,57,28.7
558144,99,35,27.0
558756,10,35,27.3
559368,64,35,29.7
559980,6,4,27.3
560592,6,36,30.0
561204,63,36,29.7
561816,0,8,27.0
562428,2,40,26.0
563040,67,40,31.7
563652,2,28,27.3
564264,14,45,23.3
564876,72,45,30.7
565488,100,32,28.0
566100,5,39,26.7
566712,61,39,26.7
567324,8,20,26.3
567936,17,44,25.0
568548,65,44,30.3
569160,9,28,25.3
569772,26,28,20.0
570384,69,53,29.3
570996,5,16,29.0
571608,18,41,24.3
572220,68,41,31.3
572832,8,25,22.7
573444,26,7,23.7
574056,43,39,27.3
574668,8,23,25.0
575280,23,51,22.0
575892,91,51,25.0
576504,9,38,24.0
577116,72,37,26.0
577728,8,19,28.0
578340,18,38,21.0
578952,66,34,29.7
579564,7,7,26.8
580176,14,38,24.3
580788,70,38,28.0
581400,7,25,25.5
582012,18,54,20.3
582624,95,54,21.3
583236,4,43,26.7
583848,68,40,29.3
584460,3,24,25.3
585072,19,33,25.0
585684,67,28,29.3
586296,99,38,25.0
586908,10,38,21.7
587520,69,31,30.0
588132,4,76,23.3
588744,86,26,29.0
589356,94,39,26.7
589968,3,39,27.0
590580,60,37,30.0
591192,3,20,28.3
591804,7,37,28.0
592416,59,37,30.0
593028,0,29,27.3
593640,22,46,25.0
594252,67,46,32.0
594864,3,29,25.3
595476,37,88,25.3
596088,89,2,28.7
596700,92,34,27.0
597312,7,39,24.2
597924,65,39,27.0
598536,6,25,25.7
599148,16,41,25.0
599760,61,41,31.0
600372,6,33,25.7
600984,55,33,29.8
601596,6,3,26.0
602208,6,41,25.0
602820,60,41,32.3
603432,3,31,28.3
604044,47,29,28.0
604656,3,76,23.7
605268,89,54,25.3
605880,2,30,27.3
606492,26,33,25.0
607104,61,31,29.7
607716,7,90,26.7
608328,78,100,30.0
608940,49,14,27.7
609552,55,32,28.8
610164,5,2,29.7
610776,8,37,26.3
611388,61,34,29.7
612000,101,10,29.0
612612,101,41,29.7
613224,3,41,24.3
613836,61,38,29.3
614448,99,22,28.0
615060,99,33,32.0
615672,101,33,26.0
616284,3,33,26.7
616896,58,32,29.3
617508,4,5,26.3
618120,4,40,27.7
618732,57,40,30.3
619344,100,21,26.7
619956,100,30,30.0
620568,2,30,27.3
621180,22,32,23.7
621792,53,28,31.3
622404,5,70,25.0
623016,83,68,27.3
623628,92,7,29.3
624240,92,23,36.0
624852,96,32,25.7
625464,1,32,28.7
626076,50,100,27.3
626688,2,1,28.0
627300,4,77,22.0
627912,81,45,26.3
628524,99,23,27.0
629136,100,28,28.3
629748,100,30,30.3
630360,3,30,25.0
630972,20,39,26.7
631584,59,36,29.0
632196,7,12,26.5
632808,12,35,27.0
633420,64,33,28.0
634032,9,97,27.0
634644,80,8,27.3
635256,101,40,25.0
635868,11,40,25.7
636480,63,39,32.3
637092,4,21,29.7
637704,14,38,23.7
638316,58,33,29.3
638928,101,4,27.7
639540,3,40,25.7
640152,67,36,29.7
640764,4,11,26.7
641376,10,38,24.0
641988,66,36,29.0
642600,3,5,27.7
643212,6,31,25.0
643824,58,23,28.7
644436,77,24,26.3
645048,94,31,28.7
645660,4,31,27.0
646272,55,27,29.7
646884,7,55,22.2
647496,96,47,24.3
648108,8,27,25.7
648720,22,21,26.7
649332,47,28,30.3
649944,2,62,23.3
650556,86,50,23.3
651168,4,23,26.7
651780,14,39,24.7
652392,66,38,30.0
653004,4,24,27.3
653616,14,37,25.3
654228,63,36,29.0
654840,1,20,27.0
655452,8,34,25.7
656064,60,29,28.0
656676,4,86,24.3
657288,82,90,27.0
657900,57,5,27.0
658512,67,26,28.7
659124,89,26,26.3
659736,2,26,26.0
660348,15,33,22.7
660960,62,29,28.3
661572,101,77,24.7
662184,10,30,29.0
662796,58,27,26.3
663408,7,61,21.2
664020,96,56,23.7
664632,3,29,27.0
665244,31,10,25.3
665856,41,45,25.7
666468,88,17,28.7
667080,93,37,25.3
667692,1,37,27.0
668304,55,34,30.2
668916,101,16,27.7
669528,0,54,22.3
670140,92,54,25.0
670752,4,35,26.0
671364,62,35,28.3
671976,7,22,23.5
672588,13,42,23.7
673200,67,42,31.3
673812,7,28,28.2
674424,26,26,23.7
675036,51,48,30.7
675648,2,28,25.0
676260,19,40,23.3
676872,62,40,30.3
677484,2,27,24.7
678096,20,42,22.3
678708,65,42,28.0
679320,5,27,27.0
679932,29,45,25.0
680544,80,33,26.7
681156,11,37,24.0
681768,71,34,29.7
682380,6,10,26.3
682992,9,38,24.3
683604,62,34,28.7
684216,4,8,29.0
684828,7,37,25.3
685440,63,37,30.7
686052,3,26,29.0
686664,13,42,23.0
687276,61,42,31.3
687888,1,25,27.3
688500,10,37,23.3
689112,58,37,28.3
689724,99,27,24.0
690336,99,31,28.3
690948,101,31,27.7
691560,0,31,25.7
692172,42,25,28.7
692784,97,49,23.0
693396,101,33,26.0
694008,2,33,25.0
694620,58,28,29.0
695232,2,69,22.0
695844,78,49,29.0
696456,0,14,26.3
697068,2,35,23.3
697680,54,35,30.3
698292,1,11,28.7
698904,2,34,25.0
699516,50,31,29.7
700128,98,99,29.7
700740,21,16,24.0
701352,56,31,27.7
701964,0,84,25.0
702576,72,3,26.3
703188,80,24,27.3
703800,86,49,25.3
704412,99,29,26.3
705024,101,36,25.7
705636,7,36,24.7
706248,61,33,29.3
706860,3,0,27.3
707472,3,2,32.3
708084,8,40,23.0
708696,66,40,30.0
709308,2,28,24.7
709920,18,40,22.7
710532,61,40,30.7
711144,1,28,27.0
711756,15,43,25.7
712368,60,43,33.3
712980,2,19,26.3
713592,13,35,26.7
714204,67,30,28.3
714816,9,91,25.0
715428,77,99,29.0
716040,63,0,29.3
716652,96,57,24.0
717264,6,22,29.3
717876,19,34,26.7
718488,67,33,27.0
719100,12,95,22.0
719712,79,3,30.0
720324,2,59,23.3
720936,97,57,24.3
721548,4,27,28.0
722160,18,35,25.3
722772,63,31,26.3
723384,4,81,25.7
723996,82,35,23.0
724608,1,50,23.3
725220,97,44,24.0
725832,3,26,25.7
726444,13,33,25.3
727056,62,29,28.0
727668,6,66,23.3
728280,90,59,27.0
728892,0,16,29.3
729504,1,37,24.0
730116,55,32,29.0
730728,0,95,27.7
731340,72,0,26.7
731952,85,51,27.0
732564,2,23,27.3
733176,11,33,23.7
733788,59,26,27.3
734400,0,52,22.7
735012,92,45,26.0
735624,101,30,26.0
736236,3,30,26.3
736848,49,22,30.0
737460,93,41,25.7
738072,5,17,27.0
738684,15,31,25.0
739296,62,24,27.0
739908,87,25,27.7
740520,96,25,26.7
741132,3,30,26.0
741744,42,28,29.0
742356,2,63,22.7
742968,93,63,25.3
743580,97,38,25.7
744192,7,43,23.3
744804,61,43,32.7
745416,101,30,24.3
746028,3,38,23.7
746640,59,38,31.7
747252,1,22,29.3
747864,8,42,25.7
748476,62,42,30.7
749088,3,27,26.3
749700,11,40,22.3
750312,54,40,29.0
750924,100,31,28.0
751536,1,40,24.0
752148,58,40,29.7
752760,101,27,27.0
753372,3,47,25.0
753984,78,47,29.3
754596,101,27,26.3
755208,101,52,25.7
755820,2,42,26.7
756432,59,39,31.0
757044,101,28,27.3
757656,4,48,21.0
758268,79,43,26.7
758880,8,28,25.0
759492,22,13,25.7
760104,65,34,29.3
760716,9,91,24.0
761328,86,1,31.0
761940,10,48,25.0
762552,76,46,29.0
763164,6,27,25.0
763776,22,39,26.0
764388,62,38,30.3
765000,7,17,27.3
765612,15,40,25.0
766224,66,40,31.3
766836,7,26,27.2
767448,19,43,26.7
768060,61,43,29.0
768672,0,22,28.3
769284,5,37,24.7
769896,63,36,27.7
770508,2,6,26.3
771120,2,29,32.0
771732,17,30,27.0
772344,49,30,28.7
772956,3,81,26.3
773568,78,56,29.7
774180,0,14,29.0
774792,2,38,26.0
775404,58,38,31.3
776016,97,20,27.7
