step_time,reward_gneJ00,gneJ00_offset,reward_gneJ9,gneJ9_offset
6821760.0,-1362,85,-1549,27
6822780.0,-1077,44,-1475,71
6823800.0,-1333,3,-1204,13
6824820.0,-1766,64,-1096,57
6825840.0,-1403,23,-1242,101
6826860.0,-1503,84,-1597,43
6827880.0,-1039,43,-1591,87
6828900.0,-1154,2,-1415,29
6829920.0,-1771,87,-1236,73
6830940.0,-1332,46,-1325,15
6831960.0,-1161,5,-1580,59
6832980.0,-1288,66,-1513,1
6834000.0,-1028,25,-1404,45
6835020.0,-1610,86,-1251,89
6836040.0,-1556,45,-1045,31
6837060.0,-1383,4,-1493,75
6838080.0,-1427,65,-1597,17
6839100.0,-1326,24,-1556,61
6840120.0,-1427,85,-1445,3
6841140.0,-1291,44,-1301,10
6842160.0,-1265,3,-1256,17
6843180.0,-1434,64,-1418,24
6844200.0,-1382,23,-1217,31
6845220.0,-1336,84,-1457,38
6846240.0,-1310,43,-1039,45
6847260.0,-1269,2,-1479,52
6848280.0,-1706,63,-1077,59
6849300.0,-1043,22,-1556,66
6850320.0,-1688,83,-1240,73
6851340.0,-1095,42,-1576,80
6852360.0,-1596,1,-1288,87
6853380.0,-1639,90,-1085,94
6854400.0,-1960,77,-1313,101
6855420.0,-1655,64,-1555,6
6856440.0,-1639,51,-1546,13
6857460.0,-1634,38,-1148,20
6858480.0,-1198,25,-1128,27
6859500.0,-1070,12,-1209,34
6860520.0,-1213,101,-1361,41
6861540.0,-1302,88,-1480,48
6862560.0,-1928,75,-1232,55
6863580.0,-2218,62,-1183,62
6864600.0,-1280,49,-1273,69
6865620.0,-1214,36,-1632,76
6866640.0,-923,23,-1616,83
6867660.0,-1295,10,-1390,90
6868680.0,-1578,99,-1208,97
6869700.0,-2130,86,-1120,2
6870720.0,-1998,73,-1436,9
6871740.0,-1734,60,-1550,16
6872760.0,-1638,47,-1285,23
6873780.0,-1592,34,-1107,30
6874800.0,-1149,21,-1108,37
6875820.0,-1029,8,-1368,44
6876840.0,-1240,97,-1500,51
6877860.0,-1985,84,-1289,58
6878880.0,-1803,71,-1173,65
6879900.0,-1801,58,-1201,72
6880920.0,-1213,45,-1468,79
6881940.0,-872,32,-1633,86
6882960.0,-1162,19,-1403,93
6883980.0,-1409,6,-1198,100
6885000.0,-1464,95,-1185,5
6886020.0,-1673,82,-1362,12
6887040.0,-1652,69,-1568,19
6888060.0,-1926,56,-1315,26
6889080.0,-1856,43,-1047,33
6890100.0,-1268,30,-1050,40
6891120.0,-995,17,-1301,47
6892140.0,-1063,4,-1559,54
6893160.0,-1403,93,-1388,61
6894180.0,-1967,80,-1244,68
6895200.0,-1914,67,-1158,75
6896220.0,-1356,54,-1431,82
6897240.0,-1182,41,-1606,89
6898260.0,-1074,28,-1472,96
6899280.0,-1338,15,-1252,1
6900300.0,-1515,2,-1052,8
6901320.0,-1384,91,-1267,15
6902340.0,-2154,78,-1311,59
6903360.0,-2069,65,-1100,66
6904380.0,-1509,52,-1289,73
6905400.0,-1195,39,-1624,80
6906420.0,-994,26,-1580,87
6907440.0,-1370,13,-1306,94
6908460.0,-1485,0,-1135,101
6909480.0,-1438,89,-1248,6
6910500.0,-1929,76,-1419,13
6911520.0,-1980,63,-1463,20
6912540.0,-1793,50,-1197,27
6913560.0,-1657,37,-1026,34
6914580.0,-1159,24,-1094,41
6915600.0,-977,11,-1353,48
6916620.0,-1225,100,-1442,55
6917640.0,-1707,87,-1309,62
6918660.0,-1962,74,-1155,69
6919680.0,-1657,61,-1259,76
6920700.0,-1389,48,-1443,83
6921720.0,-1454,35,-1555,90
6922740.0,-1212,22,-1370,97
6923760.0,-1284,9,-1102,2
6924780.0,-1390,98,-1175,9
6925800.0,-1519,85,-1345,16
6926820.0,-1876,72,-1534,23
6927840.0,-1762,59,-1299,30
6928860.0,-1803,46,-1053,37
6929880.0,-1151,33,-1028,44
6930900.0,-932,20,-1407,51
6931920.0,-1108,7,-1536,58
6932940.0,-1422,96,-1488,65
6933960.0,-2076,83,-1148,72
6934980.0,-1795,70,-1200,79
6936000.0,-1558,57,-1401,86
6937020.0,-1547,44,-1597,93
6938040.0,-1041,31,-1426,100
6939060.0,-1330,18,-1165,5
6940080.0,-1343,5,-1157,12
6941100.0,-1367,94,-1275,19
6942120.0,-1758,81,-1472,26
6943140.0,-2007,68,-1360,33
6944160.0,-1829,55,-1135,40
6945180.0,-1407,42,-1122,47
6946200.0,-979,29,-1323,54
6947220.0,-890,16,-1556,61
6948240.0,-1263,3,-1356,68
6949260.0,-1634,92,-1325,75
6950280.0,-1985,79,-1144,82
6951300.0,-1886,66,-1263,89
6952320.0,-1481,53,-1513,96
6953340.0,-1695,40,-1454,1
6954360.0,-1276,27,-1242,8
6955380.0,-1307,14,-1077,15
6956400.0,-1136,1,-1471,40
6957420.0,-1280,90,-1506,47
6958440.0,-1904,77,-1215,54
6959460.0,-2359,64,-1093,61
6960480.0,-2247,51,-1187,68
6961500.0,-1948,38,-1524,75
6962520.0,-1055,25,-1603,82
6963540.0,-1133,12,-1344,89
6964560.0,-1457,101,-1342,96
6965580.0,-1453,88,-1147,1
6966600.0,-1411,75,-1437,8
6967620.0,-1553,62,-1479,15
6968640.0,-1669,49,-1201,22
6969660.0,-1502,36,-1043,29
6970680.0,-940,23,-1432,57
6971700.0,-963,10,-1533,64
6972720.0,-1374,99,-1396,71
6973740.0,-1906,86,-1207,78
6974760.0,-1912,73,-1204,85
6975780.0,-1527,60,-1404,92
6976800.0,-1338,47,-1618,99
6977820.0,-1466,34,-1308,4
6978840.0,-1283,21,-1201,11
6979860.0,-1264,8,-981,18
6980880.0,-1226,97,-1291,25
6981900.0,-1485,84,-1527,32
6982920.0,-1748,71,-1295,39
6983940.0,-1719,58,-1101,46
6984960.0,-1299,45,-1182,53
6985980.0,-922,32,-1353,60
6987000.0,-882,19,-1537,67
6988020.0,-1226,6,-1510,74
6989040.0,-1566,95,-1328,81
6990060.0,-1616,82,-1237,88
6991080.0,-1517,69,-1589,10
6992100.0,-1436,28,-1145,17
6993120.0,-1418,89,-1321,24
6994140.0,-1716,48,-1113,31
6995160.0,-1133,7,-1359,38
6996180.0,-1181,96,-1426,45
6997200.0,-1862,83,-1329,52
6998220.0,-2207,70,-1273,59
6999240.0,-1613,57,-1224,66
7000260.0,-1474,44,-1445,73
7001280.0,-819,31,-1589,80
7002300.0,-1025,18,-1483,87
7003320.0,-1273,5,-1277,94
7004340.0,-1449,94,-1132,101
7005360.0,-1634,81,-1396,6
7006380.0,-1592,68,-1577,13
7007400.0,-1812,55,-1393,20
7008420.0,-1424,14,-1225,27
7009440.0,-1399,75,-1341,34
7010460.0,-1236,34,-1131,41
7011480.0,-1362,95,-1493,48
7012500.0,-1468,54,-1126,55
7013520.0,-1136,13,-1482,62
7014540.0,-1675,74,-1250,69
7015560.0,-1041,33,-1500,76
7016580.0,-1648,94,-1286,83
7017600.0,-1255,53,-1551,90
7018620.0,-1438,12,-1167,97
7019640.0,-1331,73,-1389,2
7020660.0,-1330,32,-1191,9
7021680.0,-1419,93,-1423,16
7022700.0,-1713,52,-1246,23
7023720.0,-1424,11,-1276,30
7024740.0,-1442,72,-1275,37
7025760.0,-1122,31,-1137,44
7026780.0,-1333,92,-1294,51
7027800.0,-1717,51,-1142,58
7028820.0,-1646,10,-1453,65
7029840.0,-1627,71,-1209,72
7030860.0,-1164,30,-1570,79
7031880.0,-1623,91,-1291,86
7032900.0,-1198,50,-1606,93
7033920.0,-1793,9,-1217,3
7034940.0,-1402,70,-1513,10
7035960.0,-1571,29,-1202,17
7036980.0,-1275,90,-1307,24
7038000.0,-1425,49,-1152,31
7039020.0,-1152,8,-1353,38
7040040.0,-1554,69,-1253,45
7041060.0,-1081,28,-1334,52
7042080.0,-1495,89,-1349,59
7043100.0,-1160,48,-1336,66
7044120.0,-1407,7,-1459,73
7045140.0,-1488,68,-1274,80
7046160.0,-983,27,-1521,87
7047180.0,-1456,88,-1157,94
7048200.0,-1155,47,-1491,101
7049220.0,-1434,6,-1098,6
7050240.0,-1578,67,-1656,13
7051260.0,-1311,26,-1172,20
7052280.0,-1395,87,-1374,27
7053300.0,-1596,46,-1029,34
7054320.0,-1132,5,-1406,41
7055340.0,-1772,66,-1157,48
7056360.0,-1044,25,-1406,55
7057380.0,-1566,86,-1309,62
7058400.0,-1180,45,-1271,69
7059420.0,-1422,4,-1436,76
7060440.0,-1450,65,-1342,83
7061460.0,-1072,24,-1472,86
7062480.0,-1579,85,-1147,89
7063500.0,-1166,44,-1637,92
7064520.0,-1559,3,-1299,95
7065540.0,-1377,64,-1513,98
7066560.0,-1281,23,-1198,101
7067580.0,-1446,84,-1237,2
7068600.0,-1231,43,-1424,5
7069620.0,-1294,2,-1153,8
7070640.0,-1435,63,-1565,11
7071660.0,-1558,22,-1143,14
7072680.0,-1354,83,-1336,17
7073700.0,-1458,42,-1224,20
7074720.0,-1305,1,-1166,23
7075740.0,-1474,62,-1355,26
7076760.0,-1234,21,-1139,29
7077780.0,-1431,82,-1331,32
7078800.0,-1297,41,-1081,35
7079820.0,-1482,0,-1317,38
7080840.0,-1715,61,-1149,41
7081860.0,-1162,20,-1307,44
7082880.0,-1473,81,-1307,47
7083900.0,-1273,40,-1118,50
7084920.0,-1381,101,-1486,53
7085940.0,-1572,60,-1134,56
7086960.0,-1091,19,-1435,59
7087980.0,-1647,80,-1133,62
7089000.0,-1134,39,-1369,65
7090020.0,-1438,100,-1393,68
7091040.0,-1521,59,-1266,71
7092060.0,-1243,18,-1531,74
7093080.0,-1718,79,-1246,77
7094100.0,-1040,38,-1627,80
7095120.0,-1631,99,-1299,83
7096140.0,-1605,58,-1472,86
7097160.0,-1388,17,-1247,89
7098180.0,-1521,78,-1137,92
7099200.0,-1076,37,-1457,95
7100220.0,-1539,98,-1190,98
7101240.0,-1497,57,-1530,101
7102260.0,-1585,16,-1256,2
7103280.0,-1375,77,-1386,5
7104300.0,-1344,36,-1223,8
7105320.0,-1362,97,-1177,11
7106340.0,-1532,56,-1405,14
7107360.0,-1478,15,-1167,17
7108380.0,-1398,76,-1404,20
7109400.0,-1416,35,-1137,23
7110420.0,-1270,96,-1403,26
7111440.0,-1662,55,-1256,29
7112460.0,-1128,14,-1247,32
7113480.0,-1457,75,-1397,35
7114500.0,-1379,34,-1124,38
7115520.0,-1444,95,-1530,41
7116540.0,-2095,54,-1091,44
7117560.0,-1451,13,-1393,47
7118580.0,-1674,74,-1190,50
7119600.0,-1062,33,-1281,53
7120620.0,-1516,94,-1394,56
7121640.0,-1445,53,-1160,59
7122660.0,-1567,12,-1553,62
7123680.0,-1787,73,-1246,65
7124700.0,-1197,32,-1472,68
7125720.0,-1644,93,-1283,71
7126740.0,-1365,52,-1357,74
7127760.0,-1331,11,-1385,77
7128780.0,-1665,72,-1182,80
7129800.0,-1095,31,-1586,83
7130820.0,-1767,92,-1313,86
7131840.0,-1233,51,-1534,89
7132860.0,-1617,10,-1231,92
7133880.0,-1513,71,-1313,95
7134900.0,-1209,30,-1347,98
7135920.0,-1435,91,-1195,101
7136940.0,-1220,50,-1503,2
7137960.0,-1507,9,-1142,5
7138980.0,-1450,70,-1465,8
7140000.0,-1314,29,-1180,11
7141020.0,-1577,90,-1203,89
7142040.0,-1335,49,-1523,92
7143060.0,-1612,8,-1269,95
7144080.0,-1387,69,-1384,98
7145100.0,-1375,28,-1203,101
7146120.0,-1457,89,-1207,2
7147140.0,-1291,48,-1394,5
7148160.0,-1554,7,-1121,8
7149180.0,-1453,68,-1544,11
7150200.0,-1301,27,-1141,14
7151220.0,-1311,88,-1321,17
7152240.0,-1593,47,-1247,20
7153260.0,-1291,6,-1258,23
7154280.0,-1465,67,-1325,26
7155300.0,-1275,26,-1230,29
7156320.0,-1528,87,-1382,49
7157340.0,-1403,46,-1160,52
7158360.0,-1166,5,-1532,55
7159380.0,-1622,66,-1151,58
7160400.0,-943,25,-1449,61
7161420.0,-1632,86,-1229,64
7162440.0,-1107,45,-1315,67
7163460.0,-1218,4,-1532,70
7164480.0,-1577,65,-1152,73
7165500.0,-1374,24,-1560,76
7166520.0,-1687,85,-1318,79
7167540.0,-1031,44,-1485,82
7168560.0,-1360,3,-1327,85
7169580.0,-1438,64,-1243,88
7170600.0,-1363,23,-1305,91
7171620.0,-1404,84,-1258,94
7172640.0,-1055,43,-1518,97
7173660.0,-1548,2,-1221,100
7174680.0,-1416,19,-1126,1
7175700.0,-1407,80,-1371,4
7176720.0,-1254,39,-1376,7
7177740.0,-1309,100,-1214,10
7178760.0,-1509,59,-1391,13
7179780.0,-1612,18,-1122,16
7180800.0,-1481,79,-1505,19
7181820.0,-1494,38,-1143,22
7182840.0,-1410,99,-1300,25
7183860.0,-1812,58,-1317,28
7184880.0,-1180,17,-1246,31
7185900.0,-1361,78,-1442,34
7186920.0,-1278,37,-1095,37
7187940.0,-1382,98,-1479,40
7188960.0,-1755,57,-1128,43
7189980.0,-1229,16,-1363,46
7191000.0,-1592,77,-1243,49
7192020.0,-1104,36,-1269,52
7193040.0,-1328,97,-1445,55
7194060.0,-1570,56,-1144,58
7195080.0,-1269,15,-1535,61
7196100.0,-1702,76,-1307,64
7197120.0,-988,35,-1539,67
7198140.0,-1477,96,-1332,70
7199160.0,-1336,55,-1263,73
7200180.0,-1456,14,-1469,76
7201200.0,-1726,75,-1238,79
7202220.0,-1074,34,-1574,82
7203240.0,-1634,95,-1252,85
7204260.0,-1471,54,-1494,92
7205280.0,-1515,13,-1212,99
7206300.0,-1474,74,-1403,4
7207320.0,-1445,33,-1142,11
7208340.0,-1365,94,-1355,18
7209360.0,-1487,53,-1174,25
7210380.0,-1335,12,-1386,32
7211400.0,-1527,73,-1221,39
7212420.0,-1121,32,-1275,46
7213440.0,-1410,93,-1483,53
7214460.0,-1453,52,-1182,60
7215480.0,-1222,11,-1470,67
7216500.0,-1599,72,-1217,74
7217520.0,-925,31,-1567,81
7218540.0,-1712,92,-1157,88
7219560.0,-1211,51,-1611,95
7220580.0,-1538,10,-1310,0
7221600.0,-1458,71,-1468,7
7222620.0,-1618,30,-1147,14
7223640.0,-1427,91,-1396,21
7224660.0,-1578,50,-1210,28
7225680.0,-1165,9,-1398,35
7226700.0,-1670,70,-1257,42
7227720.0,-1152,29,-1214,49
7228740.0,-1551,90,-1332,56
7229760.0,-1223,49,-1252,63
7230780.0,-1455,8,-1391,70
7231800.0,-1655,69,-1178,77
7232820.0,-1109,35,-1647,84
7233840.0,-1454,1,-1331,91
7234860.0,-1428,69,-1416,98
7235880.0,-1289,35,-1232,3
7236900.0,-1327,1,-1167,10
7237920.0,-1473,69,-1491,17
7238940.0,-1340,35,-1198,24
7239960.0,-1189,1,-1346,31
7240980.0,-1539,69,-1375,38
7242000.0,-1332,35,-1182,45
7243020.0,-1201,1,-1457,52
7244040.0,-1732,69,-1197,59
7245060.0,-972,35,-1440,66
7246080.0,-1345,1,-1399,73
7247100.0,-1612,69,-1275,80
7248120.0,-1354,35,-1478,87
7249140.0,-1523,1,-1210,94
7250160.0,-1443,69,-1431,101
7251180.0,-1218,35,-1267,6
7252200.0,-1291,1,-1192,13
7253220.0,-1468,69,-1462,20
7254240.0,-1560,35,-1153,27
7255260.0,-1206,1,-1324,34
7256280.0,-1631,69,-1183,41
7257300.0,-1195,35,-1134,48
7258320.0,-1379,1,-1408,55
7259340.0,-1719,69,-1188,62
7260360.0,-1181,35,-1463,69
7261380.0,-1369,1,-1423,76
7262400.0,-1494,69,-1225,83
7263420.0,-1102,35,-1509,90
7264440.0,-1545,1,-1302,97
7265460.0,-1397,69,-1347,2
7266480.0,-1353,35,-1224,9
7267500.0,-1336,1,-1154,16
7268520.0,-1489,69,-1502,23
7269540.0,-1435,35,-1094,30
7270560.0,-1179,1,-1300,37
7271580.0,-1635,69,-1161,44
7272600.0,-1075,35,-1287,51
7273620.0,-1165,1,-1455,58
7274640.0,-1675,69,-1147,65
7275660.0,-926,35,-1556,72
7276680.0,-1451,1,-1361,79
7277700.0,-1568,69,-1217,86
7278720.0,-1203,35,-1585,93
7279740.0,-1562,1,-1150,100
7280760.0,-1532,69,-1481,5
7281780.0,-1387,35,-1237,12
7282800.0,-1196,1,-1177,19
7283820.0,-1438,69,-1451,26
7284840.0,-1472,35,-1056,33
7285860.0,-1196,1,-1395,40
7286880.0,-1681,69,-1137,47
7287900.0,-1052,35,-1264,54
7288920.0,-1158,1,-1639,48
7289940.0,-1708,69,-1164,55
7290960.0,-1192,35,-1410,62
7291980.0,-1311,1,-1430,69
7293000.0,-1561,69,-1183,76
7294020.0,-1188,35,-1559,83
7295040.0,-1481,1,-1364,90
7296060.0,-1450,69,-1367,97
7297080.0,-1387,35,-1229,2
7298100.0,-1409,1,-1129,9
7299120.0,-1456,69,-1494,16
7300140.0,-1386,35,-1160,23
7301160.0,-1189,1,-1208,30
7302180.0,-1607,69,-1291,37
7303200.0,-1293,35,-1090,44
7304220.0,-1241,1,-1430,51
7305240.0,-1713,69,-1197,58
7306260.0,-1183,35,-1609,74
7307280.0,-1589,1,-1332,90
7308300.0,-1427,83,-1276,4
7309320.0,-1430,49,-1292,20
7310340.0,-1109,15,-1254,36
7311360.0,-1645,83,-1348,52
7312380.0,-1533,49,-1319,68
7313400.0,-1580,15,-1416,84
7314420.0,-1518,83,-1221,100
7315440.0,-1304,49,-1316,14
7316460.0,-1203,15,-1180,30
7317480.0,-1510,83,-1402,46
7318500.0,-1341,49,-1252,62
7319520.0,-1393,15,-1487,78
7320540.0,-1452,83,-1261,94
7321560.0,-1346,49,-1409,8
7322580.0,-1393,15,-1223,24
7323600.0,-1410,83,-1432,40
7324620.0,-1791,49,-1190,56
7325640.0,-1621,15,-1662,72
7326660.0,-1613,83,-1245,88
7327680.0,-1357,49,-1512,2
7328700.0,-1448,15,-1254,18
7329720.0,-1486,83,-1607,34
7330740.0,-1634,49,-1193,50
7331760.0,-1322,15,-1514,66
7332780.0,-1612,83,-1342,82
7333800.0,-1378,49,-1720,98
7334820.0,-2214,15,-1185,12
7335840.0,-1527,83,-1485,28
7336860.0,-1718,49,-1138,44
7337880.0,-1196,15,-1549,60
7338900.0,-1720,83,-1263,76
7339920.0,-1458,49,-1728,92
7340940.0,-2001,15,-1177,6
7341960.0,-1481,83,-1417,22
7342980.0,-1840,49,-1145,38
7344000.0,-1047,15,-1414,54
7345020.0,-1708,83,-1335,70
7346040.0,-1219,49,-1555,86
7347060.0,-1669,15,-1203,0
7348080.0,-1433,83,-1361,16
7349100.0,-1578,49,-1165,32
7350120.0,-1195,15,-1405,48
7351140.0,-1725,83,-1270,64
7352160.0,-1014,49,-1496,80
7353180.0,-1555,15,-1299,96
7354200.0,-1434,83,-1343,10
7355220.0,-1642,49,-1207,26
7356240.0,-1144,15,-1437,42
7357260.0,-1469,83,-1470,6
7358280.0,-1525,49,-1182,22
7359300.0,-1376,15,-1304,38
7360320.0,-1662,83,-1319,54
7361340.0,-1206,49,-1347,70
7362360.0,-1800,15,-1399,86
7363380.0,-1605,83,-1321,0
7364400.0,-1338,49,-1354,16
7365420.0,-1112,15,-1260,32
7366440.0,-1573,83,-1382,48
7367460.0,-1248,49,-1352,64
7368480.0,-1261,15,-1432,80
7369500.0,-1473,83,-1291,96
7370520.0,-1334,49,-1418,10
7371540.0,-1277,15,-1203,26
7372560.0,-1511,83,-1421,42
7373580.0,-1398,49,-1245,58
7374600.0,-1314,15,-1565,74
7375620.0,-1564,83,-1200,90
7376640.0,-1325,49,-1416,4
7377660.0,-1399,15,-1257,20
7378680.0,-1610,83,-1477,36
7379700.0,-1556,49,-1164,52
7380720.0,-1280,15,-1589,68
7381740.0,-1700,83,-1223,84
7382760.0,-1402,49,-1619,100
7383780.0,-1548,15,-1234,14
7384800.0,-1615,83,-1476,30
7385820.0,-2183,49,-1106,46
7386840.0,-1376,15,-1556,62
7387860.0,-1810,83,-1213,78
7388880.0,-1123,49,-1586,94
7389900.0,-1502,15,-1163,8
7390920.0,-1376,83,-1405,24
7391940.0,-1635,49,-1122,40
7392960.0,-1271,15,-1443,56
7393980.0,-1726,83,-1310,72
7395000.0,-1138,49,-1559,88
7396020.0,-1569,15,-1187,2
7397040.0,-1412,83,-1434,18
7398060.0,-1825,49,-1182,34
7399080.0,-1440,15,-1417,50
7400100.0,-1674,83,-1336,66
7401120.0,-1206,49,-1513,82
7402140.0,-1579,15,-1204,98
7403160.0,-1472,83,-1312,12
7404180.0,-1536,49,-1266,28
7405200.0,-1207,15,-1420,44
7406220.0,-1639,83,-1319,60
7407240.0,-1168,49,-1420,76
7408260.0,-1460,15,-1211,92
7409280.0,-1489,83,-1293,6
7410300.0,-1732,49,-1336,22
7411320.0,-1657,15,-1389,38
7412340.0,-1650,83,-1305,54
7413360.0,-1269,49,-1342,70
7414380.0,-1621,15,-1479,86
7415400.0,-1460,83,-1253,0
7416420.0,-1393,49,-1331,16
7417440.0,-1144,15,-1281,32
7418460.0,-1590,83,-1291,48
7419480.0,-1256,49,-1223,64
7420500.0,-1423,15,-1480,80
7421520.0,-1606,83,-1238,96
7422540.0,-1343,98,-1134,10
7423560.0,-1707,64,-1421,26
7424580.0,-1238,30,-1137,42
7425600.0,-1252,98,-1432,58
7426620.0,-1613,64,-1295,74
7427640.0,-1093,30,-1433,90
7428660.0,-1187,98,-1354,12
7429680.0,-1565,64,-1378,28
7430700.0,-1256,30,-1203,44
7431720.0,-1448,98,-1460,60
7432740.0,-1839,64,-1160,76
7433760.0,-1274,30,-1480,92
7434780.0,-1397,98,-1216,6
7435800.0,-1668,64,-1561,22
7436820.0,-1175,30,-1193,38
7437840.0,-1280,98,-1471,54
7438860.0,-1677,64,-1168,70
7439880.0,-1198,30,-1444,86
7440900.0,-1457,98,-1260,0
7441920.0,-1946,64,-1470,16
7442940.0,-1750,30,-1167,32
7443960.0,-1319,98,-1451,48
7444980.0,-2118,64,-1185,64
7446000.0,-1404,30,-1523,80
7447020.0,-1445,98,-1291,96
7448040.0,-1560,64,-1611,10
7449060.0,-1278,30,-1114,26
7450080.0,-1429,98,-1363,69
7451100.0,-1776,64,-1343,85
7452120.0,-1388,30,-1298,101
7453140.0,-1301,98,-1373,15
7454160.0,-1670,64,-1307,31
7455180.0,-1466,30,-1268,47
7456200.0,-1253,98,-1494,63
7457220.0,-1839,64,-1175,79
7458240.0,-1412,30,-1316,95
7459260.0,-1346,98,-1231,9
7460280.0,-1653,64,-1407,25
7461300.0,-1280,30,-1180,41
7462320.0,-1234,98,-1475,57
7463340.0,-1809,64,-1183,73
7464360.0,-1156,30,-1397,89
7465380.0,-1250,14,-1264,3
7466400.0,-1219,100,-1249,19
7467420.0,-1544,84,-1550,35
7468440.0,-1961,68,-1126,51
7469460.0,-1701,52,-1282,67
7470480.0,-1214,36,-1615,83
7471500.0,-1281,20,-1370,99
7472520.0,-1246,4,-1249,13
7473540.0,-1353,90,-1410,29
7474560.0,-2041,74,-1165,76
7475580.0,-1624,58,-1518,92
7476600.0,-1661,42,-1364,6
7477620.0,-1409,26,-1280,22
7478640.0,-1135,10,-1305,38
7479660.0,-1565,96,-1468,54
7480680.0,-2028,80,-1231,70
7481700.0,-1616,64,-1354,86
7482720.0,-1349,48,-1488,0
7483740.0,-1516,32,-1224,16
7484760.0,-1107,16,-1128,32
7485780.0,-1132,0,-1565,48
7486800.0,-1585,86,-1267,64
7487820.0,-2117,70,-1251,80
7488840.0,-1311,54,-1620,96
7489860.0,-1698,38,-1305,10
7490880.0,-1289,22,-1249,26
7491900.0,-944,22,-1284,42
7492920.0,-1026,6,-1529,58
7493940.0,-1609,92,-1256,74
7494960.0,-1733,76,-1275,90
7495980.0,-1676,60,-1563,4
7497000.0,-1574,44,-1272,20
7498020.0,-1190,31,-1060,36
7499040.0,-991,18,-1288,52
7500060.0,-1079,5,-1470,68
7501080.0,-1591,94,-1240,84
7502100.0,-1865,81,-1257,100
7503120.0,-1750,68,-1529,14
7504140.0,-1783,55,-1249,30
7505160.0,-1390,32,-1206,46
7506180.0,-925,19,-1446,62
7507200.0,-1278,6,-1444,78
7508220.0,-1029,42,-1684,94
7509240.0,-1245,29,-1357,8
7510260.0,-1175,16,-1084,24
7511280.0,-1018,3,-1316,40
7512300.0,-1437,92,-1474,56
7513320.0,-1943,79,-1221,72
7514340.0,-1897,66,-1344,88
7515360.0,-1513,53,-1598,2
7516380.0,-1523,40,-1253,18
7517400.0,-1321,27,-1074,34
7518420.0,-972,14,-1423,50
7519440.0,-1213,1,-1532,66
7520460.0,-1612,90,-1237,82
7521480.0,-1674,77,-1386,98
7522500.0,-1863,64,-1583,12
7523520.0,-1313,51,-1771,96
7524540.0,-1602,38,-1202,10
7525560.0,-1288,25,-1165,26
7526580.0,-1147,12,-1355,42
7527600.0,-1190,101,-1399,58
7528620.0,-1713,88,-1339,74
7529640.0,-1597,75,-1312,90
7530660.0,-1582,62,-1557,4
7531680.0,-1503,49,-1310,20
7532700.0,-1097,36,-1801,82
7533720.0,-1111,23,-1444,98
7534740.0,-1253,10,-1112,12
7535760.0,-1269,99,-1300,28
7536780.0,-1569,86,-1419,44
7537800.0,-1990,73,-1210,60
7538820.0,-1699,60,-1275,76
7539840.0,-1370,47,-1657,92
7540860.0,-1771,34,-1280,6
7541880.0,-1408,21,-1085,22
7542900.0,-1466,8,-1446,89
7543920.0,-1445,97,-1144,3
7544940.0,-1791,84,-1501,19
7545960.0,-1705,71,-1436,26
7546980.0,-1876,58,-1136,42
7548000.0,-1828,45,-1164,58
7549020.0,-948,32,-1488,74
7550040.0,-1109,19,-1423,90
7551060.0,-1443,6,-1217,4
7552080.0,-1438,95,-1384,20
7553100.0,-1936,82,-1423,36
7554120.0,-2045,69,-1149,52
7555140.0,-1548,56,-1142,68
7556160.0,-1244,43,-1523,84
7557180.0,-1171,30,-1487,100
7558200.0,-1311,17,-1081,14
7559220.0,-1145,4,-1273,30
7560240.0,-1337,93,-1425,46
7561260.0,-1944,80,-1231,62
7562280.0,-2254,67,-1185,78
7563300.0,-1855,54,-1604,94
7564320.0,-1882,41,-1369,8
7565340.0,-1384,28,-1145,24
7566360.0,-937,15,-1274,40
7567380.0,-1061,2,-1561,56
7568400.0,-1563,91,-1370,72
7569420.0,-1601,78,-1222,88
7570440.0,-2168,65,-1541,2
7571460.0,-1873,52,-1429,18
7572480.0,-1488,39,-1102,34
7573500.0,-969,26,-1301,50
7574520.0,-956,13,-1664,66
7575540.0,-1409,0,-1331,82
7576560.0,-1488,89,-1336,98
7577580.0,-1559,76,-1555,12
7578600.0,-1986,63,-1440,28
7579620.0,-1775,50,-1062,44
7580640.0,-1054,37,-1347,60
7581660.0,-873,24,-1621,76
7582680.0,-1362,11,-1416,92
7583700.0,-1465,100,-1113,6
7584720.0,-1508,87,-1333,22
7585740.0,-1561,74,-1304,38
7586760.0,-1850,61,-1134,54
7587780.0,-1588,48,-1346,70
7588800.0,-1352,35,-1606,86
7589820.0,-1227,22,-1367,0
7590840.0,-1188,9,-1171,16
7591860.0,-1244,98,-1359,32
7592880.0,-1748,85,-1376,48
7593900.0,-1967,72,-1237,64
7594920.0,-1880,59,-1357,80
7595940.0,-1746,46,-1659,96
7596960.0,-1303,33,-1273,10
7597980.0,-1182,20,-1143,26
7599000.0,-1040,7,-1336,42
7600020.0,-1385,96,-1456,58
7601040.0,-1982,83,-1240,74
7602060.0,-1975,70,-1320,90
7603080.0,-2250,57,-1598,4
7604100.0,-2209,44,-1279,20
7605120.0,-1239,31,-1048,36
7606140.0,-1804,79,-1312,52
7607160.0,-1761,66,-1153,68
7608180.0,-1448,53,-1385,84
7609200.0,-1682,40,-1518,100
7610220.0,-1216,27,-1214,14
7611240.0,-1185,14,-1128,30
7612260.0,-1109,1,-1484,46
7613280.0,-1658,90,-1401,62
