step_time,gneJ00_offset,gneJ9_offset,queue_sum
74052,45,31,29.7
74664,28,45,27.7
75276,38,7,30.0
75888,49,53,29.7
76500,63,44,31.3
77112,16,85,21.3
77724,34,16,27.7
78336,90,12,25.0
78948,86,100,30.3
79560,77,98,30.0
80172,93,89,26.0
80784,20,38,27.7
81396,23,46,24.7
82008,65,44,31.7
82620,28,57,26.3
83232,52,59,28.3
83844,10,93,24.7
84456,65,22,29.3
85068,72,90,31.3
85680,75,13,26.7
86292,66,4,29.3
86904,48,67,29.7
87516,54,35,31.0
88128,39,79,30.0
88740,52,10,27.3
89352,90,55,26.0
89964,99,12,27.7
90576,93,10,25.0
91188,72,100,28.7
91800,12,87,23.3
92412,2,64,20.7
93024,54,38,32.3
93636,74,49,30.0
94248,80,1,30.0
94860,74,68,30.7
95472,27,86,29.3
96084,64,60,29.3
96696,32,45,26.0
97308,50,57,28.0
97920,11,94,27.3
98532,70,57,31.0
99144,10,15,28.0
99756,25,62,27.0
100368,23,74,23.7
100980,73,92,30.0
101592,50,57,28.3
102204,97,2,31.0
102816,13,61,22.0
103428,57,24,29.3
104040,19,40,23.3
104652,62,32,33.3
105264,50,91,29.3
105876,71,17,27.3
106488,93,54,24.7
107100,17,18,19.7
107712,67,91,29.3
108324,47,88,27.3
108936,62,96,27.0
109548,87,82,31.3
110160,45,23,30.3
110772,87,89,28.0
111384,79,7,31.7
111996,1,69,23.7
112608,0,0,29.0
113220,101,82,26.7
113832,59,96,29.3
114444,99,45,25.0
115056,10,34,24.0
115668,54,63,29.3
116280,95,27,26.3
116892,96,35,22.7
117504,97,41,22.3
118116,56,63,29.7
118728,96,6,27.0
119340,62,77,26.0
119952,23,43,24.7
120564,51,10,27.3
121176,76,68,31.0
121788,70,73,30.0
122400,75,17,25.7
123012,66,65,27.3
123624,25,56,24.7
124236,92,27,25.7
124848,22,21,24.7
125460,99,62,24.7
126072,9,11,25.7
126684,50,23,29.7
127296,55,64,30.3
127908,27,12,26.7
128520,50,50,27.7
129132,5,72,25.7
129744,74,98,30.3
130356,38,101,30.0
130968,56,59,29.7
131580,72,45,31.3
132192,47,43,29.7
132804,89,5,31.7
133416,18,40,26.0
134028,29,22,27.0
134640,51,23,30.0
135252,94,20,24.7
135864,60,64,29.7
136476,75,11,25.3
137088,25,76,26.7
137700,44,31,27.7
138312,67,30,27.7
138924,53,25,28.3
139536,72,78,27.3
140148,87,25,24.3
140760,84,7,29.0
141372,55,11,31.7
141984,59,7,30.0
142596,77,67,32.7
143208,2,52,22.7
143820,78,45,28.0
144432,67,81,27.7
145044,62,41,31.3
145656,66,57,29.0
146268,76,12,27.7
146880,36,48,26.7
147492,83,35,25.7
148104,26,15,25.7
148716,74,64,31.0
149328,88,66,26.3
149940,35,21,26.7
150552,70,88,28.7
151164,84,43,25.3
151776,71,17,27.0
152388,98,73,26.0
153000,21,96,25.3
153612,69,67,29.0
154224,4,37,24.3
154836,34,46,28.0
155448,43,30,30.0
156060,11,38,25.7
156672,54,60,29.7
157284,39,20,29.0
157896,38,68,26.3
158508,58,51,29.3
159120,68,100,30.7
159732,96,88,27.7
160344,25,19,25.3
160956,76,20,24.7
161568,51,88,29.7
162180,7,12,24.0
162792,80,48,28.3
163404,97,27,25.0
164016,43,43,28.3
164628,36,25,28.3
165240,89,75,31.3
165852,78,24,27.7
166464,89,64,27.7
167076,84,34,26.7
167688,6,4,27.3
168300,98,51,22.7
168912,45,50,29.7
169524,86,33,27.3
170136,93,88,26.7
170748,60,19,30.0
171360,63,21,31.7
171972,32,29,27.0
172584,60,49,32.3
173196,66,89,32.3
173808,38,61,25.0
174420,86,88,30.7
175032,27,47,26.7
175644,56,69,29.7
176256,68,19,27.7
176868,52,22,31.3
177480,27,42,24.3
178092,29,40,25.0
178704,48,20,29.0
179316,30,71,27.7
179928,0,48,22.3
180540,97,1,30.8
181152,64,31,29.7
181764,51,69,28.3
182376,80,73,26.7
182988,77,82,26.7
183600,81,88,27.0
184212,96,54,23.3
184824,100,25,27.7
185436,17,86,24.7
186048,1,12,25.0
186660,31,7,25.0
187272,15,58,23.7
187884,47,37,28.3
188496,8,48,21.7
189108,21,88,23.0
189720,47,58,27.3
190332,101,74,23.7
190944,80,8,29.3
191556,6,16,25.0
192168,24,99,27.7
192780,13,52,23.0
193392,95,88,29.7
194004,11,11,24.7
194616,17,40,24.7
195228,67,72,30.0
195840,59,43,30.3
196452,58,95,29.3
197064,50,55,26.3
197676,29,75,29.7
198288,32,88,24.7
198900,51,39,29.7
199512,7,7,27.3
200124,46,79,27.0
200736,54,50,27.3
201348,27,34,27.0
201960,93,53,24.0
202572,16,39,25.7
203184,43,65,25.3
203796,17,52,27.3
204408,6,30,23.3
205020,98,75,26.7
205632,68,28,28.7
206244,63,59,31.0
206856,79,24,25.0
207468,82,69,28.7
208080,65,27,29.3
208692,56,80,28.7
209304,20,23,23.7
209916,10,84,24.7
210528,70,54,28.3
211140,100,15,27.0
211752,3,12,27.3
212364,59,4,27.3
212976,37,46,27.0
213588,73,91,29.0
214200,50,24,33.7
214812,81,29,25.7
215424,85,2,29.3
216036,78,4,28.3
216648,0,51,23.0
217260,85,57,28.0
217872,44,67,28.7
218484,85,87,30.7
219096,38,60,28.0
219708,25,10,25.0
220320,25,81,22.3
220932,49,82,25.8
221544,86,60,25.7
222156,0,77,21.7
222768,70,74,29.3
223380,69,84,29.3
223992,89,61,26.3
224604,16,9,24.3
225216,19,40,21.0
225828,32,7,26.7
226440,78,0,29.0
227052,85,18,27.0
227664,101,17,25.0
228276,20,82,26.3
228888,86,27,27.0
229500,0,65,22.0
230112,40,74,31.3
230724,9,53,22.3
231336,55,57,29.7
231948,9,62,23.3
232560,63,79,27.3
233172,0,26,26.0
233784,25,91,23.7
234396,45,94,27.0
235008,77,17,29.3
235620,62,68,29.3
236232,71,12,28.3
236844,7,79,22.0
237456,8,67,23.7
238068,84,100,27.3
238680,17,1,25.2
239292,43,3,29.3
239904,90,58,25.3
240516,84,62,25.7
241128,64,25,30.0
241740,100,44,19.7
242352,53,8,28.3
242964,74,78,31.7
243576,37,72,29.3
244188,38,26,27.7
244800,76,88,28.0
245412,65,83,26.3
246024,54,5,29.7
246636,35,63,31.3
247248,98,72,26.3
247860,71,85,29.3
248472,76,78,31.0
249084,88,100,28.0
249696,70,96,25.7
250308,58,44,28.3
250920,46,44,30.3
251532,4,57,22.0
252144,63,64,29.0
252756,42,87,31.0
253368,75,47,27.3
253980,23,12,29.3
254592,7,6,27.0
255204,18,46,24.0
255816,26,51,23.0
256428,31,45,25.7
257040,70,65,31.3
257652,45,82,28.0
258264,38,3,28.7
258876,84,36,26.3
259488,11,56,21.3
260100,84,46,24.7
260712,24,97,26.0
261324,75,90,28.0
261936,74,67,27.3
262548,34,90,28.7
263160,61,2,30.0
263772,0,53,21.7
264384,46,67,28.3
264996,23,18,32.0
265608,13,91,24.7
266220,37,5,28.7
266832,55,15,27.7
267444,58,61,27.3
268056,79,35,28.0
268668,40,53,26.7
269280,15,9,27.3
269892,85,1,28.0
270504,55,10,28.3
271116,59,22,29.3
271728,89,0,29.7
272340,85,89,29.7
272952,28,97,28.0
273564,23,88,25.7
274176,10,48,25.3
274788,59,29,29.7
275400,79,18,25.3
276012,75,75,29.3
276624,40,19,28.0
277236,24,7,27.7
277848,70,62,30.0
278460,65,48,33.3
279072,76,5,31.3
279684,75,0,29.7
280296,27,75,25.7
280908,97,80,27.3
281520,61,19,28.7
282132,19,99,24.7
282744,65,84,29.3
283356,28,23,25.7
283968,101,35,23.3
284580,61,31,30.3
285192,46,78,31.7
285804,4,77,29.0
286416,39,26,27.7
287028,101,96,26.0
287640,94,45,21.0
288252,48,78,29.0
288864,63,20,29.7
289476,41,22,30.3
290088,43,89,30.7
290700,75,10,27.3
291312,66,34,29.3
291924,1,69,23.0
292536,90,6,29.7
293148,27,17,24.3
293760,41,16,31.0
294372,60,25,30.7
294984,69,51,33.0
295596,89,98,29.0
296208,10,88,26.0
296820,98,41,20.7
297432,50,49,26.5
298044,27,46,24.3
298656,97,90,29.0
299268,15,50,21.7
299880,58,51,30.0
300492,40,86,27.7
301104,85,62,27.7
301716,18,70,23.0
302328,90,89,27.7
302940,86,61,26.0
303552,97,21,28.0
304164,47,41,30.3
304776,92,3,30.3
305388,75,93,28.7
306000,59,27,27.7
306612,99,38,24.7
307224,35,93,28.7
307836,82,28,22.7
308448,41,2,29.0
309060,48,63,27.7
309672,2,25,25.0
310284,53,14,28.3
310896,19,47,22.7
311508,59,30,33.3
312120,37,73,29.7
312732,70,92,27.7
313344,23,25,25.0
313956,59,20,28.0
314568,87,99,31.0
315180,64,68,30.7
315792,35,37,29.0
316404,0,66,22.3
317016,43,82,27.3
317628,63,11,27.3
318240,69,101,30.3
318852,36,16,26.0
319464,13,54,21.3
320076,8,20,26.0
320688,16,60,22.7
321300,71,2,27.3
321912,66,79,28.3
322524,59,46,30.7
323136,8,11,28.7
323748,73,14,26.0
324360,57,89,29.7
324972,79,19,25.7
325584,6,42,23.7
326196,93,18,28.0
326808,32,45,27.0
327420,95,28,23.3
328032,51,1,25.8
328644,57,90,26.3
329256,19,68,21.7
329868,71,95,29.3
330480,21,57,25.0
331092,19,42,25.3
331704,13,14,25.3
332316,12,5,26.0
332928,23,2,23.0
333540,7,43,23.3
334152,6,34,24.3
334764,76,93,29.3
335376,87,19,25.7
335988,2,84,25.7
336600,1,85,26.5
337212,49,48,27.3
337824,3,29,24.7
338436,40,16,28.7
339048,95,15,26.3
339660,49,14,28.3
340272,37,4,28.0
340884,2,39,23.7
341496,26,58,21.7
342108,80,89,27.3
342720,32,89,28.3
343332,25,31,26.3
343944,80,47,29.0
344556,88,62,26.7
345168,85,51,25.0
345780,57,60,29.7
346392,43,100,30.0
347004,4,5,29.0
347616,92,50,22.0
348228,66,35,29.3
348840,5,91,27.0
349452,18,39,25.7
350064,88,25,24.7
350676,27,64,27.0
351288,27,25,24.3
351900,43,17,29.7
352512,17,10,27.7
353124,43,29,27.7
353736,17,20,24.7
354348,8,27,22.0
354960,10,23,26.0
355572,3,69,22.7
356184,80,19,26.0
356796,92,8,27.0
357408,64,86,31.0
358020,56,84,27.3
358632,98,93,30.0
359244,79,80,30.0
359856,15,52,24.0
360468,87,71,28.7
361080,70,86,29.0
361692,29,55,25.7
362304,4,16,24.7
362916,20,23,24.3
363528,60,18,27.0
364140,42,36,28.0
364752,10,50,24.3
365364,58,40,32.3
365976,58,69,35.7
366588,5,26,23.7
367200,17,18,24.0
367812,22,72,25.3
368424,77,16,24.7
369036,95,53,26.0
369648,84,31,23.0
370260,31,50,27.0
370872,68,25,31.0
371484,90,22,26.0
372096,100,55,22.3
372708,84,70,28.7
373320,12,87,22.3
373932,93,27,24.0
374544,24,68,22.7
375156,93,75,25.0
375768,44,34,27.7
376380,88,53,27.3
376992,51,8,28.3
377604,3,52,21.7
378216,65,45,29.7
378828,35,63,28.3
379440,72,69,28.0
380052,6,99,28.3
380664,63,95,27.0
381276,10,34,25.3
381888,86,84,31.0
382500,94,32,23.7
383112,15,77,22.0
383724,74,87,28.0
384336,30,15,26.3
384948,54,37,29.7
385560,38,48,27.0
386172,92,69,25.3
386784,50,1,27.5
387396,52,69,27.3
388008,60,24,29.0
388620,6,84,22.0
389232,33,88,25.7
389844,33,67,26.7
390456,41,3,29.0
391068,67,7,27.0
391680,71,85,28.0
392292,75,57,28.7
392904,31,100,26.3
393516,49,80,29.0
394128,9,9,30.0
394740,47,10,26.7
395352,22,73,21.7
395964,16,16,24.7
396576,3,76,20.0
397188,73,53,27.3
397800,16,34,25.7
398412,43,78,29.7
399024,24,57,26.3
399636,71,12,29.7
400248,7,0,28.0
400860,87,81,29.0
401472,54,10,28.0
402084,7,90,26.7
402696,86,9,30.3
403308,63,41,32.7
403920,54,68,28.0
404532,44,2,27.3
405144,33,34,26.3
405756,4,26,25.3
406368,15,25,24.0
406980,86,67,24.7
407592,61,89,28.3
408204,3,32,25.0
408816,88,89,27.0
409428,4,12,24.3
410040,70,51,31.7
410652,22,101,27.0
411264,86,81,28.0
411876,94,61,22.7
412488,61,43,31.7
413100,17,100,26.7
413712,84,60,28.3
414324,55,19,29.7
414936,26,67,23.0
415548,82,66,28.0
416160,62,87,31.3
416772,64,0,29.0
417384,61,21,30.0
417996,84,72,28.0
418608,12,76,22.3
419220,14,100,23.0
419832,60,7,28.0
420444,47,77,26.3
421056,52,5,26.3
421668,74,39,28.0
422280,32,51,25.7
422892,49,62,27.8
423504,77,28,27.0
424116,32,27,25.7
424728,48,59,27.3
425340,28,11,24.3
425952,51,30,29.0
426564,18,36,24.0
427176,63,26,29.0
427788,29,70,28.0
428400,12,101,30.0
429012,6,47,20.7
429624,37,12,30.3
430236,38,38,27.7
430848,6,22,28.3
431460,82,48,26.7
432072,37,21,30.0
432684,84,2,30.3
433296,39,40,27.0
433908,34,52,27.7
434520,66,49,32.0
435132,74,62,28.0
435744,83,36,26.0
436356,54,6,30.3
436968,74,46,28.7
437580,33,60,27.3
438192,6,21,22.7
438804,97,86,26.7
439416,55,12,29.7
440028,77,97,27.7
440640,51,40,33.7
441252,3,8,29.3
441864,32,46,27.0
442476,67,33,29.7
443088,51,7,30.0
443700,78,77,27.0
444312,61,33,29.3
444924,98,34,24.7
445536,13,83,24.7
446148,42,58,27.7
446760,88,67,27.0
447372,16,3,26.3
447984,52,85,29.0
448596,9,8,28.0
449208,76,37,28.3
449820,45,51,30.7
450432,22,60,26.7
451044,91,35,26.7
451656,75,31,27.7
452268,44,86,30.3
452880,101,1,26.8
453492,83,86,28.7
454104,2,77,25.7
454716,18,12,24.3
455328,75,55,29.0
455940,49,66,29.3
456552,86,66,29.0
457164,36,96,27.3
457776,49,25,29.0
458388,1,27,26.5
459000,3,78,23.0
459612,59,75,27.7
460224,87,14,26.7
460836,50,77,28.7
461448,11,54,21.0
462060,60,38,29.7
462672,44,23,31.7
463284,54,38,30.7
463896,97,12,27.7
464508,100,41,22.7
465120,77,75,31.3
465732,0,78,23.7
466344,69,26,29.3
466956,4,65,23.0
467568,101,72,26.0
468180,94,70,28.0
468792,22,22,24.7
469404,66,40,30.7
470016,99,68,23.7
470628,100,62,23.0
471240,83,28,24.0
471852,21,72,23.7
472464,74,38,28.3
473076,91,95,30.7
473688,99,72,24.7
474300,8,11,24.7
474912,32,32,24.3
475524,33,69,30.3
476136,79,48,27.3
476748,36,86,31.0
477360,91,34,23.3
477972,43,100,26.0
478584,41,23,29.3
479196,58,49,29.5
479808,7,97,33.7
480420,74,94,28.3
481032,21,0,26.3
481644,12,67,21.7
482256,8,19,22.7
482868,98,59,22.0
483480,25,96,25.3
484092,40,18,30.0
484704,3,58,23.7
485316,58,96,26.3
485928,55,12,27.0
486540,52,21,30.3
487152,19,49,24.5
487764,53,12,28.0
488376,87,13,29.0
488988,77,65,29.0
489600,0,50,21.7
490212,40,68,29.3
490824,95,95,29.3
491436,100,85,27.0
492048,15,34,25.0
492660,11,16,25.7
493272,33,76,26.0
493884,71,0,27.7
494496,33,2,26.7
495108,26,69,26.3
495720,93,27,25.3
496332,87,18,25.3
496944,22,57,24.3
497556,77,37,26.0
498168,6,86,25.7
498780,28,65,25.3
499392,20,56,24.3
500004,3,63,24.3
500616,89,91,28.3
501228,13,8,26.3
501840,75,47,30.3
502452,27,95,28.7
503064,3,46,22.0
503676,40,19,33.0
504288,84,85,29.7
504900,40,44,26.7
505512,57,39,31.7
506124,15,55,24.3
506736,95,65,26.7
507348,65,58,31.3
507960,11,75,21.7
508572,96,98,28.3
509184,87,89,29.0
509796,16,13,28.0
510408,58,5,27.0
511020,9,64,22.7
511632,12,26,25.0
512244,76,13,31.0
512856,99,43,23.0
513468,10,65,21.0
514080,30,16,24.7
514692,18,48,23.3
515304,11,38,25.3
515916,59,34,32.3
516528,72,2,29.7
517140,41,95,27.0
517752,45,35,31.7
518364,31,45,26.7
518976,74,86,29.7
519588,78,27,25.7
520200,58,1,28.5
520812,2,2,26.3
521424,25,100,25.7
522036,21,88,26.0
522648,5,20,24.3
523260,0,37,24.0
523872,4,96,30.0
524484,85,87,28.3
525096,0,16,27.3
525708,16,32,25.3
526320,33,27,27.3
526932,0,47,22.3
527544,47,29,33.7
528156,100,82,26.0
528768,35,56,28.7
529380,20,56,26.0
529992,22,84,25.7
530604,39,64,30.3
531216,92,74,28.7
531828,41,41,30.0
532440,26,86,24.7
533052,61,31,30.3
533664,71,13,27.7
534276,37,22,29.3
534888,21,32,21.7
535500,75,30,26.7
536112,23,91,22.7
536724,14,40,28.0
537336,57,39,31.3
537948,1,58,22.0
538560,63,88,28.3
539172,60,49,31.8
539784,69,6,30.7
540396,20,32,24.3
541008,45,13,30.0
541620,62,5,29.3
542232,27,87,26.0
542844,88,90,28.0
543456,43,4,25.7
544068,70,9,29.7
544680,42,38,28.7
545292,80,21,25.0
545904,31,63,28.7
546516,62,72,28.0
547128,57,38,32.7
547740,77,96,30.3
548352,24,73,26.7
548964,53,82,28.3
549576,76,48,27.0
550188,77,36,27.0
550800,7,67,20.0
551412,25,73,24.7
552024,0,56,20.7
552636,76,27,25.0
553248,51,85,30.3
553860,36,58,25.3
554472,87,14,26.0
555084,33,17,28.3
555696,15,72,20.0
556308,29,13,28.3
556920,10,31,23.7
557532,32,10,28.0
558144,14,94,24.7
558756,64,44,32.0
559368,79,37,28.0
559980,36,74,30.0
560592,54,6,29.3
561204,78,86,27.3
561816,31,75,27.0
562428,37,0,25.7
563040,21,82,24.0
563652,62,91,28.7
564264,13,32,22.7
564876,39,98,28.0
565488,73,79,30.0
566100,56,16,29.7
566712,46,32,30.0
567324,42,68,27.7
567936,10,32,24.0
568548,20,13,24.7
569160,12,83,20.7
569772,53,38,30.3
570384,29,48,22.3
570996,51,28,31.7
571608,3,21,23.3
572220,59,18,26.7
572832,57,21,29.3
573444,0,34,25.3
574056,97,81,26.3
574668,101,53,23.7
575280,100,2,27.3
575892,45,52,27.3
576504,42,53,26.3
577116,4,68,25.3
577728,60,16,29.3
578340,43,49,28.0
578952,38,39,27.0
579564,20,17,24.7
580176,68,85,28.3
580788,45,58,27.0
581400,87,1,29.7
582012,84,0,30.3
582624,17,83,22.0
583236,62,62,28.3
583848,67,28,32.3
584460,25,92,25.0
585072,37,30,26.7
585684,74,9,27.3
586296,28,4,25.3
586908,70,32,29.0
587520,69,38,31.3
588132,81,51,27.3
588744,49,89,29.5
589356,33,61,29.0
589968,88,56,26.3
590580,97,25,27.0
591192,37,21,28.3
591804,62,75,29.0
592416,100,57,23.3
593028,32,96,26.3
593640,85,75,27.3
594252,23,62,23.3
594864,41,32,27.7
595476,7,56,21.3
596088,50,63,30.7
596700,52,59,28.3
597312,29,13,26.0
597924,70,58,32.7
598536,3,56,21.0
599148,93,3,28.3
599760,0,90,24.7
600372,74,93,30.3
600984,62,35,31.7
601596,54,40,31.0
602208,26,79,26.3
602820,21,70,24.0
603432,67,36,30.3
604044,7,73,19.7
604656,4,90,27.7
605268,26,24,23.0
605880,22,82,23.3
606492,39,54,26.3
607104,10,79,25.3
607716,67,29,30.0
608328,1,67,23.0
608940,69,91,29.3
609552,18,51,24.7
610164,46,61,28.0
610776,67,65,28.7
611388,14,7,24.3
612000,4,38,22.7
612612,64,94,29.7
613224,67,5,29.0
613836,71,69,28.3
614448,75,74,29.7
615060,76,81,28.3
615672,76,86,32.3
616284,82,90,31.3
616896,89,90,34.0
617508,97,90,34.0
618120,0,90,29.0
618732,6,81,22.3
619344,11,74,24.3
619956,15,63,24.3
620568,21,36,23.0
621180,32,71,28.7
621792,35,10,27.7
622404,44,50,27.0
623016,51,66,28.3
623628,61,86,29.0
624240,70,0,30.3
624852,76,73,29.7
625464,80,79,27.7
626076,80,85,34.7
626688,80,90,34.3
627300,80,95,31.7
627912,80,101,30.7
628524,80,8,35.3
629136,81,71,28.0
629748,82,78,28.3
630360,84,85,27.7
630972,88,92,29.7
631584,91,100,26.3
632196,93,6,27.3
632808,95,80,29.7
633420,96,84,28.7
634032,96,91,35.0
634644,96,98,34.7
635256,96,2,34.3
635868,98,84,28.0
636480,98,89,33.0
637092,98,92,35.7
637704,99,100,30.3
638316,101,1,28.3
638928,101,83,29.7
639540,101,88,29.3
640152,101,93,32.7
640764,101,96,31.7
641376,101,98,33.3
641988,101,101,30.7
642600,101,4,33.7
643212,101,84,36.0
643824,101,86,29.0
644436,101,86,33.0
645048,101,87,29.7
645660,101,88,31.7
646272,101,88,36.7
646884,101,88,33.3
647496,101,88,39.0
648108,101,88,31.7
648720,101,88,36.3
649332,101,88,36.0
649944,101,88,33.0
650556,1,88,29.2
651168,5,83,25.0
651780,5,79,22.0
652392,5,76,25.0
653004,5,73,23.0
653616,8,71,21.3
654228,14,66,20.0
654840,22,52,24.0
655452,28,0,26.7
656064,42,63,28.0
656676,47,90,27.7
657288,52,14,27.7
657900,58,51,31.0
658512,65,59,28.3
659124,69,64,30.7
659736,74,69,26.7
660348,81,75,26.3
660960,91,79,27.7
661572,96,80,26.7
662184,101,82,26.3
662796,1,83,27.2
663408,3,82,24.7
664020,4,81,22.7
664632,5,78,24.7
665244,6,74,19.7
665856,8,71,23.0
666468,13,70,23.0
667080,18,62,23.7
667692,20,30,24.3
668304,31,69,25.0
668916,31,12,26.7
669528,34,46,26.3
670140,34,71,28.3
670752,34,3,28.7
671364,38,57,28.7
671976,39,79,28.7
672588,39,8,29.0
673200,40,56,26.7
673812,40,84,27.7
674424,40,22,27.3
675036,40,47,26.7
675648,40,65,29.0
676260,40,88,24.7
676872,40,23,27.7
677484,40,49,29.3
678096,40,71,30.7
678708,40,100,27.7
679320,40,48,27.3
679932,40,66,27.7
680544,40,91,29.0
681156,40,31,27.7
681768,43,48,29.0
682380,45,60,29.7
682992,50,78,27.3
683604,55,100,26.3
684216,58,21,29.0
684828,61,47,31.3
685440,61,55,35.0
686052,61,59,36.0
686664,61,65,34.7
687276,61,72,35.3
687888,61,83,31.7
688500,62,98,29.3
689112,64,16,28.3
689724,69,54,31.7
690336,72,59,32.3
690948,75,66,28.3
691560,75,68,35.0
692172,75,69,36.0
692784,75,76,35.0
693396,75,82,34.7
694008,75,90,33.0
694620,75,95,29.7
695232,75,100,33.3
695844,75,9,31.3
696456,75,66,35.7
697068,75,74,33.3
697680,75,82,32.7
698292,75,92,29.3
698904,75,101,31.7
699516,75,10,30.7
700128,75,63,36.7
700740,75,63,37.0
701352,75,63,37.0
701964,75,63,38.7
702576,75,64,34.0
703188,75,69,34.7
703800,75,70,33.7
704412,75,70,36.0
705024,78,70,30.7
705636,84,70,28.0
706248,92,70,29.3
706860,98,70,26.7
707472,2,70,23.3
708084,14,62,21.3
708696,22,35,22.0
709308,34,65,28.0
709920,38,94,25.7
710532,40,37,27.7
711144,40,49,25.3
711756,40,63,28.3
712368,41,85,28.0
712980,41,16,31.0
713592,44,45,27.0
714204,45,56,27.0
714816,45,69,26.7
715428,45,90,27.3
716040,45,17,28.7
716652,45,45,28.0
717264,45,58,25.3
717876,45,75,28.3
718488,47,94,26.0
719100,49,21,25.3
719712,52,46,28.0
720324,54,57,26.3
720936,57,66,27.3
721548,60,78,28.0
722160,62,95,28.7
722772,66,11,27.7
723384,69,57,32.7
723996,72,62,28.0
724608,77,72,29.0
725220,80,79,28.3
725832,83,88,29.0
726444,86,96,26.3
727056,88,1,27.2
727668,88,79,35.7
728280,88,79,37.7
728892,88,83,33.3
729504,88,89,36.7
730116,90,94,28.3
730728,91,98,27.3
731340,94,100,28.3
731952,98,2,25.7
732564,101,85,27.7
733176,2,87,28.0
733788,8,84,24.3
734400,15,80,21.3
735012,22,70,25.3
735624,29,34,27.0
736236,38,61,27.3
736848,45,89,26.7
737460,49,20,28.8
738072,52,50,26.0
738684,52,61,33.0
739296,52,75,35.3
739908,52,92,33.7
740520,52,11,33.7
741132,52,53,35.3
741744,52,61,35.7
742356,52,73,32.0
742968,53,91,31.3
743580,57,10,25.7
744192,60,55,28.7
744804,61,61,29.7
745416,63,69,28.0
746028,63,77,32.7
746640,63,88,34.7
747252,63,0,30.7
747864,63,69,34.3
748476,63,76,34.0
749088,63,88,30.7
749700,63,101,34.0
750312,63,13,32.3
750924,63,50,34.7
751536,63,53,36.0
752148,63,57,35.3
752760,63,65,32.3
753372,63,73,35.7
753984,63,81,37.7
754596,64,92,28.7
755208,65,6,29.7
755820,65,67,36.3
756432,65,72,33.7
757044,65,79,31.3
757656,65,90,33.0
758268,65,4,28.7
758880,65,72,37.3
759492,65,79,35.7
760104,65,89,33.7
760716,65,1,29.2
761328,65,71,35.0
761940,65,78,32.3
762552,65,86,32.7
763164,66,93,29.0
763776,69,101,28.7
764388,76,7,29.0
765000,79,61,30.3
765612,79,61,37.0
766224,79,61,33.0
766836,79,61,32.0
767448,79,63,36.0
768060,79,68,34.0
768672,79,69,34.3
769284,79,72,32.7
769896,79,74,36.0
770508,79,77,30.3
771120,79,83,31.0
771732,79,90,34.7
772344,79,94,33.7
772956,79,99,31.7
773568,79,3,32.3
774180,79,75,37.3
774792,79,81,35.7
775404,79,86,34.0
776016,79,93,34.0
