step_time,gneJ00_offset,gneJ9_offset,queue_sum
86292,2,57,24.3
86904,2,40,25.3
87516,85,39,27.7
88128,88,33,28.7
88740,88,64,23.7
89352,89,41,28.7
89964,89,37,34.3
90576,89,27,38.7
91188,89,39,32.7
91800,89,36,33.7
92412,89,9,33.7
93024,89,42,32.7
93636,90,31,27.3
94248,90,46,36.3
94860,93,35,26.0
95472,97,82,22.0
96084,2,36,27.0
96696,85,36,27.0
97308,94,36,29.0
97920,98,28,26.0
98532,2,44,24.0
99144,88,44,26.0
99756,92,44,28.3
100368,97,44,23.0
100980,2,44,25.0
101592,93,44,23.7
102204,99,44,27.3
102816,3,44,23.7
103428,92,42,26.7
104040,100,35,28.7
104652,5,82,24.7
105264,5,44,29.3
105876,98,37,27.3
106488,2,18,25.7
107100,3,47,23.3
107712,92,41,28.3
108324,100,37,27.3
108936,5,25,24.7
109548,65,21,26.7
110160,89,56,26.0
110772,1,47,24.0
111384,90,43,25.7
111996,95,40,27.5
112608,101,34,27.7
113220,101,100,23.0
113832,1,39,26.0
114444,77,33,29.3
115056,81,22,26.7
115668,85,22,31.3
116280,92,22,31.7
116892,97,23,27.7
117504,0,23,32.3
118116,0,50,26.0
118728,93,41,26.0
119340,95,32,26.7
119952,95,95,23.2
120564,97,24,29.7
121176,97,28,28.3
121788,97,32,30.3
122400,97,66,22.3
123012,97,29,27.0
123624,99,34,27.7
124236,99,76,21.3
124848,99,26,32.7
125460,99,32,27.5
126072,1,41,29.0
126684,91,38,26.0
127296,91,34,39.3
127908,91,19,35.3
128520,94,45,26.7
129132,94,33,28.0
129744,94,81,23.3
130356,100,13,25.7
130968,2,37,30.3
131580,91,34,25.0
132192,101,30,27.3
132804,6,39,25.3
133416,93,34,25.0
134028,0,15,23.3
134640,2,32,28.7
135252,86,28,27.7
135864,88,45,27.7
136476,89,36,28.3
137088,92,34,28.7
137700,96,27,27.0
138312,99,42,25.3
138924,1,36,24.7
139536,86,36,27.7
140148,91,27,29.0
140760,95,37,27.7
141372,100,30,24.7
141984,0,40,28.0
142596,88,40,27.3
143208,94,33,26.7
143820,101,98,22.3
144432,7,30,26.7
145044,95,30,28.2
145656,100,43,26.7
146268,1,40,26.7
146880,91,37,29.0
147492,101,34,25.0
148104,4,46,30.0
148716,96,43,27.0
149328,0,34,25.0
149940,91,33,27.0
150552,96,84,21.7
151164,1,27,24.3
151776,2,84,20.7
152388,0,59,26.0
153000,101,52,24.0
153612,0,43,27.7
154224,88,41,29.3
154836,91,38,28.0
155448,93,34,28.3
156060,95,97,22.7
156672,100,32,29.5
157284,100,41,25.0
157896,0,39,25.0
158508,92,37,28.0
159120,100,33,28.3
159732,7,46,24.7
160344,101,46,27.0
160956,11,46,26.3
161568,2,42,26.7
162180,98,41,23.7
162792,4,40,26.0
163404,91,40,28.7
164016,98,36,26.7
164628,101,23,24.0
165240,101,39,23.0
165852,101,37,27.0
166464,101,25,28.3
167076,101,41,26.7
167688,101,41,26.3
168300,101,41,26.0
168912,101,37,31.3
169524,101,12,21.7
170136,101,36,30.7
170748,101,89,19.7
171360,2,19,23.7
171972,2,38,28.3
172584,86,33,27.0
173196,86,25,39.0
173808,86,36,34.3
174420,86,35,32.0
175032,86,33,35.0
175644,90,33,28.7
176256,90,22,35.7
176868,90,38,34.0
177480,92,37,26.3
178092,96,35,28.3
178704,96,20,27.3
179316,96,34,27.0
179928,96,98,24.0
180540,99,30,27.7
181152,99,34,29.0
181764,99,56,26.3
182376,99,44,26.7
182988,99,37,27.0
183600,0,9,21.3
184212,0,39,25.7
184824,85,32,28.2
185436,88,13,29.3
186048,93,33,28.7
186660,97,90,21.7
187272,3,26,28.0
187884,88,21,27.7
188496,93,43,25.0
189108,100,38,23.0
189720,101,34,27.7
190332,0,75,23.3
190944,0,55,27.3
191556,99,43,27.0
192168,100,34,26.7
192780,100,72,23.0
193392,3,21,28.0
194004,5,41,27.0
194616,93,37,26.7
195228,100,31,25.7
195840,0,40,24.7
196452,86,40,30.0
197064,92,40,27.3
197676,92,39,33.0
198288,95,38,25.8
198900,98,38,23.3
199512,100,38,30.3
200124,101,35,24.3
200736,101,86,19.0
201348,0,20,24.7
201960,0,42,25.7
202572,85,40,25.7
203184,90,37,28.7
203796,92,36,30.0
204408,96,33,28.7
205020,99,60,23.3
205632,1,42,24.7
206244,88,42,28.3
206856,95,38,25.0
207468,101,36,25.7
208080,2,86,19.0
208692,1,65,23.3
209304,99,57,25.0
209916,100,44,27.7
210528,0,39,27.0
211140,92,39,24.0
211752,95,36,28.7
212364,97,20,26.7
212976,4,40,24.0
213588,91,34,28.0
214200,95,16,24.5
214812,2,43,24.7
215424,86,38,28.3
216036,92,31,27.7
216648,98,47,25.0
217260,1,35,23.7
217872,94,35,27.7
218484,3,4,23.7
219096,8,32,26.2
219708,93,29,27.3
220320,99,37,26.0
220932,3,11,26.3
221544,3,44,26.3
222156,88,44,26.7
222768,96,30,37.0
223380,101,40,26.7
223992,6,37,27.0
224604,94,36,27.7
225216,99,34,26.0
225828,1,91,21.0
226440,1,56,24.0
227052,1,45,24.7
227664,89,40,28.3
228276,90,33,27.7
228888,91,19,28.3
229500,100,28,25.7
230112,100,31,28.3
230724,100,33,24.7
231336,100,63,26.7
231948,0,44,23.7
232560,87,35,27.0
233172,87,27,30.0
233784,87,29,31.0
234396,87,49,29.0
235008,87,38,37.0
235620,87,33,34.7
236232,87,25,33.7
236844,87,34,34.3
237456,87,28,31.7
238068,87,40,33.3
238680,87,36,34.7
239292,87,35,35.0
239904,90,31,27.3
240516,93,88,22.0
241128,0,16,25.3
241740,0,40,27.3
242352,85,40,26.0
242964,89,29,28.7
243576,90,41,28.0
244188,96,29,26.0
244800,99,38,26.7
245412,5,29,23.3
246024,93,29,26.3
246636,1,37,24.3
247248,91,35,28.0
247860,97,27,30.3
248472,0,30,25.3
249084,90,25,27.0
249696,97,30,27.3
250308,99,34,28.3
250920,1,71,23.7
251532,99,60,23.0
252144,99,37,26.7
252756,99,14,27.3
253368,5,35,30.3
253980,90,35,28.3
254592,92,32,28.3
255204,93,64,23.3
255816,98,42,26.3
256428,99,37,25.3
257040,1,22,25.7
257652,3,46,26.3
258264,92,40,29.3
258876,100,37,27.3
259488,4,27,26.0
260100,87,26,27.7
260712,92,36,28.7
261324,98,36,26.0
261936,2,17,25.0
262548,4,35,26.7
263160,91,31,28.3
263772,98,40,29.0
264384,1,28,26.0
264996,92,21,27.3
265608,4,23,24.0
266220,65,99,31.3
266832,15,44,26.3
267444,90,34,28.3
268056,94,1,23.7
268668,1,20,25.0
269280,1,33,28.7
269892,89,27,29.0
270504,94,29,28.7
271116,97,35,29.7
271728,100,87,21.7
272340,2,25,30.0
272952,88,23,29.7
273564,89,34,28.3
274176,91,27,27.7
274788,91,32,35.0
275400,91,79,26.3
276012,98,25,32.7
276624,100,31,28.3
277236,1,32,28.0
277848,88,28,29.7
278460,94,28,32.0
279072,99,28,33.7
279684,4,31,25.7
280296,90,27,27.3
280908,100,29,29.3
281520,4,30,23.3
282132,92,22,26.7
282744,6,29,26.7
283356,91,25,29.0
283968,96,28,29.0
284580,1,30,24.7
285192,92,29,26.7
285804,100,32,25.5
286416,1,35,30.0
287028,89,34,27.7
287640,97,24,28.7
288252,4,35,25.3
288864,85,33,29.0
289476,92,30,27.7
290088,97,36,26.0
290700,0,1,19.7
291312,2,42,27.3
291924,89,41,27.3
292536,95,33,25.5
293148,97,45,29.0
293760,97,36,28.0
294372,100,1,20.0
294984,4,22,23.3
295596,4,61,26.0
296208,100,45,22.3
296820,100,40,25.7
297432,100,40,25.7
298044,100,39,27.0
298656,100,39,25.7
299268,100,39,26.3
299880,0,39,26.7
300492,88,39,27.3
301104,97,39,26.0
301716,100,39,27.7
302328,0,36,26.0
302940,91,36,25.0
303552,94,33,27.7
304164,95,74,23.7
304776,99,17,26.3
305388,101,37,25.7
306000,1,10,22.0
306612,1,33,26.7
307224,91,27,28.7
307836,98,28,28.3
308448,2,30,26.0
309060,94,26,29.0
309672,100,30,28.3
310284,3,31,26.3
310896,94,28,28.0
311508,100,35,28.0
312120,3,101,19.0
312732,3,68,25.0
313344,3,50,24.7
313956,94,42,27.7
314568,101,32,25.0
315180,3,35,27.0
315792,93,29,29.3
316404,99,29,34.7
317016,1,31,26.3
317628,91,27,29.0
318240,95,33,26.7
318852,100,74,21.3
319464,7,16,25.7
320076,10,40,27.7
320688,94,38,27.3
321300,99,32,22.0
321912,99,39,29.7
322524,99,37,25.7
323136,99,30,27.3
323748,99,41,26.7
324360,99,41,28.0
324972,99,37,25.7
325584,1,28,26.7
326196,93,27,29.7
326808,96,34,25.0
327420,100,98,21.3
328032,5,25,26.3
328644,97,24,28.3
329256,101,36,30.0
329868,3,7,22.7
330480,7,42,24.0
331092,94,35,28.0
331704,98,22,23.0
332316,99,32,29.3
332928,1,38,28.7
333540,86,29,24.0
334152,90,58,24.3
334764,97,44,25.3
335376,100,35,24.7
335988,100,99,22.3
336600,1,15,21.0
337212,1,23,26.3
337824,1,27,27.3
338436,24,8,29.0
339048,24,32,28.5
339660,81,20,29.7
340272,82,20,32.0
340884,82,21,33.7
341496,82,21,37.0
342108,82,21,36.0
342720,82,25,33.0
343332,82,25,36.0
343944,82,26,33.7
344556,83,30,29.3
345168,90,79,21.7
345780,1,4,22.7
346392,1,29,27.0
347004,93,22,28.3
347616,95,31,25.2
348228,98,38,29.3
348840,101,35,26.0
349452,4,87,20.3
350064,4,71,25.0
350676,4,61,26.0
351288,4,51,20.0
351900,95,47,22.3
352512,2,47,25.7
353124,93,47,27.7
353736,100,45,25.0
354348,0,41,23.7
354960,85,39,28.0
355572,85,29,35.3
356184,89,57,26.0
356796,95,10,24.5
357408,3,38,27.0
358020,89,34,27.3
358632,94,24,28.3
359244,1,36,26.7
359856,94,36,25.7
360468,3,34,26.0
361080,99,32,25.8
361692,11,40,24.7
362304,4,29,26.7
362916,98,20,27.0
363528,15,40,25.3
364140,0,30,29.0
364752,98,23,26.0
365364,7,35,25.7
365976,95,31,25.7
366588,101,44,26.7
367200,6,43,24.3
367812,93,43,27.0
368424,100,37,28.0
369036,1,18,23.3
369648,1,37,24.7
370260,88,33,27.3
370872,89,14,30.3
371484,95,40,28.8
372096,97,33,25.0
372708,100,67,24.0
373320,0,43,25.3
373932,90,41,28.7
374544,91,32,26.7
375156,91,76,27.7
375768,95,21,27.3
376380,95,33,27.5
376992,96,70,24.7
377604,97,38,26.0
378216,100,33,28.0
378828,2,43,25.7
379440,98,42,25.3
380052,1,41,25.0
380664,92,39,27.0
381276,93,32,27.3
381888,96,79,22.3
382500,0,43,25.7
383112,91,43,26.0
383724,91,37,34.3
384336,91,30,34.3
384948,93,49,24.7
385560,97,38,27.3
386172,100,32,27.2
386784,100,37,28.0
387396,6,15,23.7
388008,8,34,24.0
388620,94,29,28.3
389232,101,30,30.3
389844,4,33,24.3
390456,92,31,28.7
391068,101,55,22.0
391680,7,36,25.7
392292,93,36,27.7
392904,0,34,25.3
393516,95,34,28.5
394128,1,100,22.7
394740,1,68,22.0
395352,1,63,23.0
395964,1,58,21.7
396576,1,56,22.3
397188,1,56,24.3
397800,1,55,24.7
398412,95,50,25.7
399024,3,40,24.7
399636,91,39,26.3
400248,101,37,26.0
400860,6,11,21.3
401472,14,40,27.7
402084,96,40,25.7
402696,5,40,28.7
403308,95,40,31.2
403920,0,40,28.0
404532,94,40,25.7
405144,1,40,25.0
405756,89,40,27.7
406368,97,40,26.3
406980,0,39,23.3
407592,89,39,27.7
408204,95,39,28.0
408816,98,32,24.7
409428,101,42,27.0
410040,101,33,29.7
410652,0,43,26.0
411264,88,43,27.7
411876,93,35,27.7
412488,93,11,33.0
413100,99,51,22.7
413712,99,43,23.7
414324,99,42,26.0
414936,101,39,28.7
415548,101,37,25.7
416160,3,23,27.0
416772,7,44,27.0
417384,87,44,27.7
417996,93,43,27.3
418608,94,41,28.7
419220,95,41,27.3
419832,97,38,27.0
420444,97,32,26.0
421056,97,45,24.7
421668,99,37,25.3
422280,99,21,28.7
422892,1,37,27.3
423504,83,30,29.0
424116,84,95,26.0
424728,2,19,24.0
425340,2,35,23.3
425952,91,34,29.0
426564,95,21,31.0
427176,2,45,25.7
427788,90,45,26.7
428400,94,45,27.7
429012,101,45,27.3
429624,7,45,29.3
430236,94,45,26.0
430848,3,42,24.7
431460,88,42,26.0
432072,96,42,26.7
432684,2,42,25.3
433296,93,42,25.0
433908,0,38,27.7
434520,91,38,29.0
435132,101,32,26.2
435744,5,37,25.3
436356,92,37,25.7
436968,99,36,25.0
437580,2,5,22.0
438192,4,45,24.3
438804,86,45,26.3
439416,89,37,25.7
440028,89,31,31.3
440640,89,71,28.3
441252,93,38,28.3
441864,93,33,35.0
442476,96,91,20.0
443088,5,31,24.7
443700,7,65,20.7
444312,7,51,24.7
444924,92,41,28.3
445536,92,28,37.7
446148,94,28,31.0
446760,94,28,30.0
447372,94,28,33.7
447984,94,32,26.2
448596,94,71,23.3
449208,95,35,29.0
449820,95,8,24.5
450432,4,30,25.3
451044,83,26,28.3
451656,84,33,27.3
452268,88,28,28.3
452880,90,35,28.3
453492,91,31,26.3
454104,94,53,24.7
454716,97,36,26.0
455328,97,8,23.7
455940,97,33,26.3
456552,97,52,24.3
457164,97,29,28.0
457776,97,34,27.0
458388,97,88,22.7
459000,100,13,23.3
459612,101,33,26.3
460224,101,46,29.0
460836,1,28,26.0
461448,90,21,28.3
462060,101,27,24.7
462672,1,27,32.0
463284,88,21,28.7
463896,101,29,27.7
464508,1,35,28.3
465120,88,32,29.0
465732,93,94,20.3
466344,0,20,25.7
466956,0,35,28.7
467568,88,31,28.7
468180,91,89,23.3
468792,0,33,25.0
469404,89,28,29.3
470016,96,37,27.7
470628,101,33,27.3
471240,101,44,28.7
471852,2,36,23.7
472464,87,32,28.7
473076,90,98,23.0
473688,96,16,24.0
474300,99,27,26.7
474912,99,34,25.0
475524,100,55,26.3
476136,1,46,27.7
476748,90,44,27.0
477360,95,37,29.3
477972,99,22,24.7
478584,3,38,28.0
479196,94,30,26.0
479808,97,32,28.0
480420,0,37,23.7
481032,95,35,28.0
481644,0,92,21.7
482256,0,20,27.7
482868,5,34,26.7
483480,94,33,28.0
484092,98,85,20.3
484704,1,37,28.3
485316,92,31,27.3
485928,92,55,31.3
486540,94,33,26.7
487152,94,100,23.0
487764,98,26,29.3
488376,99,31,25.7
488988,0,39,29.0
489600,90,33,29.7
490212,95,31,28.8
490824,100,84,20.3
491436,7,42,26.3
492048,92,37,28.3
492660,97,34,25.7
493272,98,18,27.3
493884,4,32,26.7
494496,87,28,27.0
495108,89,47,23.7
495720,90,43,26.7
496332,91,42,27.0
496944,91,40,31.0
497556,91,38,30.0
498168,91,35,33.0
498780,91,10,32.7
499392,91,40,30.7
500004,91,39,33.0
500616,92,39,26.0
501228,95,37,26.7
501840,95,11,24.3
502452,99,44,27.7
503064,100,39,27.7
503676,100,22,27.7
504288,100,31,30.7
504900,100,31,26.7
505512,101,31,27.7
506124,2,31,26.7
506736,84,24,27.0
507348,85,26,27.3
507960,91,30,28.0
508572,96,38,27.0
509184,99,35,25.3
509796,101,97,19.3
510408,0,36,26.3
511020,86,36,27.3
511632,88,33,29.0
512244,88,20,35.0
512856,88,34,37.3
513468,88,29,32.3
514080,91,50,26.7
514692,97,40,28.3
515304,1,38,29.7
515916,95,37,29.7
516528,99,32,27.0
517140,1,44,22.3
517752,90,40,27.3
518364,91,37,29.7
518976,91,37,32.0
519588,91,37,31.7
520200,92,37,26.0
520812,97,37,27.3
521424,0,36,27.0
522036,90,36,28.7
522648,99,33,27.0
523260,101,59,23.3
523872,1,39,26.7
524484,84,37,30.3
525096,89,27,26.0
525708,90,34,28.7
526320,98,22,24.0
526932,0,32,26.3
527544,87,26,28.3
528156,90,29,28.7
528768,94,38,30.7
529380,98,31,24.3
529992,100,38,26.3
530604,0,32,26.7
531216,87,30,26.7
531828,91,86,23.3
532440,95,47,27.7
533052,97,43,26.3
533664,99,41,25.7
534276,1,36,28.0
534888,88,31,29.0
535500,93,65,25.0
536112,100,29,29.0
536724,1,33,27.0
537336,88,27,26.7
537948,92,29,26.3
538560,92,30,32.3
539172,92,33,33.0
539784,92,65,26.7
540396,92,46,33.3
541008,92,37,33.7
541620,92,28,35.7
542232,94,34,29.7
542844,96,96,23.7
543456,2,54,23.3
544068,85,51,24.3
544680,87,45,27.7
545292,87,39,36.7
545904,87,35,31.7
546516,87,30,34.0
547128,87,55,34.3
547740,88,39,28.0
548352,92,31,30.3
548964,92,51,31.3
549576,93,40,29.3
550188,93,34,34.7
550800,94,16,26.3
551412,0,37,27.7
552024,87,37,26.7
552636,93,37,28.3
553248,98,37,27.7
553860,101,36,25.7
554472,3,18,25.0
555084,7,40,27.0
555696,96,40,25.0
556308,2,40,24.0
556920,96,40,24.3
557532,101,40,24.3
558144,4,40,25.0
558756,93,40,24.0
559368,100,40,27.7
559980,3,37,25.0
560592,90,37,26.0
561204,97,36,29.3
561816,3,11,20.3
562428,7,44,23.0
563040,89,44,28.3
563652,95,44,25.3
564264,98,44,23.3
564876,99,44,25.7
565488,99,44,26.0
566100,100,42,25.3
566712,0,41,27.3
567324,90,38,30.7
567936,94,36,26.0
568548,98,35,25.7
569160,98,17,23.3
569772,100,35,25.3
570384,100,10,21.3
570996,100,36,28.3
571608,100,19,26.3
572220,101,34,25.7
572832,101,97,21.7
573444,101,29,26.7
574056,101,35,26.3
574668,101,6,23.3
575280,5,42,25.3
575892,85,42,28.7
576504,89,39,28.3
577116,91,37,26.3
577728,95,34,27.8
578340,98,15,25.0
578952,8,36,26.3
579564,94,34,29.0
580176,0,16,25.0
580788,3,35,25.0
581400,92,35,25.7
582012,95,30,28.3
582624,95,36,26.7
583236,95,22,24.0
583848,100,44,25.7
584460,100,44,25.3
585072,100,43,26.0
585684,100,40,27.7
586296,100,37,23.7
586908,100,94,19.0
587520,1,20,23.3
588132,1,77,22.3
588744,93,60,24.3
589356,98,32,26.3
589968,98,38,24.7
590580,98,30,25.3
591192,98,37,28.7
591804,98,23,26.7
592416,99,38,26.3
593028,99,34,27.3
593640,99,84,20.7
594252,99,32,25.7
594864,99,52,24.7
595476,99,41,26.7
596088,99,38,27.3
596700,101,35,24.7
597312,0,70,21.3
597924,99,45,28.3
598536,2,31,25.3
599148,95,27,28.0
599760,101,34,26.7
600372,6,40,27.3
600984,97,38,29.0
601596,1,27,25.7
602208,96,26,27.3
602820,100,37,27.0
603432,100,101,21.3
604044,100,45,26.0
604656,100,38,27.0
605268,100,25,23.7
605880,101,33,30.0
606492,2,40,26.3
607104,86,39,27.7
607716,99,39,25.3
608328,2,39,25.0
608940,88,39,27.7
609552,4,39,25.7
610164,84,39,28.7
610776,98,37,26.0
611388,99,91,19.7
612000,4,10,21.0
612612,4,40,25.0
613224,83,38,28.0
613836,87,26,29.0
614448,89,42,26.7
615060,92,35,28.3
615672,94,9,25.7
616284,96,74,22.0
616896,101,50,24.0
617508,3,50,24.0
618120,90,50,24.7
618732,94,50,28.0
619344,101,50,22.3
619956,5,50,24.3
620568,92,50,24.7
621180,0,48,22.0
621792,91,45,27.0
622404,101,41,26.0
623016,7,40,26.3
623628,96,36,26.3
624240,2,27,25.7
624852,94,23,28.0
625464,101,31,25.0
626076,2,36,28.7
626688,91,33,28.0
627300,99,11,21.3
627912,8,49,26.0
628524,92,44,24.7
629136,100,37,26.7
629748,0,17,21.3
630360,0,25,27.0
630972,88,19,28.0
631584,98,30,25.7
632196,99,30,36.7
632808,0,30,34.0
633420,91,24,29.0
634032,95,31,25.3
634644,95,36,29.7
635256,100,11,22.0
635868,6,41,29.0
636480,92,41,27.7
637092,97,41,27.3
637704,0,41,27.0
638316,88,41,25.0
638928,92,41,24.0
639540,99,41,22.7
640152,5,40,25.3
640764,91,40,25.3
641376,95,38,25.5
641988,101,36,27.7
642600,4,2,19.7
643212,5,39,24.3
643824,89,35,27.3
644436,93,31,28.3
645048,93,51,28.3
645660,93,48,33.3
646272,98,43,25.7
646884,1,42,24.0
647496,83,42,28.0
648108,85,42,30.0
648720,86,42,28.0
649332,86,42,34.3
649944,86,42,34.7
650556,87,40,26.7
651168,91,36,26.0
651780,93,22,27.0
652392,0,35,27.3
653004,91,33,27.0
653616,99,47,25.0
654228,0,36,25.0
654840,89,36,27.7
655452,95,24,26.3
656064,97,32,27.5
656676,100,37,28.3
657288,101,81,23.7
657900,3,22,27.0
658512,88,18,28.0
659124,0,35,25.7
659736,88,30,27.3
660348,92,44,26.0
660960,95,36,25.2
661572,98,25,26.7
662184,98,36,29.7
662796,101,14,21.3
663408,5,38,28.0
664020,91,34,24.7
664632,99,21,27.0
665244,12,40,26.3
665856,95,33,26.3
666468,101,79,19.3
667080,10,19,25.3
667692,96,16,23.3
668304,5,40,28.7
668916,88,39,26.0
669528,94,25,28.3
670140,95,33,26.7
670752,97,63,27.0
671364,101,25,24.3
671976,101,40,26.3
672588,0,37,25.7
673200,83,37,29.7
673812,88,34,30.3
674424,91,19,25.7
675036,100,35,26.0
675648,100,47,24.7
676260,0,41,26.7
676872,88,41,25.7
677484,93,36,26.0
678096,96,15,25.3
678708,6,40,23.0
679320,90,36,27.7
679932,95,26,25.5
680544,95,36,28.3
681156,96,92,22.3
681768,1,34,24.7
682380,91,34,28.7
682992,98,79,22.0
683604,3,51,27.0
684216,87,51,22.3
684828,94,49,26.3
685440,101,47,22.3
686052,6,47,23.3
686664,92,47,27.0
687276,101,47,25.7
687888,3,45,25.7
688500,87,45,25.7
689112,97,42,28.0
689724,3,38,24.3
690336,91,33,26.7
690948,99,86,21.7
691560,9,21,20.3
692172,95,17,30.7
692784,5,34,25.0
693396,89,29,29.7
694008,93,30,30.0
694620,97,36,26.7
695232,98,20,27.0
695844,2,34,25.7
696456,88,33,27.3
697068,96,24,23.7
697680,101,38,25.7
698292,5,35,26.7
698904,93,35,28.3
699516,101,31,24.7
700128,2,41,27.3
700740,90,41,24.7
701352,97,38,25.7
701964,100,32,27.5
702576,101,37,27.3
703188,0,19,22.0
703800,0,29,24.7
704412,88,26,29.7
705024,92,36,28.3
705636,97,33,29.3
706248,98,60,25.3
706860,2,38,24.0
707472,91,35,27.7
708084,97,30,26.3
708696,101,38,24.0
709308,5,24,22.7
709920,95,23,26.7
710532,0,39,24.3
711144,92,39,27.7
711756,98,36,28.3
712368,1,78,22.0
712980,95,58,25.3
713592,0,35,24.3
714204,90,33,27.0
714816,95,46,25.8
715428,2,33,25.0
716040,94,30,28.7
716652,2,37,27.0
717264,93,37,27.7
717876,99,14,25.0
718488,8,40,26.3
719100,97,39,24.7
719712,4,35,27.0
720324,94,33,28.3
720936,100,99,19.3
721548,8,58,24.3
722160,97,58,22.3
722772,5,52,23.0
723384,94,48,25.3
723996,99,29,27.7
724608,0,36,28.3
725220,88,34,28.0
725832,93,14,26.7
726444,1,32,21.7
727056,83,23,27.3
727668,83,27,36.0
728280,85,48,26.7
728892,91,13,26.0
729504,2,39,27.7
730116,88,31,27.0
730728,90,4,25.0
731340,0,36,23.3
731952,88,30,28.7
732564,97,83,21.3
733176,9,28,26.7
733788,91,23,26.0
734400,4,30,22.0
735012,96,25,27.3
735624,8,34,26.0
736236,96,33,28.0
736848,4,57,24.7
737460,4,47,22.0
738072,91,43,26.0
738684,92,34,28.0
739296,94,71,20.3
739908,0,48,26.0
740520,90,41,25.3
741132,98,34,27.0
741744,0,48,28.7
742356,89,45,25.0
742968,92,38,27.3
743580,92,28,34.0
744192,93,40,24.0
744804,93,33,33.3
745416,95,38,27.7
746028,95,19,25.0
746640,3,36,27.7
747252,86,31,30.0
747864,89,53,26.7
748476,91,42,27.3
749088,95,33,27.2
749700,97,41,27.3
750312,101,32,27.2
750924,7,36,23.7
751536,93,33,24.0
752148,101,80,23.5
752760,7,27,26.0
753372,89,24,27.3
753984,90,30,29.3
754596,94,51,24.3
755208,96,34,26.7
755820,96,7,22.7
756432,96,36,29.3
757044,96,27,27.7
757656,96,31,28.0
758268,96,42,24.3
758880,96,30,25.0
759492,96,36,30.0
760104,96,29,29.3
760716,96,35,27.0
761328,96,22,24.7
761940,96,41,25.7
762552,96,37,26.3
763164,96,37,26.7
763776,97,33,26.0
764388,97,77,23.3
765000,0,54,25.0
765612,90,51,25.7
766224,99,41,26.7
766836,5,35,28.7
767448,95,35,29.2
768060,5,17,23.0
768672,9,43,26.7
769284,92,43,26.7
769896,97,40,27.7
770508,99,39,27.0
771120,99,39,26.0
771732,1,39,27.0
772344,87,39,27.7
772956,90,35,27.0
773568,90,32,37.2
774180,90,19,34.7
774792,95,41,23.0
775404,95,34,27.7
776016,95,16,28.2
