step_time,gneJ00_offset,gneJ9_offset,reward
83232,39,87,1.264957264957265
83538,46,85,0.7478991596638656
83844,69,82,0.47540983606557374
84150,72,79,8.425925925925926
84456,82,76,0.5185185185185185
84762,97,73,0.4954954954954955
85068,35,72,-0.1875
85374,27,69,-6.973913043478261
85680,30,66,3.849056603773585
85986,22,63,-3.660377358490566
86292,17,60,-1.8807339449541285
86598,13,58,-3.009009009009009
86904,8,56,7.796296296296297
87210,5,53,-2.0943396226415096
87516,1,52,-4.403846153846154
87822,99,50,2.6132075471698113
88128,84,48,-2.814814814814815
88434,80,47,1.5420560747663552
88740,76,44,0.46296296296296297
89046,72,41,-4.366071428571429
89352,79,38,-2.5677966101694913
89658,70,35,2.43859649122807
89964,66,32,-2.7457627118644066
90270,89,29,-1.952755905511811
90576,50,28,-3.0
90882,75,26,-1.4307692307692308
91188,98,25,4.259541984732825
91494,5,23,-4.383458646616542
91800,98,22,2.623931623931624
92106,3,20,-3.8823529411764706
92412,13,17,-2.1223021582733814
92718,15,15,-1.2269503546099292
93024,38,91,-10.095808383233534
93330,41,89,25.469565217391306
93636,44,87,2.5384615384615383
93942,51,85,-0.4117647058823529
94248,74,83,1.1074380165289257
94554,70,81,7.537735849056604
94860,87,78,8.452830188679245
95166,91,77,0.17757009345794392
95472,0,75,1.7706422018348624
95778,17,73,-2.7387387387387387
96084,21,71,0.061946902654867256
96390,63,69,-3.4260869565217393
96696,66,67,4.552380952380952
97002,59,64,-3.3333333333333335
97308,54,61,-8.24074074074074
97614,55,58,1.5765765765765767
97920,50,56,-5.15929203539823
98226,47,54,-0.01904761904761905
98532,42,53,-2.2830188679245285
98838,38,51,-2.857142857142857
99144,26,49,-2.2429906542056073
99450,22,46,-6.490909090909091
99756,18,43,-5.592920353982301
100062,14,42,-3.956140350877193
100368,10,39,-1.6581196581196582
100674,6,37,13.22429906542056
100980,2,35,-3.009009009009009
101286,100,33,0.6086956521739131
101592,17,28,-6.3671875
101898,42,26,-5.592307692307692
102204,65,24,-3.5303030303030303
102510,93,21,2.525925925925926
102816,5,19,2.8686131386861313
103122,7,17,-2.0215827338129495
103428,9,14,-0.19718309859154928
103734,2,11,9.027027027027026
104040,9,9,-10.931972789115646
104346,32,6,-6.44
104652,39,3,-1.3529411764705883
104958,62,1,-2.129032258064516
105264,69,8,-3.020100502512563
105570,92,5,13.357615894039736
105876,99,4,-1.5921052631578947
106182,7,2,-1.5454545454545454
106488,14,101,28.839622641509433
106794,37,98,1.2075471698113207
107100,44,95,5.10091743119266
107406,67,93,3.324324324324324
107712,90,90,2.6403508771929824
108018,93,87,2.076923076923077
108324,100,85,2.773109243697479
108630,21,80,0.16129032258064516
108936,24,78,5.849056603773585
109242,28,76,1.3518518518518519
109548,43,73,1.4864864864864864
109854,78,71,-1.6106194690265487
110160,18,68,2.2241379310344827
110466,10,67,-2.7142857142857144
110772,3,65,3.0186915887850465
111078,41,62,-3.0373831775700935
111384,34,60,-3.908256880733945
111690,30,58,-6.72972972972973
111996,25,55,-0.8070175438596491
112302,18,53,3.4245283018867925
112608,14,52,-7.0576923076923075
112914,10,49,-1.280373831775701
113220,6,47,2.4205607476635516
113526,2,45,0.45045045045045046
113832,97,43,-2.938053097345133
114138,90,42,-0.9285714285714286
114444,86,69,3.2123893805309733
114750,89,66,9.584905660377359
115056,81,65,0.8653846153846154
115362,17,63,2.6132075471698113
115668,12,61,-2.185185185185185
115974,5,59,2.2545454545454544
116280,1,57,-1.3571428571428572
116586,96,55,0.0
116892,89,54,-0.05714285714285714
117198,84,53,0.25471698113207547
117504,80,52,-1.5480769230769231
117810,76,49,-1.9626168224299065
118116,72,46,1.8181818181818181
118422,68,43,-3.0265486725663715
118728,61,40,-0.5948275862068966
119034,57,37,-3.290909090909091
119340,53,35,-7.447368421052632
119646,49,32,-1.3220338983050848
119952,72,30,-1.4206349206349207
120258,68,27,8.594827586206897
120564,91,24,-0.8409090909090909
120870,98,22,-2.537313432835821
121176,3,20,0.21323529411764705
121482,13,17,-2.971223021582734
121788,15,15,-2.773049645390071
122094,38,12,-6.875
122400,78,10,3.315068493150685
122706,93,7,0.2684563758389262
123012,14,5,-2.172185430463576
123318,21,2,-4.857142857142857
123624,28,0,23.228571428571428
123930,35,99,1.3888888888888888
124236,58,96,3.509259259259259
124542,69,93,3.099099099099099
124848,92,90,-0.12280701754385964
125154,95,89,1.1217391304347826
125460,98,88,5.887931034482759
125766,101,86,2.9915254237288136
126072,49,84,-3.0
126378,72,82,2.0761904761904764
126684,75,79,-0.5555555555555556
126990,85,33,-3.5364238410596025
127296,35,32,1.403225806451613
127602,58,29,-4.968503937007874
127908,19,26,0.6
128214,42,23,-7.383458646616542
128520,33,21,-1.3582089552238805
128826,47,19,-1.3503649635036497
129132,49,17,-2.0719424460431655
129438,51,15,0.4397163120567376
129744,74,13,2.5314685314685317
130050,12,11,3.6206896551724137
130356,19,9,-7.1020408163265305
130662,26,6,-2.7333333333333334
130968,33,4,-2.2565789473684212
131274,43,2,-1.6948051948051948
131580,50,0,24.857142857142858
131886,57,100,4.588785046728972
132192,70,98,2.7358490566037736
132498,77,95,2.5779816513761467
132804,100,93,0.24324324324324326
133110,21,88,-1.543103448275862
133416,24,86,0.847457627118644
133722,74,84,-2.433333333333333
134028,97,82,6.314285714285714
134334,100,81,-1.3396226415094339
134640,15,76,-1.537037037037037
134946,30,73,-0.8198198198198198
135252,46,71,1.3982300884955752
135558,88,68,-1.043103448275862
135864,80,66,-1.3396226415094339
136170,0,63,2.349056603773585
136476,97,61,-0.24074074074074073
136782,90,60,0.0
137088,86,57,-0.7589285714285714
137394,79,54,-0.008695652173913044
137700,74,51,0.6481481481481481
138006,62,49,-6.392523364485982
138312,55,46,-3.809090909090909
138618,51,44,-4.526785714285714
138924,47,42,-5.12280701754386
139230,43,40,-2.0517241379310347
139536,39,38,-2.669491525423729
139842,30,36,-2.175
140148,18,34,-2.942622950819672
140454,14,33,-3.813008130081301
140760,66,30,-1.753968253968254
141066,62,27,3.287037037037037
141372,85,24,-2.9015151515151514
141678,92,23,1.7218045112781954
141984,83,22,4.0
142290,90,20,-4.029411764705882
142596,100,17,-1.1798561151079137
142902,0,12,-0.6875
143208,40,10,-6.0479452054794525
143514,55,8,2.2162162162162162
143820,66,6,0.11333333333333333
144126,73,3,-0.3790849673202614
144432,96,1,0.4645161290322581
144738,1,0,30.495238095238093
145044,8,100,0.9065420560747663
145350,21,98,1.830188679245283
145656,28,96,-0.6666666666666666
145962,39,94,5.118181818181818
146268,46,92,2.7589285714285716
146574,69,89,0.9130434782608695
146880,72,86,1.423728813559322
147186,20,83,0.4297520661157025
147492,16,81,-1.7075471698113207
147798,33,79,3.980952380952381
148104,43,77,0.3177570093457944
148410,54,75,-1.889908256880734
148716,71,73,0.7567567567567568
149022,9,72,2.8660714285714284
149328,1,69,-3.1964285714285716
149634,96,67,0.9904761904761905
149940,89,66,0.33962264150943394
150246,81,65,-2.076923076923077
150552,74,63,-1.7358490566037736
150858,69,61,-1.2314814814814814
151164,62,58,-2.765765765765766
151470,57,55,-2.409090909090909
151776,50,53,-2.9056603773584904
152082,43,51,-2.780952380952381
152388,31,49,-2.196261682242991
152694,24,47,-0.13761467889908258
153000,20,45,-3.8018018018018016
153306,13,43,-4.699115044247788
153612,6,41,4.054545454545455
153918,13,39,-2.0
154224,9,37,4.841121495327103
154530,5,34,-0.4537037037037037
154836,95,32,-5.108333333333333
155142,16,31,-0.576
155448,2,29,-5.559055118110236
155754,65,27,-2.883720930232558
156060,88,24,3.242424242424242
156366,95,22,0.8507462686567164
156672,0,21,-0.25925925925925924
156978,14,19,-0.9562043795620438
157284,16,16,-1.4214285714285715
157590,23,14,-2.5704225352112675
157896,30,12,-2.0972222222222223
158202,70,10,5.589041095890411
158508,85,7,-2.0067114093959733
158814,6,6,-1.94
159120,13,4,-4.4144736842105265
159426,57,2,-6.532467532467533
159732,64,0,35.01904761904762
160038,71,100,2.6448598130841123
160344,84,99,5.447619047619048
160650,5,98,-0.36792452830188677
160956,12,96,0.32407407407407407
161262,23,94,0.34545454545454546
161568,30,92,-0.13392857142857142
161874,54,90,5.587719298245614
162180,57,87,0.905982905982906
162486,64,85,2.1512605042016806
162792,87,83,0.7355371900826446
163098,83,82,4.923809523809524
163404,86,80,-2.6728971962616823
163710,89,77,0.616822429906542
164016,100,76,1.7592592592592593
164322,13,71,-2.1946902654867255
164628,55,69,-3.217391304347826
164934,48,67,-5.352380952380952
165240,41,65,-1.0
165546,34,63,-2.9245283018867925
165852,29,61,-3.4074074074074074
166158,22,59,-1.690909090909091
166464,18,56,1.8141592920353982
166770,15,55,-0.3942307692307692
167076,8,52,-0.9439252336448598
167382,4,50,0.32075471698113206
167688,91,48,-3.861111111111111
167994,84,46,1.0818181818181818
168300,80,45,2.0093457943925235
168606,73,42,2.3333333333333335
168912,69,40,3.8
169218,62,37,1.134453781512605
169524,58,34,-3.2477064220183487
169830,46,31,-4.75206611570248
170136,32,28,-1.9140625
170442,57,26,-3.8615384615384616
170748,80,24,0.6666666666666666
171054,87,21,3.466666666666667
171360,101,6,-3.1466666666666665
171666,6,5,-0.6622516556291391
171972,13,3,-1.392156862745098
172278,36,1,-6.258064516129032
172584,43,100,23.018691588785046
172890,56,98,3.518867924528302
173196,63,95,4.10091743119266
173502,66,93,0.6756756756756757
173808,89,90,-1.2982456140350878
174114,92,89,4.773913043478261
174420,95,88,1.3879310344827587
174726,98,87,1.1794871794871795
175032,3,85,-2.2436974789915967
175338,26,82,-0.7295081967213115
175644,29,79,1.5925925925925926
175950,39,77,-1.7757009345794392
176256,50,75,1.6697247706422018
176562,67,73,-2.225225225225225
176868,5,70,3.087719298245614
177174,100,68,2.0956521739130434
177480,92,63,-0.28440366972477066
177786,87,62,-5.364485981308412
178092,80,61,2.6944444444444446
178398,73,58,-3.3873873873873874
178704,66,56,-1.4513274336283186
179010,63,53,1.1981132075471699
179316,56,51,-8.047619047619047
179622,44,48,-0.5648148148148148
179928,37,46,-5.381818181818182
180234,23,43,-0.8761061946902655
180540,16,41,-1.4086956521739131
180846,23,39,-1.2820512820512822
181152,23,37,-5.73109243697479
181458,19,35,1.7768595041322315
181764,15,32,-1.6451612903225807
182070,38,29,-1.858267716535433
182376,101,27,-0.3333333333333333
182682,22,26,0.823076923076923
182988,45,23,-5.398496240601504
183294,36,21,-1.618320610687023
183600,10,18,-2.36231884057971
183906,33,16,-2.4642857142857144
184212,40,14,-1.0704225352112675
184518,43,12,1.8194444444444444
184824,83,10,-1.4794520547945205
185130,98,8,-0.0945945945945946
185436,7,6,-1.7266666666666666
185742,14,3,-2.738562091503268
186048,37,0,-6.32051282051282
186354,44,99,35.379629629629626
186660,67,97,3.8878504672897196
186966,70,94,4.881818181818182
187272,77,91,6.274336283185841
187578,80,89,3.8521739130434782
187884,83,86,1.9830508474576272
188190,31,84,0.35833333333333334
188496,35,82,3.3523809523809525
188802,38,79,0.12037037037037036
189108,48,77,1.841121495327103
189414,63,75,-2.9541284403669725
189720,80,73,0.6216216216216216
190026,18,65,-1.0420168067226891
190332,11,64,-2.857142857142857
190638,6,62,1.0654205607476634
190944,101,60,6.055045871559633
191250,97,59,-2.1545454545454548
191556,93,58,0.3669724770642202
191862,86,56,-5.1946902654867255
192168,83,53,2.952830188679245
192474,76,51,-4.285714285714286
192780,64,48,-0.4722222222222222
193086,57,46,-6.381818181818182
193392,53,44,-1.8035714285714286
193698,49,41,-3.4260869565217393
194004,56,39,-4.760683760683761
194310,52,36,0.9217391304347826
194616,40,33,-2.186991869918699
194922,92,31,1.728
195228,78,30,-1.8181818181818181
195534,71,27,6.274336283185841
195840,94,26,0.7153846153846154
196146,15,25,0.12213740458015267
196452,16,22,-0.12686567164179105
196758,23,20,0.2867647058823529
197064,49,18,-6.63768115942029
197370,72,16,-1.2214285714285715
197676,79,13,2.797202797202797
197982,17,10,-4.082191780821918
198288,32,8,-5.898648648648648
198594,43,6,1.7466666666666666
198900,50,4,-2.4276315789473686
199206,94,2,4.090909090909091
199512,101,1,18.576923076923077
199818,6,0,-2.8476190476190477
200124,13,100,4.710280373831775
200430,26,98,-2.2358490566037736
200736,33,96,2.8703703703703702
201042,44,94,3.1454545454545455
201348,51,92,1.7946428571428572
201654,74,90,2.324561403508772
201960,77,88,2.5689655172413794
202266,80,86,-1.0
202572,28,83,0.1652892561983471
202878,90,81,2.169811320754717
203184,5,78,1.6132075471698113
203490,9,76,1.4166666666666667
203796,24,73,-3.144144144144144
204102,64,71,-1.345132743362832
204408,4,69,1.2521739130434784
204714,99,67,0.6571428571428571
205020,92,65,1.0467289719626167
205326,85,64,-1.0095238095238095
205632,80,74,-2.1176470588235294
205938,73,71,2.063063063063063
206244,13,69,-0.7043478260869566
206550,6,67,3.6952380952380954
206856,101,65,-2.869158878504673
207162,94,64,2.447619047619048
207468,89,63,-3.311320754716981
207774,84,62,-0.17757009345794392
208080,77,61,2.1666666666666665
208386,70,59,-2.1363636363636362
208692,66,56,-3.6106194690265485
208998,63,53,0.10377358490566038
209304,56,51,-6.438095238095238
209610,44,48,-1.5648148148148149
209916,37,46,-3.0727272727272728
210222,88,43,-2.6194690265486726
210528,81,41,0.5304347826086957
210834,88,39,2.0085470085470085
211140,84,37,3.965217391304348
211446,80,36,3.0186915887850465
211752,68,33,0.21551724137931033
212058,18,97,-7.894409937888199
212364,25,96,15.24074074074074
212670,36,94,0.9818181818181818
212976,43,91,2.47787610619469
213282,46,89,1.4434782608695653
213588,49,86,-4.161016949152542
213894,99,84,0.9916666666666667
214200,20,82,-1.6666666666666667
214506,23,80,3.046728971962617
214812,26,78,1.7075471698113207
215118,54,76,-1.7222222222222223
215424,69,74,0.23636363636363636
215730,62,71,-0.5575221238938053
216036,2,68,1.2327586206896552
216342,96,66,2.990566037735849
216648,88,65,-3.625
216954,81,63,1.4245283018867925
217260,76,61,-1.9259259259259258
217566,69,58,-3.81981981981982
217872,64,55,2.473684210526316
218178,57,53,-3.0283018867924527
218484,50,51,-3.276190476190476
218790,38,49,-2.4766355140186915
219096,31,47,-1.926605504587156
219402,24,45,-3.3873873873873874
219708,17,43,-1.7256637168141593
220014,10,41,-6.4
220320,17,39,4.495726495726496
220626,13,37,-7.361344537815126
220932,9,35,6.91588785046729
221238,5,32,2.3425925925925926
221544,28,30,-7.896825396825397
221850,29,28,-0.671875
222156,54,26,-4.884615384615385
222462,77,24,1.1666666666666667
222768,84,22,1.5671641791044777
223074,91,21,3.2222222222222223
223380,3,19,0.6058394160583942
223686,5,16,-2.3142857142857145
223992,12,14,-0.21830985915492956
224298,19,12,-2.7083333333333335
224604,59,9,-6.421768707482993
224910,66,8,3.0675675675675675
225216,89,5,-0.26490066225165565
225522,96,4,0.7039473684210527
225828,38,3,-5.751633986928105
226134,61,1,-3.2774193548387096
226440,68,100,32.67289719626168
226746,81,97,-0.8785046728971962
227052,88,95,5.779816513761468
227358,9,93,-1.9189189189189189
227664,32,90,4.491228070175438
227970,35,88,-2.6120689655172415
228276,38,85,3.369747899159664
228582,61,83,-0.7272727272727273
228888,21,80,3.532710280373832
229194,24,65,2.8823529411764706
229500,17,63,0.6886792452830188
229806,12,61,0.1111111111111111
230112,5,59,4.0636363636363635
230418,43,57,-1.4285714285714286
230724,36,55,-6.649122807017544
231030,29,52,1.3738317757009346
231336,25,50,-5.783018867924528
231642,98,48,-0.39814814814814814
231948,99,46,1.8363636363636364
232254,85,44,-4.669642857142857
232560,81,43,1.831858407079646
232866,74,41,4.236363636363636
233172,81,39,-0.46153846153846156
233478,77,37,0.37383177570093457
233784,73,35,0.4954954954954955
234090,69,33,-2.8
234396,19,30,-4.420634920634921
234702,20,27,-0.5968992248062015
235008,43,25,-3.3893129770992365
235314,50,23,-0.6165413533834586
235620,41,21,1.1746031746031746
235926,44,19,-5.963503649635037
236232,46,17,1.1510791366906474
236538,48,14,-2.112676056338028
236844,55,12,-1.7777777777777777
237150,95,10,0.4931506849315068
237456,8,9,-1.6870748299319729
237762,15,7,-2.1073825503355703
238068,38,4,-6.4144736842105265
238374,82,2,1.422077922077922
238680,89,101,27.339622641509433
238986,10,100,0.33653846153846156
239292,23,70,-0.7761194029850746
239598,39,68,7.612068965517241
239904,31,66,1.8113207547169812
240210,23,64,-0.17142857142857143
240516,18,62,-2.794392523364486
240822,11,61,-1.2962962962962963
241128,4,59,5.2
241434,0,57,-1.9553571428571428
241740,95,55,0.9912280701754386
242046,88,54,2.5619047619047617
242352,83,52,2.4953271028037385
242658,79,50,-1.9056603773584906
242964,50,47,-2.0642201834862384
243270,43,45,-1.1531531531531531
243576,36,43,-4.185840707964601
243882,29,40,-3.0689655172413794
244188,30,38,1.271186440677966
244494,21,36,-4.141666666666667
244800,9,34,-3.237704918032787
245106,99,31,2.8448275862068964
245412,85,30,1.1623931623931625
245718,86,0,-5.647435897435898
246024,93,99,17.333333333333332
246330,14,97,4.4672897196261685
246636,21,94,1.3272727272727274
246942,28,92,2.2232142857142856
247248,51,90,-1.412280701754386
247554,54,88,2.1551724137931036
247860,57,85,-2.3949579831932772
248166,80,83,2.0661157024793386
248472,40,80,0.1308411214953271
248778,43,78,0.8490566037735849
249084,71,76,-0.4537037037037037
249390,86,75,1.7339449541284404
249696,1,72,-0.8839285714285714
250002,95,70,0.9912280701754386
250308,7,69,-0.8782608695652174
250614,0,66,-1.1132075471698113
250920,94,64,1.4095238095238096
251226,89,63,-4.679245283018868
251532,84,62,1.9813084112149533
251838,77,61,-1.1944444444444444
252144,70,59,0.01818181818181818
252450,66,56,0.672566371681416
252756,63,53,-0.5849056603773585
253062,56,51,-6.561904761904762
253368,44,48,-3.5833333333333335
253674,45,46,3.0636363636363635
253980,31,44,-4.5625
254286,27,42,-3.456140350877193
254592,13,39,-1.606837606837607
254898,9,37,3.7850467289719627
255204,5,34,-1.5925925925925926
255510,95,33,-3.625
255816,45,32,1.2016129032258065
256122,68,30,-2.2063492063492065
256428,69,27,-1.5271317829457365
256734,92,26,6.2153846153846155
257040,13,25,-0.2595419847328244
257346,20,23,-2.774436090225564
257652,11,21,-4.237037037037037
257958,25,19,-1.6788321167883211
258264,28,17,-4.359712230215828
258570,30,15,-0.8865248226950354
258876,53,13,-2.300699300699301
259182,93,10,1.7808219178082192
259488,6,8,-2.1013513513513513
259794,29,6,-4.82
260100,36,4,-0.14473684210526316
260406,80,1,4.193548387096774
260712,87,100,22.570093457943926
261018,100,99,3.961904761904762
261324,21,94,-0.5727272727272728
261630,28,92,0.9196428571428571
261936,51,90,2.1315789473684212
262242,54,88,2.543103448275862
262548,57,85,0.7478991596638656
262854,80,83,4.545454545454546
263160,40,80,1.588785046728972
263466,43,78,0.7924528301886793
263772,71,76,-0.8240740740740741
264078,86,75,-0.06422018348623854
264384,1,72,1.0535714285714286
264690,95,70,-1.8421052631578947
264996,7,69,0.41739130434782606
265302,0,66,3.8207547169811322
265608,94,64,-3.5047619047619047
265914,89,63,-1.820754716981132
266220,84,62,0.8411214953271028
266526,77,61,0.7962962962962963
266832,70,59,-1.0
267138,66,57,-0.75
267444,59,54,-6.018018018018018
267750,54,53,-3.0849056603773586
268056,47,2,-1.025
