step_time,gneJ00_offset,gneJ9_offset,queue_sum
477972,1,23,27.3
478584,28,6,22.3
479196,15,2,25.7
479808,15,99,25.3
480420,95,93,27.0
481032,1,23,28.0
481644,30,3,22.7
482256,12,101,24.7
482868,95,95,27.7
483480,101,24,27.7
484092,2,2,28.0
484704,14,101,23.7
485316,95,101,28.0
485928,101,36,26.7
486540,1,23,25.7
487152,23,9,24.0
487764,9,9,25.7
488376,9,45,21.3
488988,47,45,31.0
489600,92,36,25.7
490212,92,17,33.0
490824,92,101,33.7
491436,92,35,27.0
492048,92,13,35.7
492660,92,90,34.3
493272,92,29,29.7
493884,92,9,34.3
494496,92,78,32.0
495108,92,20,34.7
495720,92,91,35.0
496332,92,21,34.3
496944,92,97,33.7
497556,92,23,38.0
498168,92,100,34.0
498780,92,18,32.0
499392,92,91,32.0
500004,92,17,35.7
500616,92,97,35.0
501228,97,17,28.3
501840,1,98,26.7
502452,50,98,29.3
503064,95,24,31.3
503676,0,4,25.7
504288,15,0,23.3
504900,15,99,21.0
505512,89,97,27.3
506124,96,28,26.3
506736,2,19,28.7
507348,21,73,22.3
507960,97,70,23.3
508572,4,34,25.3
509184,55,34,27.0
509796,5,18,28.0
510408,18,63,21.3
511020,78,63,27.3
511632,98,33,26.7
512244,101,17,31.0
512856,0,96,26.7
513468,41,96,28.3
514080,92,32,26.0
514692,96,15,27.7
515304,99,93,26.7
515916,99,31,29.3
516528,99,15,33.3
517140,100,93,25.7
517752,101,31,23.3
518364,0,17,27.7
518976,4,60,22.3
519588,36,60,26.0
520200,91,44,26.0
520812,97,34,25.7
521424,97,19,35.0
522036,97,4,31.7
522648,98,72,25.0
523260,101,29,26.3
523872,2,13,28.3
524484,9,37,26.7
525096,59,33,30.0
525708,9,8,25.3
526320,13,40,23.7
526932,65,33,29.0
527544,6,17,28.7
528156,16,50,23.0
528768,67,50,34.3
529380,100,31,25.7
529992,100,15,36.0
530604,100,101,37.0
531216,100,35,27.0
531828,100,16,33.3
532440,100,100,31.0
533052,100,28,32.7
533664,100,2,35.3
534276,100,53,26.0
534888,100,28,35.0
535500,100,3,36.0
536112,100,53,28.0
536724,100,22,35.3
537336,100,99,35.0
537948,100,25,31.3
538560,100,101,34.7
539172,100,17,33.0
539784,100,83,35.7
540396,0,20,26.7
541008,8,85,23.0
541620,76,82,29.7
542232,97,33,25.3
542844,97,16,39.3
543456,97,94,35.0
544068,97,35,28.7
544680,98,17,27.7
545292,0,94,29.0
545904,53,94,30.5
546516,95,34,25.3
547128,97,11,29.7
547740,99,73,22.3
548352,2,29,26.0
548964,46,26,27.7
549576,9,82,22.7
550188,91,78,27.7
550800,98,23,28.7
551412,99,95,29.0
552024,1,24,28.3
552636,31,14,29.0
553248,6,12,30.0
553860,10,34,27.3
554472,63,28,28.7
555084,6,11,31.0
555696,9,36,27.0
556308,60,27,27.3
556920,9,2,23.7
557532,43,98,28.7
558144,89,39,25.3
558756,95,20,27.7
559368,95,86,34.7
559980,97,34,26.0
560592,100,8,28.0
561204,101,54,23.3
561816,4,25,26.7
562428,47,11,29.0
563040,100,3,30.3
563652,101,42,25.3
564264,6,16,27.7
564876,17,40,24.3
565488,82,20,28.7
566100,87,91,29.0
566712,93,26,26.7
567324,94,3,28.3
567936,94,61,26.7
568548,101,26,28.3
569160,2,11,28.7
569772,8,34,26.3
570384,61,24,26.7
570996,100,3,27.3
571608,2,80,25.0
572220,47,77,28.3
572832,98,49,23.0
573444,4,37,24.7
574056,59,37,30.3
574668,8,23,23.7
575280,26,91,23.0
575892,97,82,26.3
576504,101,53,20.7
577116,7,36,25.7
577728,61,35,28.7
578340,12,14,24.0
578952,55,28,29.3
579564,10,2,25.3
580176,98,2,27.0
580788,2,86,24.3
581400,61,86,28.0
582012,99,46,23.7
582624,1,44,25.7
583236,54,44,31.0
583848,1,41,25.0
584460,53,41,29.5
585072,99,36,24.0
585684,101,30,23.3
586296,101,25,31.7
586908,101,23,31.3
587520,101,19,34.7
588132,101,12,33.7
588744,101,2,33.3
589356,101,88,30.7
589968,0,56,23.3
590580,45,55,28.0
591192,1,45,25.0
591804,48,45,28.7
592416,1,33,24.0
593028,47,32,27.3
593640,10,1,27.3
594252,10,1,28.7
594864,10,1,25.3
595476,10,100,26.7
596088,86,100,27.3
596700,95,27,27.0
597312,95,96,31.7
597924,95,18,35.7
598536,95,56,30.0
599148,95,5,33.0
599760,97,15,27.0
600372,101,43,24.3
600984,3,18,26.3
601596,17,69,21.3
602208,84,66,28.7
602820,101,2,24.7
603432,2,15,28.7
604044,15,41,23.3
604656,70,34,30.0
605268,8,3,26.0
605880,20,3,20.7
606492,17,3,26.3
607104,17,2,23.3
607716,17,2,24.7
608328,17,2,23.3
608940,17,2,23.3
609552,17,2,25.3
610164,17,1,22.7
610776,17,1,23.3
611388,17,1,19.7
612000,17,1,21.7
612612,14,1,24.7
613224,16,1,21.7
613836,15,1,25.3
614448,13,101,26.0
615060,91,100,28.0
615672,97,36,26.7
616284,1,18,26.7
616896,9,61,21.3
617508,54,60,28.7
618120,101,33,29.7
618732,101,17,34.7
619344,101,98,34.0
619956,101,37,27.3
620568,101,22,34.7
621180,101,3,35.7
621792,101,64,24.3
622404,101,30,32.0
623016,101,18,36.3
623628,101,96,34.0
624240,101,30,34.7
624852,101,13,35.7
625464,101,81,31.0
626076,0,28,26.0
626688,34,28,26.7
627300,2,93,24.7
627912,52,91,31.3
628524,94,33,28.7
629136,101,11,27.0
629748,2,74,22.7
630360,44,70,28.3
630972,3,36,29.0
631584,54,34,31.7
632196,6,11,29.7
632808,10,40,23.3
633420,62,40,32.0
634032,10,23,23.7
634644,72,73,29.3
635256,2,37,23.3
635868,56,37,31.3
636480,11,20,26.3
637092,63,48,26.3
637704,3,34,29.3
638316,52,34,33.0
638928,5,17,28.3
639540,14,61,21.3
640152,67,61,29.7
640764,0,40,24.0
641376,56,39,29.0
641988,0,24,28.0
642600,14,12,24.7
643212,83,69,29.7
643824,95,47,24.3
644436,101,43,24.7
645048,1,33,26.0
645660,48,33,29.0
646272,0,11,28.3
646884,0,96,32.0
647496,42,93,27.3
648108,88,33,25.3
648720,88,13,31.3
649332,88,74,33.0
649944,93,31,29.0
650556,94,12,28.0
651168,95,60,25.7
651780,99,28,28.0
652392,0,10,27.0
653004,10,9,25.3
653616,12,37,24.7
654228,65,26,27.3
654840,101,99,28.3
655452,5,45,23.3
656064,62,44,29.3
656676,11,21,27.7
657288,83,48,28.0
657900,7,18,25.3
658512,21,47,23.3
659124,79,39,29.7
659736,10,20,25.7
660348,27,54,25.3
660960,84,44,23.3
661572,4,18,28.7
662184,20,59,26.3
662796,82,59,28.3
663408,98,27,29.0
664020,100,16,28.0
664632,100,101,31.0
665244,100,47,26.7
665856,100,42,28.0
666468,100,41,29.7
667080,101,35,26.7
667692,3,21,27.7
668304,24,91,23.0
668916,92,82,27.3
669528,98,43,24.3
670140,7,31,22.0
670752,52,24,30.7
671364,4,0,27.0
671976,4,99,28.0
672588,66,98,26.3
673200,0,43,24.7
673812,61,39,26.7
674424,12,17,27.7
675036,68,32,28.7
675648,13,3,26.7
676260,13,99,23.3
676872,3,94,25.0
677484,56,87,29.0
678096,3,36,23.7
678708,57,25,27.3
679320,16,98,20.0
679932,4,91,24.7
680544,55,84,29.0
681156,3,34,24.3
681768,60,30,29.3
682380,13,9,25.3
682992,50,3,25.3
683604,87,67,26.3
684216,101,36,24.7
684828,5,25,23.8
685440,45,10,28.0
686052,9,10,26.3
686664,16,33,26.3
687276,76,95,29.0
687888,94,36,27.7
688500,99,24,25.7
689112,99,14,31.5
689724,99,90,33.3
690336,99,36,28.3
690948,101,20,24.3
691560,101,3,33.7
692172,3,41,25.7
692784,53,37,30.2
693396,3,16,29.3
694008,10,39,21.7
694620,60,31,28.3
695232,5,0,26.5
695844,5,100,28.0
696456,60,100,28.0
697068,94,37,24.0
697680,2,26,25.7
698292,31,25,27.0
698904,90,69,26.0
699516,95,25,25.7
700128,95,12,33.3
700740,97,80,24.3
701352,97,34,31.3
701964,101,19,25.7
702576,2,7,28.3
703188,2,33,27.7
703800,45,31,29.7
704412,2,1,30.0
705024,2,101,37.3
705636,46,99,30.3
706248,93,35,25.7
706860,101,23,25.0
707472,0,13,26.7
708084,1,30,25.0
708696,36,30,28.7
709308,91,5,27.7
709920,92,60,23.3
710532,94,40,24.7
711144,3,35,24.0
711756,48,35,31.0
712368,1,19,29.7
712980,8,68,22.3
713592,63,67,29.7
714204,2,40,24.0
714816,50,38,27.7
715428,4,25,26.7
716040,45,13,26.7
716652,8,13,29.3
717264,13,33,28.7
717876,72,8,27.3
718488,91,70,24.3
719100,99,35,26.3
719712,8,19,24.7
720324,19,42,22.3
720936,74,27,27.3
721548,100,2,25.3
722160,4,4,27.0
722772,9,95,25.7
723384,78,87,27.3
723996,88,20,27.3
724608,95,92,26.0
725220,95,24,33.7
725832,99,6,28.0
726444,99,17,32.7
727056,99,64,25.7
727668,101,27,26.3
728280,0,11,28.0
728892,2,58,22.0
729504,48,58,27.3
730116,2,31,28.7
730728,45,31,28.0
731340,101,6,28.0
731952,5,13,26.8
732564,10,39,21.7
733176,58,39,30.7
733788,6,20,26.0
734400,22,62,19.5
735012,84,59,28.0
735624,101,5,29.3
736236,5,10,27.2
736848,8,33,25.0
737460,65,30,27.7
738072,5,0,26.7
738684,5,99,28.7
739296,57,97,28.0
739908,99,17,26.0
740520,6,74,20.3
741132,51,71,26.3
741744,7,33,31.0
742356,59,31,29.0
742968,5,12,28.3
743580,11,37,19.7
744192,64,34,29.3
744804,1,22,25.0
745416,13,95,24.3
746028,85,94,27.0
746640,85,47,27.7
747252,95,32,25.0
747864,99,26,27.3
748476,1,22,26.3
749088,18,5,26.0
749700,9,5,27.3
750312,9,67,21.0
750924,60,67,29.0
751536,2,42,24.3
752148,49,42,30.7
752760,101,40,25.3
753372,2,36,26.3
753984,41,36,30.7
754596,95,31,27.7
755208,1,23,24.3
755820,25,23,23.7
756432,84,53,24.0
757044,97,19,29.7
757656,3,90,24.7
758268,49,90,26.7
758880,97,25,25.7
759492,4,14,27.7
760104,8,51,27.0
760716,50,51,30.0
761328,3,40,26.3
761940,47,40,27.3
762552,0,31,27.0
763164,41,31,28.0
763776,1,6,27.0
764388,5,6,26.2
765000,7,26,24.3
765612,48,13,30.0
766224,6,11,27.0
766836,9,35,26.0
767448,60,26,28.7
768060,98,2,28.7
768672,101,5,28.0
769284,2,16,29.3
769896,8,32,25.3
770508,61,16,26.3
771120,97,88,25.7
771732,98,49,24.0
772344,1,37,25.7
772956,52,37,31.0
773568,5,21,29.7
774180,29,70,23.0
774792,97,61,23.0
775404,3,43,24.3
776016,58,43,32.0
