step_time,gneJ00_offset,gneJ9_offset,reward
1552950,81,65,0.32432432432432434
1553256,74,62,-1.347457627118644
1553562,67,61,-2.1621621621621623
1553868,60,58,-3.991304347826087
1554174,55,55,-5.308333333333334
1554480,48,52,-6.755905511811024
1554786,44,66,0.6793893129770993
1555092,32,57,-0.6666666666666666
1555398,25,54,-3.484848484848485
1555704,18,52,-3.529850746268657
1556010,14,51,13.560747663551401
1556316,2,42,-4.663865546218488
1556622,90,40,-3.128205128205128
1556928,83,37,4.696428571428571
1557234,90,34,-9.414473684210526
1557540,78,31,11.47008547008547
1557846,64,28,12.654205607476635
1558152,89,25,1.7570093457943925
1558458,82,24,7.4907407407407405
1558764,3,21,3.4414414414414414
1559070,89,18,-0.12280701754385964
1559376,10,17,1.8869565217391304
1559682,72,16,2.4827586206896552
1559988,79,13,2.7058823529411766
1560294,17,10,0.47540983606557374
1560600,40,9,-1.5377358490566038
1560906,33,23,-7.197183098591549
1561212,26,21,5.63963963963964
1561518,10,18,-2.324561403508772
1561824,33,17,-1.5391304347826087
1562130,95,15,0.7435897435897436
1562436,57,14,0.7288135593220338
1562742,43,5,-3.8031496062992125
1563048,36,27,-5.16546762589928
1563354,59,18,9.429824561403509
1563660,82,15,-1.1452991452991452
1563966,44,12,4.625
1564272,34,3,-0.6964285714285714
1564578,57,1,-1.1531531531531531
1564884,56,94,-9.6890756302521
1565190,17,91,5.722222222222222
1565496,16,90,2.5904761904761906
1565802,78,86,-3.398230088495575
1566108,26,83,12.745283018867925
1566414,21,80,-4.933962264150943
1566720,16,78,1.1111111111111112
1567026,13,23,3.8518518518518516
1567332,8,18,-0.9557522123893806
1567638,31,15,2.2735042735042734
1567944,95,13,-4.319327731092437
1568250,33,12,2.8583333333333334
1568556,23,10,-0.7333333333333333
1568862,46,9,-1.4245283018867925
1569168,39,84,-6.992307692307692
1569474,27,82,2.457943925233645
1569780,17,2,-9.335443037974683
1570086,5,1,14.243243243243244
1570392,4,0,2.451923076923077
1570698,11,100,-2.4649122807017543
1571004,24,98,0.6120689655172413
1571310,15,96,1.1981132075471699
1571616,6,95,0.8846153846153846
1571922,68,94,-2.0952380952380953
1572228,29,91,-3.4814814814814814
1572534,28,64,-9.444444444444445
1572840,23,55,-0.9465648854961832
1573146,16,54,-3.757575757575758
1573452,9,50,10.839285714285714
1573758,86,47,-7.153284671532846
1574064,79,44,12.88495575221239
1574370,72,41,0.8916666666666667
1574676,52,38,-1.3577235772357723
1574982,47,35,-5.5859375
1575288,37,53,-1.5942028985507246
1575594,30,44,-1.528169014084507
1575900,23,35,-6.682119205298013
1576206,13,34,0.9802631578947368
1576512,1,29,7.966666666666667
1576818,64,27,9.161904761904761
1577124,87,24,4.527777777777778
1577430,82,23,8.357798165137615
1577736,77,20,1.3571428571428572
1578042,1,18,1.4912280701754386
1578348,24,16,-1.7586206896551724
1578654,31,14,0.4152542372881356
1578960,17,12,-4.075
1579266,7,11,4.961538461538462
1579572,14,8,-0.7289719626168224
1579878,37,101,1.1327433628318584
1580184,99,92,-2.3934426229508197
1580490,20,0,-3.0
1580796,27,93,4.760330578512397
1581102,89,13,-4.564516129032258
1581408,27,12,8.366666666666667
1581714,17,34,-7.955696202531645
1582020,5,33,8.543103448275861
1582326,0,32,3.685185185185185
1582632,23,31,1.75
1582938,9,30,-2.7714285714285714
1583244,2,27,-1.7407407407407407
1583550,25,25,-1.0093457943925233
1583856,18,23,-1.651376146788991
1584162,13,22,3.1666666666666665
1584468,36,17,-2.6608695652173915
1584774,98,8,-1.4516129032258065
1585080,19,6,3.0283018867924527
1585386,9,99,-3.5739130434782607
1585692,32,96,1.9811320754716981
1585998,23,93,-4.254716981132075
1586304,9,92,0.5700934579439252
1586610,32,89,-0.9636363636363636
1586916,35,86,-2.6371681415929205
1587222,85,83,1.2358490566037736
1587528,80,82,2.7884615384615383
1587834,70,79,-0.12149532710280374
1588140,58,68,-0.37606837606837606
1588446,50,59,-5.952
1588752,43,22,-3.212121212121212
1589058,66,44,-6.21578947368421
1589364,59,41,12.293103448275861
1589670,66,38,-6.263513513513513
1589976,61,35,4.815789473684211
1590282,51,32,-6.588709677419355
1590588,74,21,8.763157894736842
1590894,58,20,-0.19642857142857142
1591200,84,11,1.8264462809917354
1591506,91,10,7.3619047619047615
1591812,12,8,2.560747663551402
1592118,35,6,2.660377358490566
1592424,25,3,-0.12844036697247707
1592730,48,1,-1.6756756756756757
1593036,47,15,-6.46875
1593342,9,33,-5.993975903614458
1593648,4,30,9.905982905982906
1593954,99,25,6.627272727272727
1594260,92,24,-0.7037037037037037
1594566,3,21,5.963963963963964
1594872,89,18,-0.8070175438596491
1595178,10,17,-0.19130434782608696
1595484,72,16,-1.456896551724138
1595790,79,13,3.504201680672269
1596096,17,10,-1.221311475409836
1596402,40,9,-1.179245283018868
1596708,33,10,-3.7816901408450705
1597014,56,8,5.5327102803738315
1597320,79,5,0.6261682242990654
1597626,86,2,-0.4090909090909091
1597932,74,101,-2.504424778761062
1598238,34,100,1.3859649122807018
1598544,26,98,0.3706896551724138
1598850,17,95,-2.1869158878504673
1599156,79,94,-1.161904761904762
1599462,40,83,1.4051724137931034
1599768,35,84,-6.485714285714286
1600074,23,81,8.055555555555555
1600380,85,80,-4.839622641509434
1600686,80,79,2.7476635514018692
1600992,68,76,0.4
1601298,28,73,-1.5575221238938053
1601604,98,64,-5.295081967213115
1601910,93,62,1.3245614035087718
1602216,86,57,2.7520661157024793
1602522,79,54,-0.2743362831858407
1602828,72,51,-3.841666666666667
1603134,60,48,-3.2956521739130435
1603440,48,45,-4.811023622047244
1603746,41,59,-1.0895522388059702
1604052,29,56,-2.3153846153846156
1604358,26,29,-6.241610738255034
1604664,89,26,18.50943396226415
1604970,84,25,6.5607476635514015
1605276,77,24,8.851851851851851
1605582,90,22,0.9272727272727272
1605888,2,19,-1.1858407079646018
1606194,92,17,-0.043478260869565216
1606500,52,14,-0.11016949152542373
1606806,38,11,-0.8677685950413223
1607112,45,8,1.8598130841121496
1607418,68,101,-4.486725663716814
1607724,28,98,0.22413793103448276
1608030,19,89,-3.601769911504425
1608336,22,80,2.966386554621849
1608642,17,78,-5.861111111111111
1608948,14,77,4.869158878504673
1609254,13,68,0.6203703703703703
1609560,5,63,-0.5689655172413793
1609866,0,62,2.037037037037037
1610172,95,61,-3.5357142857142856
1610478,88,60,-2.1260504201680672
1610784,81,58,0.6936936936936937
1611090,76,55,-2.6982758620689653
1611396,69,52,-3.845528455284553
1611702,65,49,-0.8090909090909091
1612008,58,46,-7.17948717948718
1612314,64,37,-10.463087248322148
1612620,71,34,3.401315789473684
1612926,59,33,4.508620689655173
1613232,54,30,-4.429752066115703
1613538,47,21,1.543859649122807
1613844,31,39,-3.2569444444444446
1614150,78,37,-5.912751677852349
1614456,85,34,1.6710526315789473
1614762,73,33,14.621848739495798
1615068,68,30,1.6454545454545455
1615374,61,27,-4.4907407407407405
1615680,84,62,-7.691860465116279
1615986,77,61,17.51304347826087
1616292,70,59,0.06557377049180328
1616598,58,56,-0.1111111111111111
1616904,55,47,-3.9
1617210,48,44,-7.582677165354331
1617516,41,58,-0.30597014925373134
1617822,36,55,-7.190839694656488
1618128,29,46,-3.942857142857143
1618434,35,19,-6.005988023952096
1618740,37,16,27.99137931034483
1619046,44,7,0.016
1619352,67,100,7.745614035087719
1619658,59,97,-2.353448275862069
1619964,47,94,1.212962962962963
1620270,8,10,-8.652694610778443
1620576,31,7,20.703703703703702
1620882,54,5,1.1214953271028036
1621188,61,98,-5.612068965517241
1621494,52,95,-6.794392523364486
1621800,12,92,8.934579439252337
1622106,35,90,-1.7798165137614679
1622412,97,87,-3.607142857142857
1622718,85,86,1.6991150442477876
1623024,33,85,5.769230769230769
1623330,56,83,-0.44339622641509435
1623636,51,59,-13.088709677419354
1623942,44,57,-4.410852713178294
1624248,37,48,-7.021739130434782
1624554,25,39,-0.19727891156462585
1624860,72,37,-8.583892617449665
1625166,95,34,6.776315789473684
1625472,83,33,7.564516129032258
1625778,78,30,3.456140350877193
1626084,71,27,14.787037037037036
1626390,94,26,2.490566037735849
1626696,46,25,0.8878504672897196
1627002,39,100,-9.0
1627308,31,98,14.267241379310345
1627614,22,5,-10.686274509803921
1627920,29,3,16.65137614678899
1628226,52,78,-8.941176470588236
1628532,49,75,-2.3513513513513513
1628838,43,69,-5.6923076923076925
1629144,31,91,-6.041666666666667
1629450,30,89,7.427272727272728
1629756,33,80,4.445378151260504
1630062,28,78,-7.805555555555555
1630368,25,69,-7.35042735042735
1630674,13,67,-0.6890756302521008
1630980,6,62,13.26086956521739
1631286,101,61,0.7622950819672131
1631592,94,60,-0.25663716814159293
1631898,87,59,-2.5083333333333333
1632204,80,58,5.303571428571429
1632510,75,55,-2.213675213675214
1632816,49,52,-10.30232558139535
1633122,45,46,-3.623076923076923
1633428,51,37,-4.040268456375839
1633734,74,35,-0.152317880794702
1634040,79,34,-2.9342105263157894
1634346,32,31,4.832258064516129
1634652,18,28,21.64485981308411
1634958,43,27,0.9809523809523809
1635264,66,49,-16.35135135135135
1635570,59,46,19.75
1635876,65,43,-9.902097902097902
1636182,72,40,-2.2945205479452055
1636488,79,37,0.013422818791946308
1636794,0,34,4.769736842105263
1637100,90,33,12.136752136752136
1637406,85,30,4.681818181818182
1637712,78,29,8.641509433962264
1638018,39,26,2.556603773584906
1638324,34,24,1.5092592592592593
1638630,47,22,3.4454545454545453
1638936,70,40,-11.675257731958762
1639242,77,29,5.235668789808917
1639548,38,27,17.457142857142856
1639854,61,24,4.527777777777778
1640160,74,21,-0.42342342342342343
1640466,58,20,1.7321428571428572
1640772,84,11,-2.396694214876033
1641078,91,10,6.761904761904762
1641384,12,8,-1.2710280373831775
1641690,35,6,0.42452830188679247
1641996,99,3,-4.091743119266055
1642302,20,2,4.263636363636364
1642608,8,95,-1.543103448275862
1642914,71,92,-3.0186915887850465
1643220,94,91,2.925925925925926
1643526,93,90,-0.6330275229357798
1643832,53,85,-0.6491228070175439
1644138,76,82,1.4299065420560748
1644444,66,79,-6.252336448598131
1644750,54,76,-1.8272727272727274
1645056,47,67,-0.6722689075630253
1645362,40,85,-5.037037037037037
1645668,63,86,-6.180487804878049
1645974,11,77,20.830357142857142
1646280,10,75,-0.8558558558558559
1646586,4,60,3.2393162393162394
1646892,99,58,-0.3153153153153153
1647198,94,57,-2.0353982300884956
1647504,87,56,-3.425
1647810,75,55,1.8461538461538463
1648116,68,52,-3.3727272727272726
1648422,64,49,-2.5585585585585586
1648728,57,46,-6.135593220338983
1649034,63,37,-9.865771812080537
1649340,70,28,-0.7468354430379747
1649646,95,17,17.36521739130435
1649952,55,16,-1.5517241379310345
1650258,62,13,9.3109243697479
1650564,0,10,-5.032786885245901
1650870,23,9,9.745283018867925
1651176,16,8,-0.8461538461538461
1651482,39,4,0.12037037037037036
1651788,7,2,1.1181818181818182
1652094,97,101,0.3805309734513274
1652400,57,100,1.5701754385964912
1652706,70,91,-4.024390243902439
1653012,69,80,-2.7735849056603774
1653318,64,71,-3.369369369369369
1653624,58,68,-5.521367521367521
1653930,50,59,-2.032
1654236,38,81,-6.467153284671533
1654542,100,78,9.342592592592593
1654848,97,77,1.5688073394495412
1655154,96,76,-0.7818181818181819
1655460,89,75,-0.8558558558558559
1655766,83,74,6.963302752293578
1656072,76,70,2.5
1656378,69,15,0.0
1656684,31,6,2.6031746031746033
1656990,95,4,5.888888888888889
1657296,63,3,-1.5137614678899083
1657602,86,96,-1.2796610169491525
1657908,77,93,-0.6132075471698113
1658214,63,91,-1.2777777777777777
1658520,62,82,-5.407079646017699
1658826,52,79,-1.3644859813084111
1659132,40,76,-0.3090909090909091
1659438,33,77,-5.443661971830986
1659744,32,75,6.18018018018018
1660050,26,66,-6.275
1660356,14,64,-2.918032786885246
1660662,9,55,7.8125
1660968,2,52,-3.8487394957983194
1661274,100,50,4.822429906542056
1661580,6,49,-4.861313868613139
1661886,101,48,2.680327868852459
1662192,89,47,-1.5932203389830508
1662498,82,46,7.8545454545454545
1662804,5,43,-7.104895104895105
1663110,12,42,-2.0208333333333335
1663416,100,40,4.056910569105691
1663722,5,39,-8.07482993197279
1664028,52,38,-6.52027027027027
1664334,47,35,1.8046875
1664640,49,53,-12.956140350877194
1664946,42,47,23.32330827067669
1665252,35,45,-6.0
1665558,28,42,-5.180555555555555
1665864,14,33,-5.967320261437909
1666170,9,24,22.321428571428573
1666476,22,21,6.63963963963964
1666782,6,19,0.10619469026548672
1667088,8,18,-0.7543859649122807
1667394,33,15,5.777777777777778
1667700,97,13,1.6722689075630253
1668006,35,12,6.566666666666666
1668312,25,9,3.1792452830188678
1668618,18,7,2.533333333333333
1668924,41,6,-1.2358490566037736
1669230,3,3,0.01834862385321101
1669536,26,0,-0.9642857142857143
1669842,33,100,1.7105263157894737
1670148,46,98,0.25
1670454,37,71,-9.511450381679388
1670760,31,62,0.5887096774193549
1671066,24,60,-3.142857142857143
1671372,17,58,-2.609375
1671678,12,57,8.779816513761467
1671984,5,55,-2.8189655172413794
1672290,100,54,2.463636363636364
1672596,93,53,-4.491228070175438
1672902,86,48,-0.38016528925619836
1673208,74,45,4.389830508474576
1673514,67,44,-3.171171171171171
1673820,60,41,-4.721739130434782
1674126,67,38,-8.371621621621621
1674432,62,46,13.68141592920354
1674738,87,43,-8.363636363636363
1675044,94,42,5.597222222222222
1675350,80,41,4.188976377952756
1675656,87,38,-1.4527027027027026
1675962,82,37,12.49090909090909
1676268,89,34,-8.223684210526315
1676574,77,33,6.060869565217391
1676880,31,31,-10.683870967741935
1677186,17,29,17.952830188679247
1677492,80,28,4.0
1677798,3,25,4.654205607476635
1678104,98,22,1.4181818181818182
1678410,19,20,0.25
1678716,45,11,2.760330578512397
1679022,52,2,0.6017699115044248
1679328,40,94,-5.633333333333334
1679634,1,95,-1.4540229885057472
1679940,64,93,4.6415094339622645
1680246,50,90,-3.981651376146789
1680552,45,10,0.07692307692307693
1680858,68,1,4.307017543859649
1681164,67,100,-5.814814814814815
1681470,80,97,1.0940170940170941
1681776,68,94,5.111111111111111
1682082,29,93,3.349056603773585
1682388,15,66,-5.609022556390977
1682694,3,65,-0.09322033898305085
1683000,98,62,4.392857142857143
1683306,91,60,-5.422413793103448
1683612,84,58,-0.018018018018018018
1683918,79,57,-0.22123893805309736
1684224,72,56,-0.75
1684530,60,53,-1.2173913043478262
1684836,53,50,-6.860655737704918
1685142,28,47,-3.2517985611510793
1685448,21,38,-5.006756756756757
1685754,27,36,2.6733333333333333
1686060,50,58,-9.365638766519824
1686366,45,80,18.43076923076923
1686672,40,71,-0.9826086956521739
1686978,34,72,-5.226950354609929
1687284,26,70,3.4482758620689653
1687590,19,69,-2.547008547008547
1687896,7,60,5.076923076923077
1688202,0,57,-2.2644628099173554
1688508,95,56,0.9375
1688814,83,55,-7.25
1689120,76,51,8.448275862068966
1689426,64,48,0.484375
1689732,38,45,-5.576642335766423
1690038,31,43,-7.461538461538462
1690344,83,65,-6.206185567010309
1690650,76,85,32.61206896551724
1690956,99,82,7.214953271028038
1691262,89,81,-3.257142857142857
1691568,49,80,-2.30188679245283
1691874,44,74,-6.678571428571429
1692180,37,73,-2.7787610619469025
1692486,5,64,-0.04918032786885246
1692792,0,63,6.574074074074074
1693098,97,62,-4.0636363636363635
1693404,90,61,-0.4358974358974359
1693710,83,58,2.3482142857142856
1694016,78,54,-2.8157894736842106
1694322,71,51,-5.413223140495868
1694628,59,50,-2.706896551724138
1694934,34,47,-10.237410071942445
1695240,27,45,-2.3049645390070923
1695546,20,67,-3.393548387096774
1695852,13,58,18.504504504504503
1696158,8,57,-3.2831858407079646
1696464,1,54,0.625
1696770,96,55,13.756756756756756
1697076,89,54,-10.059322033898304
1697382,82,53,6.172727272727273
1697688,75,50,-5.358974358974359
1697994,50,47,-6.6328125
1698300,73,69,-10.75
1698606,61,67,23.435897435897434
1698912,54,64,-4.330578512396694
1699218,49,55,-1.8968253968253967
1699524,42,49,-6.917293233082707
1699830,35,47,-3.143884892086331
1700136,58,44,-8.788732394366198
1700442,51,35,3.6693548387096775
1700748,53,24,-9.320987654320987
1701054,66,21,40.95495495495496
1701360,50,18,-6.0701754385964914
1701666,75,40,-22.814432989690722
1701972,82,37,13.328859060402685
1702278,3,34,1.986842105263158
1702584,93,31,13.658119658119658
1702890,79,26,16.68807339449541
1703196,74,25,10.439252336448599
1703502,67,24,2.1203703703703702
1703808,80,21,-1.1531531531531531
1704114,64,18,1.2719298245614035
1704420,89,15,1.7863247863247864
1704726,51,14,0.7627118644067796
1705032,37,3,-4.465116279069767
1705338,60,2,16.363636363636363
1705644,48,101,-3.247787610619469
1705950,8,13,-6.431137724550898
1706256,48,10,8.024590163934427
1706562,71,24,-8.792746113989637
1706868,84,23,21.091743119266056
1707174,79,22,3.4545454545454546
1707480,0,21,2.5045045045045047
1707786,86,20,-4.035714285714286
1708092,10,17,0.5130434782608696
1708398,0,16,-0.9396551724137931
1708704,25,15,0.1111111111111111
1709010,89,13,-0.7563025210084033
1709316,27,12,0.95
1709622,67,34,-7.852459016393443
1709928,55,31,6.45
1710234,41,28,3.0186915887850465
1710540,66,50,-10.005434782608695
1710846,41,47,2.925373134328358
1711152,64,69,-5.892018779342723
1711458,52,66,13.641666666666667
1711764,40,56,-4.4
1712070,37,57,-3.5579710144927534
1712376,30,53,-1.7894736842105263
1712682,23,44,-4.943661971830986
1712988,16,43,-3.5944055944055946
1713294,23,39,-1.4489795918367347
1713600,70,38,-7.6824324324324325
1713906,65,27,9.163636363636364
1714212,88,24,14.166666666666666
1714518,101,22,6.5181818181818185
1714824,22,21,-0.36936936936936937
1715130,6,19,0.10619469026548672
1715436,8,18,1.4035087719298245
1715742,33,15,1.641025641025641
1716048,97,13,-6.285714285714286
1716354,35,12,4.358333333333333
1716660,75,9,2.849056603773585
1716966,68,6,-6.6415094339622645
1717272,30,3,2.311926605504587
1717578,53,96,-2.8135593220338984
1717884,44,93,-6.679245283018868
1718190,30,92,1.8691588785046729
1718496,53,83,3.663793103448276
1718802,48,80,-9.547169811320755
1719108,43,94,-6.257575757575758
1719414,68,14,-8.313513513513513
1719720,54,11,14.702479338842975
1720026,61,2,12.548672566371682
1720332,49,101,-9.097345132743364
1720638,9,95,2.722689075630252
1720944,40,92,5.4485981308411215
1721250,63,93,-19.177884615384617
1721556,49,90,26.853211009174313
1721862,9,84,3.1565217391304348
1722168,34,81,5.62037037037037
1722474,96,79,-5.878504672897196
1722780,84,78,7.12962962962963
1723086,81,77,-1.8623853211009174
1723392,88,74,-0.8214285714285714
1723698,81,72,5.306306306306307
1724004,73,69,1.7094017094017093
1724310,61,67,-6.0
1724616,54,64,-3.5702479338842976
1724922,49,52,-5.642857142857143
1725228,45,46,-3.5846153846153848
1725534,70,37,-8.865771812080537
1725840,93,26,2.00625
1726146,88,21,24.36936936936937
1726452,72,19,3.2212389380530975
1726758,74,16,7.051724137931035
1727064,99,15,0.8632478632478633
1727370,61,14,4.47457627118644
1727676,47,11,-6.595041322314049
1727982,54,29,-8.48404255319149
1728288,15,20,18.160714285714285
1728594,41,19,0.584070796460177
1728900,43,16,2.7586206896551726
1729206,68,38,-14.21938775510204
1729512,91,35,8.596026490066226
1729818,93,33,2.738562091503268
1730124,88,28,6.168067226890757
1730430,11,26,11.88679245283019
1730736,6,24,-2.2314814814814814
1731042,19,23,1.4403669724770642
1731348,42,73,-11.173913043478262
1731654,10,71,6.208695652173913
1731960,4,70,5.4655172413793105
1732266,99,68,1.2612612612612613
1732572,91,67,1.8103448275862069
1732878,84,65,-2.063063063063063
1733184,77,64,-2.0608695652173914
1733490,72,62,-3.3333333333333335
1733796,65,59,-3.8727272727272726
1734102,58,56,-4.333333333333333
1734408,100,47,-1.7625899280575539
1734714,93,46,8.403508771929825
1735020,16,41,-6.551724137931035
1735326,39,37,-7.543624161073826
1735632,62,35,-0.9403973509933775
1735938,64,32,1.9415584415584415
1736244,87,29,24.443396226415093
1736550,48,28,2.673076923076923
1736856,73,42,-9.5625
1737162,59,39,10.722689075630251
1737468,4,36,-3.34
1737774,27,34,-4.296052631578948
1738080,15,56,0.46875
1738386,12,55,13.63302752293578
1738692,5,53,-0.8103448275862069
1738998,100,52,0.1
1739304,96,51,1.3783783783783783
1739610,84,50,-2.861788617886179
1739916,59,49,-6.383458646616542
1740222,52,46,-1.5040650406504066
1740528,77,43,-4.895104895104895
1740834,84,41,6.537931034482758
1741140,5,40,-0.8013698630136986
1741446,28,39,-4.0476190476190474
1741752,75,36,-4.446666666666666
1742058,65,33,10.035398230088495
1742364,88,30,-10.493589743589743
1742670,81,28,19.626168224299064
1742976,4,25,2.3551401869158877
1743282,99,23,2.871559633027523
1743588,20,22,0.8363636363636363
1743894,43,61,-8.369942196531792
1744200,36,83,5.115107913669065
1744506,31,74,3.75
1744812,24,72,-3.0789473684210527
1745118,17,70,-3.6120689655172415
1745424,10,69,4.621621621621622
1745730,100,68,-1.771186440677966
1746036,92,67,-1.4260869565217391
1746342,85,64,4.418181818181818
1746648,80,63,-0.32142857142857145
1746954,75,60,-2.1538461538461537
1747260,68,57,-0.2636363636363636
1747566,61,54,-6.833333333333333
1747872,54,51,-6.347107438016529
1748178,42,42,-6.150375939849624
1748484,28,40,-6.171232876712328
1748790,51,37,-4.355704697986577
1749096,74,35,0.8675496688741722
1749402,76,34,-1.0263157894736843
1749708,64,31,15.2109375
1750014,50,28,9.74766355140187
1750320,75,50,-16.79891304347826
1750626,50,47,13.7890625
1750932,43,75,-1.6893939393939394
1751238,36,97,-4.151079136690647
1751544,24,88,11.12280701754386
1751850,88,86,0.5575221238938053
1752156,36,84,9.457142857142857
1752462,93,75,1.543859649122807
1752768,86,70,-2.5517241379310347
1753074,79,67,5.734513274336283
1753380,72,64,-1.0583333333333333
1753686,67,61,-1.2314814814814814
1753992,60,58,-4.878260869565217
1754298,55,55,-5.708333333333333
1754604,48,52,-2.4803149606299213
1754910,44,66,-0.26717557251908397
1755216,32,65,1.1239669421487604
1755522,25,62,-5.233870967741935
1755828,18,60,-2.261904761904762
1756134,11,59,10.272727272727273
1756440,4,57,-6.3760683760683765
1756746,99,55,4.162162162162162
1757052,92,54,0.1826086956521739
1757358,85,51,-0.32727272727272727
1757664,73,50,-2.008403361344538
1757970,96,47,-5.733812949640288
1758276,89,46,10.228813559322035
1758582,10,45,-5.219858156028369
1758888,3,44,5.110169491525424
1759194,98,41,2.3125
1759500,19,39,-9.0
1759806,42,89,-11.005434782608695
1760112,35,87,25.910714285714285
1760418,23,84,-1.0869565217391304
1760724,80,83,4.679245283018868
1761030,75,80,-3.2452830188679247
1761336,70,77,-5.953703703703703
1761642,79,74,-1.6071428571428572
1761948,72,71,-1.0434782608695652
1762254,66,68,1.6330275229357798
1762560,58,65,-4.726495726495727
1762866,51,40,-1.4919354838709677
1763172,24,29,-10.556291390728477
1763478,87,27,33.885714285714286
1763784,8,26,4.726415094339623
1764090,3,23,0.5321100917431193
1764396,26,20,-0.6696428571428571
1764702,52,17,5.6869565217391305
1765008,42,14,-5.88135593220339
1765314,28,12,2.3916666666666666
1765620,68,9,8.339622641509434
1765926,61,6,-1.971698113207547
1766232,23,3,10.779816513761467
1766538,46,2,-0.45454545454545453
1766844,34,77,-8.284671532846716
1767150,33,75,1.90990990990991
1767456,26,73,-3.4601769911504423
1767762,96,70,-3.3620689655172415
1768068,89,69,-0.02564102564102564
1768374,77,68,3.9217391304347826
1768680,69,66,5.316666666666666
1768986,57,63,-3.0508474576271185
1769292,52,54,-4.512195121951219
1769598,45,51,-5.792307692307692
1769904,33,42,-4.852112676056338
1770210,19,40,-2.8835616438356166
1770516,42,90,-15.201086956521738
1770822,2,88,37.16216216216216
1771128,66,38,-4.418439716312057
1771434,89,35,-4.3841059602649
1771740,91,34,0.9342105263157895
1772046,12,32,1.87012987012987
1772352,35,30,16.095238095238095
1772658,28,27,1.7685185185185186
1772964,51,24,2.75
1773270,74,13,-1.26890756302521
1773576,12,12,5.05
1773882,52,10,2.5619047619047617
1774188,75,7,-2.3055555555555554
1774494,98,4,1.7592592592592593
1774800,66,2,1.7363636363636363
1775106,54,94,-5.175
1775412,15,85,1.7456140350877194
1775718,38,84,1.5523809523809524
1776024,95,81,-1.3888888888888888
1776330,55,80,-0.4528301886792453
1776636,50,77,-3.055045871559633
1776942,49,99,-6.246031746031746
1777248,72,93,8.192660550458715
1777554,58,90,-4.825688073394495
1777860,18,81,-0.923728813559322
1778166,80,80,-2.1792452830188678
1778472,75,77,7.018348623853211
1778778,74,74,-2.7115384615384617
1779084,67,73,-4.675675675675675
1779390,35,70,-2.0172413793103448
1779696,28,67,-2.2521008403361344
1780002,21,64,-4.795081967213115
1780308,16,62,8.851851851851851
1780614,9,58,-0.5714285714285714
1780920,4,55,1.0427350427350428
1781226,99,53,0.05405405405405406
1781532,92,52,-1.817391304347826
1781838,88,49,2.3457943925233646
1782144,81,47,1.3783783783783783
1782450,2,44,-5.309859154929577
1782756,97,42,7.1454545454545455
1783062,21,41,-10.613793103448275
1783368,44,39,-7.197278911564626
1783674,67,38,1.4189189189189189
1783980,90,35,2.801324503311258
1784286,92,32,-3.2337662337662336
1784592,13,29,24.943396226415093
1784898,76,28,3.4903846153846154
1785204,101,25,3.289719626168224
1785510,94,24,3.074074074074074
1785816,5,23,4.63302752293578
1786122,28,22,0.16363636363636364
1786428,51,19,0.3893805309734513
1786734,53,17,2.6956521739130435
1787040,76,14,0.3813559322033898
1787346,62,11,-1.1818181818181819
1787652,85,8,2.794392523364486
1787958,6,7,0.9904761904761905
1788264,29,6,1.320754716981132
1788570,93,81,-7.406015037593985
1788876,53,76,1.2727272727272727
1789182,46,73,-5.115044247787611
1789488,14,46,-1.7357142857142858
1789794,37,37,-5.12751677852349
1790100,60,33,-2.849673202614379
1790406,83,30,3.2243589743589745
1790712,76,27,10.981481481481481
1791018,99,24,7.574074074074074
1791324,10,23,0.44954128440366975
1791630,33,22,-1.8272727272727274
1791936,56,20,1.875
1792242,82,17,-1.2173913043478262
1792548,72,14,-1.2372881355932204
1792854,58,11,-3.7264957264957266
1793160,65,95,0.13934426229508196
1793466,26,92,3.8317757009345796
1793772,49,89,-0.15454545454545454
1794078,52,83,-3.9741379310344827
1794384,48,80,-2.0
1794690,43,94,-5.8106060606060606
1794996,4,14,-0.24561403508771928
1795302,92,12,6.906779661016949
1795608,30,9,5.745283018867925
1795914,59,0,1.0982142857142858
1796220,66,99,-4.182608695652174
1796526,89,96,5.471698113207547
1796832,80,95,-0.7692307692307693
1797138,41,92,-2.336448598130841
1797444,64,89,0.4090909090909091
1797750,67,86,-1.0353982300884956
1798056,15,83,3.688679245283019
1798362,11,82,-1.1826923076923077
1798668,1,80,-1.0943396226415094
1798974,98,78,-4.12037037037037
1799280,95,76,1.3
1799586,16,75,-1.972972972972973
1799892,10,71,-1.3513513513513513
1800198,4,70,-1.3706896551724137
1800504,99,68,-2.3513513513513513
1800810,91,67,-1.4482758620689655
1801116,84,65,1.8018018018018018
1801422,77,64,-1.608695652173913
1801728,72,62,-2.691666666666667
1802034,65,59,-1.7454545454545454
1802340,88,56,-3.4461538461538463
1802646,85,54,9.299065420560748
1802952,78,53,-1.4824561403508771
1803258,71,50,-3.3884297520661155
1803564,94,49,-3.0
1803870,87,48,2.4916666666666667
1804176,8,47,-2.035971223021583
1804482,31,44,-5.591549295774648
1804788,69,42,-2.4027777777777777
1805094,55,40,2.591666666666667
1805400,78,37,-6.248322147651007
1805706,101,34,2.1578947368421053
1806012,22,33,-2.4705882352941178
1806318,45,31,-7.212903225806452
1806624,31,22,24.530973451327434
1806930,54,20,5.0
1807236,80,11,-1.6942148760330578
1807542,87,8,11.97196261682243
1807848,8,7,5.0285714285714285
