step_time,gneJ00_offset,gneJ9_offset,reward
42840,56,90,15.38679245283019
43146,59,87,0.3113207547169811
43452,66,86,4.233644859813084
43758,7,84,2.1192660550458715
44064,30,80,-2.0530973451327434
44370,33,78,2.5739130434782607
44676,40,76,-3.5213675213675213
44982,47,74,1.5378151260504203
45288,58,73,-0.9
45594,98,71,-0.2761904761904762
45900,101,50,-3.2936507936507935
46206,14,49,4.972477064220183
46512,25,46,0.11607142857142858
46818,26,44,-1.4824561403508771
47124,28,42,1.1415094339622642
47430,46,39,-0.49056603773584906
47736,47,36,-0.6146788990825688
48042,3,35,-9.954545454545455
48348,5,34,0.7567567567567568
48654,6,33,-0.7410714285714286
48960,62,31,1.763157894736842
49266,80,29,-2.5517241379310347
49572,91,26,-6.823529411764706
49878,12,17,3.296875
50184,14,16,-1.682170542635659
50490,21,13,-0.9015151515151515
50796,28,12,0.03759398496240601
51102,31,9,-1.1397058823529411
51408,38,7,-2.152173913043478
51714,45,5,0.21428571428571427
52020,52,3,-3.408450704225352
52326,75,1,-7.861111111111111
52632,2,0,1.8413793103448275
52938,9,101,-1.582191780821918
53244,32,99,0.722972972972973
53550,55,97,-7.466666666666667
53856,62,95,-1.0723684210526316
54162,65,93,-3.064935064935065
54468,61,92,32.01923076923077
54774,84,90,-1.4811320754716981
55080,87,89,4.4326923076923075
55386,90,88,4.123809523809523
55692,93,87,0.8773584905660378
55998,100,85,2.5277777777777777
56304,21,80,1.7433628318584071
56610,24,79,1.631578947368421
56916,27,77,0.9482758620689655
57222,38,75,2.169491525423729
57528,68,73,3.225
57834,79,71,0.7428571428571429
58140,82,70,1.0
58446,93,69,2.3076923076923075
58752,96,67,-0.42452830188679247
59058,32,66,-2.5046728971962615
59364,62,64,-0.13761467889908258
59670,100,62,-2.6576576576576576
59976,1,57,1.4051724137931034
60282,2,55,2.556603773584906
60588,5,54,0.8557692307692307
60894,42,53,0.17142857142857143
61200,53,51,-0.6448598130841121
61506,56,48,-0.7727272727272727
61812,57,45,-1.2566371681415929
62118,58,43,0.24761904761904763
62424,59,41,1.7383177570093458
62730,89,40,-7.961904761904762
63036,90,39,3.0660377358490565
63342,91,38,-6.327102803738318
63648,97,36,2.688073394495413
63954,100,35,-2.4545454545454546
64260,0,30,3.756521739130435
64566,30,29,-0.45689655172413796
64872,41,27,0.1864406779661017
65178,71,24,-8.52892561983471
65484,78,23,-1.2704918032786885
65790,69,22,-1.829268292682927
66096,76,21,0.12096774193548387
66402,83,20,-1.736
66708,39,19,1.492063492063492
67014,41,17,0.859375
67320,43,14,-0.732824427480916
67626,50,12,-1.5263157894736843
67932,53,10,-0.5777777777777777
68238,60,7,-4.579710144927536
68544,67,5,-3.157142857142857
68850,74,2,-1.7482517482517483
69156,62,0,-0.37410071942446044
69462,69,100,-7.714285714285714
69768,82,99,-2.081081081081081
70074,3,98,4.516778523489933
70380,10,97,3.8066666666666666
70686,17,96,-3.225165562913907
70992,28,49,-6.808080808080808
71298,39,99,11.024844720496894
71604,62,97,-7.44
71910,69,95,-0.9605263157894737
72216,72,94,1.6274509803921569
72522,79,92,-3.4387096774193546
72828,0,91,36.67619047619048
73134,3,90,-0.2641509433962264
73440,6,89,4.759615384615385
73746,9,87,2.707547169811321
74052,16,85,2.638888888888889
74358,39,84,1.2844036697247707
74664,62,82,-2.6126126126126126
74970,65,80,4.460176991150442
75276,68,79,3.3859649122807016
75582,71,77,-0.7413793103448276
75888,82,76,-1.3247863247863247
76194,89,75,0.788135593220339
76500,17,74,0.48739495798319327
76806,28,27,-6.240963855421687
77112,58,24,7.421487603305785
77418,65,22,-3.926829268292683
77724,67,21,-3.661290322580645
78030,74,18,-0.6692913385826772
78336,97,16,-4.457364341085271
78642,2,15,5.584615384615384
78948,25,14,-1.8549618320610688
79254,32,12,0.48120300751879697
79560,35,10,-2.9407407407407407
79866,42,9,-0.3602941176470588
80172,49,7,0.014492753623188406
80478,56,5,-1.2285714285714286
80784,63,2,-2.664335664335664
81090,4,0,-1.1448275862068966
81396,11,99,0.6148648648648649
81702,34,98,-0.7919463087248322
82008,41,96,-1.3377483443708609
82314,52,93,-1.5
82620,75,91,14.6
82926,78,90,4.066037735849057
83232,81,89,2.3653846153846154
83538,84,87,3.018867924528302
83844,91,86,-0.2803738317757009
84150,39,84,1.3669724770642202
84456,62,82,-0.42342342342342343
84762,65,80,0.9734513274336283
85068,68,79,2.6666666666666665
85374,71,77,-1.8879310344827587
85680,82,76,0.5213675213675214
85986,89,75,-1.2966101694915255
86292,17,74,-2.46218487394958
86598,28,27,-5.349397590361446
86904,58,24,9.545454545454545
87210,65,22,-3.731707317073171
87516,47,21,-2.2419354838709675
87822,54,20,0.464
88128,10,18,-3.204724409448819
88434,33,17,5.5625
88740,35,15,-1.1
89046,58,14,-3.2213740458015265
89352,65,12,-2.744360902255639
89658,68,11,-2.208955223880597
89964,75,9,-2.4779411764705883
90270,82,8,-0.9416058394160584
90576,3,7,1.108695652173913
90882,79,6,0.5467625899280576
91188,86,5,-5.271428571428571
91494,93,2,0.2517482517482518
91800,34,0,2.1310344827586207
92106,41,100,-0.32653061224489793
92412,54,97,-4.526666666666666
92718,61,95,-3.960526315789474
93024,64,93,-3.331168831168831
93330,87,91,27.16190476190476
93636,90,90,5.80188679245283
93942,93,89,0.08653846153846154
94248,96,87,1.820754716981132
94554,1,86,4.5607476635514015
94860,44,84,-0.1651376146788991
95166,67,82,1.072072072072072
95472,70,79,-1.894736842105263
95778,73,77,2.8189655172413794
96084,84,75,-2.6016949152542375
96390,12,74,-1.2016806722689075
96696,23,73,1.8666666666666667
97002,39,72,2.3653846153846154
97308,40,70,0.839622641509434
97614,51,68,-0.1619047619047619
97920,54,66,-0.5794392523364486
98226,84,64,-2.376146788990826
98532,20,63,1.4181818181818182
98838,63,62,-0.45045045045045046
99144,70,60,1.1238938053097345
99450,71,58,-1.1652173913043478
99756,74,57,2.2403846153846154
100062,75,55,-4.849056603773585
100368,78,54,2.298076923076923
100674,13,53,-0.6190476190476191
100980,24,51,1.0934579439252337
101286,25,49,1.311926605504587
101592,36,47,0.06306306306306306
101898,22,44,-2.780701754385965
102204,38,43,2.085714285714286
102510,39,41,-0.11214953271028037
102816,69,39,-1.679245283018868
103122,10,38,-5.009345794392523
103428,12,37,-4.185185185185185
103734,13,36,0.5045871559633027
104040,71,34,-0.5765765765765766
104346,72,33,-5.419642857142857
104652,0,31,0.2807017543859649
104958,18,30,1.4
105264,48,85,-6.4753086419753085
105570,71,81,15.044642857142858
105876,70,80,-1.1150442477876106
106182,11,31,-5.888888888888889
106488,29,30,12.808695652173913
106794,59,28,-0.9914529914529915
107100,61,27,-1.4745762711864407
107406,91,25,-4.183333333333334
107712,98,23,-1.1311475409836065
108018,89,2,0.0
108324,30,1,-5.395833333333333
108630,33,101,-0.7534246575342466
108936,56,99,-2.2972972972972974
109242,79,96,-4.894039735099338
109548,90,95,2.9539473684210527
109854,93,94,-1.3790849673202614
110160,94,92,-0.5806451612903226
110466,15,90,17.32075471698113
110772,18,89,7.278846153846154
111078,21,42,-4.0927152317880795
111384,22,41,6.586538461538462
111690,52,40,-0.3142857142857143
111996,53,38,-3.8411214953271027
112302,55,35,0.8545454545454545
112608,57,33,-3.830357142857143
112914,75,31,-1.8245614035087718
113220,93,30,-3.226086956521739
113526,21,28,1.4615384615384615
113832,23,27,-2.4491525423728815
114138,46,26,3.8739495798319328
114444,69,23,-8.032786885245901
114750,60,22,-0.8211382113821138
115056,62,20,-1.272
115362,18,18,-1.031496062992126
115668,41,73,-6.2701149425287355
115974,57,70,26.547169811320753
116280,73,68,3.7714285714285714
116586,41,66,4.4766355140186915
116892,71,63,4.209090909090909
117198,12,62,-2.4954954954954953
117504,19,61,6.071428571428571
117810,20,60,-3.4601769911504423
118116,21,59,-2.219298245614035
118422,32,58,1.6434782608695653
118728,35,56,0.7619047619047619
119034,93,65,-6.871794871794871
119340,29,63,9.89090909090909
119646,72,61,-0.23214285714285715
119952,73,59,-1.8596491228070176
120258,84,57,-1.2586206896551724
120564,85,56,0.7142857142857143
120870,41,55,3.2547169811320753
121176,44,52,0.1509433962264151
121482,50,50,1.2777777777777777
121788,65,48,-4.336363636363636
122094,66,47,-1.8468468468468469
122400,7,45,1.9469026548672566
122706,8,41,0.102803738317757
123012,38,39,-2.9245283018867925
123318,81,37,-1.4722222222222223
123624,5,35,-2.227272727272727
123930,87,34,-1.5495495495495495
124236,88,33,1.0714285714285714
124542,4,32,-3.7964601769911503
124848,15,29,-1.896551724137931
125154,26,28,-0.1794871794871795
125460,28,26,0.33613445378151263
125766,51,23,-2.139344262295082
126072,42,21,-5.653225806451613
126378,49,19,0.5555555555555556
126684,51,17,0.5625
126990,53,16,-1.0930232558139534
127296,60,13,-3.984848484848485
127602,67,11,-1.6791044776119404
127908,74,8,-2.2554744525547443
128214,97,6,-0.8345323741007195
128520,2,5,-0.02857142857142857
128826,9,4,0.7304964539007093
129132,79,2,-5.323741007194244
129438,20,1,-2.5694444444444446
129744,23,0,2.2482758620689656
130050,30,101,-3.0616438356164384
130356,53,99,-3.6486486486486487
130662,76,96,-5.894039735099338
130968,87,95,-0.21052631578947367
131274,90,94,-0.43790849673202614
131580,91,93,1.922077922077922
131886,12,91,36.2952380952381
132192,15,90,-2.19811320754717
132498,18,89,9.192307692307692
132804,21,67,-7.690476190476191
133110,59,66,11.205607476635514
133416,89,65,4.4907407407407405
133722,3,64,4.770642201834862
134028,40,63,5.463636363636364
134334,83,61,-2.0
134640,84,60,-2.168141592920354
134946,25,59,-0.043859649122807015
135252,36,57,-0.25862068965517243
135558,37,54,2.7009345794392523
135864,74,53,-2.761904761904762
136170,85,51,-1.411214953271028
136476,86,50,-0.16666666666666666
136782,101,47,-0.16216216216216217
137088,42,46,1.4642857142857142
137394,43,44,0.9035087719298246
137700,59,42,1.8773584905660377
138006,60,41,-3.3365384615384617
138312,90,39,-3.509433962264151
138618,31,38,-0.8598130841121495
138924,33,36,-1.0458715596330275
139230,91,34,-2.036036036036036
139536,92,32,1.1415929203539823
139842,1,31,-2.491228070175439
140148,19,29,1.7413793103448276
140454,30,28,-2.1794871794871793
140760,32,26,0.5210084033613446
141066,55,23,-1.040983606557377
141372,46,21,-6.879032258064516
141678,53,18,1.5984251968503937
141984,76,15,-5.476923076923077
142290,99,14,0.6793893129770993
142596,4,13,1.5
142902,11,10,-0.9333333333333333
143208,18,9,1.1764705882352942
143514,25,89,-2.949367088607595
143820,28,87,16.5188679245283
144126,35,84,-0.30275229357798167
144432,58,83,1.1636363636363636
144738,61,81,3.1517857142857144
145044,64,79,1.0526315789473684
145350,67,77,1.3362068965517242
145656,78,74,2.226890756302521
145962,89,73,-1.9833333333333334
146268,3,72,4.759615384615385
146574,4,71,-0.7523809523809524
146880,5,68,-0.5185185185185185
147186,8,67,-0.7924528301886793
147492,45,65,-0.6759259259259259
147798,61,63,3.809090909090909
148104,2,61,-1.7589285714285714
148410,3,60,-0.8230088495575221
148716,4,59,-1.2017543859649122
149022,15,56,-0.37606837606837606
149328,18,55,0.9528301886792453
149634,21,33,-0.008
149940,82,32,-4.902654867256637
150246,93,31,-3.026315789473684
150552,9,26,1.2016806722689075
150858,32,42,-0.7043010752688172
151164,50,39,5.330188679245283
151470,93,37,-5.305555555555555
151776,94,72,-3.297142857142857
152082,95,70,13.716981132075471
152388,9,69,2.6153846153846154
152694,52,67,0.5377358490566038
153000,89,65,-1.5185185185185186
153306,83,64,-7.36697247706422
153612,86,63,6.081818181818182
153918,27,60,0.9823008849557522
154224,28,58,1.9739130434782608
154530,31,55,-0.3490566037735849
154836,34,53,-1.3714285714285714
155142,45,51,0.2897196261682243
155448,46,49,-0.6697247706422018
155754,57,46,-3.5089285714285716
156060,58,44,-0.47368421052631576
156366,74,42,0.5283018867924528
156672,92,40,-3.5142857142857142
156978,93,39,-1.7075471698113207
157284,34,34,-2.27027027027027
157590,35,32,2.9557522123893807
157896,46,31,-0.18421052631578946
158202,64,28,-2.452991452991453
158508,66,26,-1.8235294117647058
158814,89,24,-5.884297520661157
159120,96,21,-1.25
159426,1,20,-0.824
159732,59,18,4.566929133858268
160038,82,17,-4.171875
160344,84,16,-1.0
160650,91,15,-1.9923076923076923
160956,12,13,3.7196969696969697
161262,28,12,0.49624060150375937
161568,31,9,-1.911764705882353
161874,74,7,-3.949275362318841
162180,81,5,-2.4
162486,88,3,-2.415492957746479
162792,29,2,2.888111888111888
163098,72,0,-4.13103448275862
163404,79,100,-3.7210884353741496
163710,92,99,-2.2432432432432434
164016,13,98,4.087248322147651
164322,56,96,-0.45695364238410596
164628,67,93,-4.805194805194805
164934,90,90,27.79245283018868
165240,93,89,6.009615384615385
165546,96,84,0.4036697247706422
165852,17,83,3.4454545454545453
166158,20,82,2.2522522522522523
166464,19,81,0.22321428571428573
166770,22,80,2.2212389380530975
167076,65,79,1.2894736842105263
167382,68,78,1.6956521739130435
167688,9,76,-1.8717948717948718
167994,11,74,0.24369747899159663
168300,22,73,1.0416666666666667
168606,38,72,1.1826923076923077
168912,39,70,1.490566037735849
169218,55,68,-1.4
169524,58,66,-1.0373831775700935
169830,88,64,-2.091743119266055
170136,23,63,2.172727272727273
170442,66,62,0.02702702702702703
170748,69,60,2.7876106194690267
171054,70,59,-1.131578947368421
171360,11,57,-2.413793103448276
171666,12,56,2.8095238095238093
171972,15,55,-1.4433962264150944
172278,18,54,-0.3076923076923077
172584,55,32,-1.8174603174603174
172890,66,30,-4.8
173196,96,28,-2.376068376068376
173502,98,27,-3.389830508474576
173808,100,6,-1.1366906474820144
174114,5,1,0.7083333333333334
174420,8,0,1.3379310344827586
174726,15,100,-2.1700680272108843
175032,28,99,-2.695945945945946
175338,51,96,-2.9006622516556293
175644,62,94,-4.7973856209150325
175950,63,92,-1.367741935483871
176256,4,90,24.952830188679247
176562,7,87,3.4339622641509435
176868,14,83,3.6454545454545455
177174,17,80,0.9734513274336283
177480,60,79,-3.43859649122807
177786,63,77,0.8793103448275862
178092,74,75,0.1440677966101695
178398,2,73,-2.2333333333333334
178704,18,72,6.576923076923077
179010,21,71,-1.2285714285714286
179316,24,70,-1.2264150943396226
179622,40,68,3.066666666666667
179928,43,66,-1.8785046728971964
180234,73,64,-1.9908256880733946
180540,76,62,0.04504504504504504
180846,79,61,0.9375
181152,80,60,0.19469026548672566
181458,81,57,-2.1293103448275863
181764,82,55,-0.9528301886792453
182070,85,54,2.9903846153846154
182376,20,53,0.009523809523809525
182682,31,52,2.2358490566037736
182988,37,50,-0.16666666666666666
183294,52,49,-4.302752293577981
183600,63,47,-1.882882882882883
183906,4,45,0.3274336283185841
184212,20,42,4.452830188679245
184518,38,41,-1.3365384615384615
184824,68,39,-2.3773584905660377
185130,9,37,-4.398148148148148
185436,10,35,0.8181818181818182
185742,12,34,-3.2522522522522523
186048,13,33,-2.0625
186354,56,31,2.543859649122807
186660,74,28,-4.3247863247863245
186966,76,26,-1.949579831932773
187272,99,25,-2.175
187578,4,24,-1.4132231404958677
187884,11,21,-0.5403225806451613
188190,13,20,-2.432
188496,71,18,-0.8661417322834646
188802,62,17,-5.2421875
189108,64,15,1.2615384615384615
189414,87,13,-5.121212121212121
189720,1,12,1.2481203007518797
190026,4,10,-1.2592592592592593
190332,11,7,-0.18840579710144928
190638,18,6,-1.316546762589928
190944,25,5,-0.6428571428571429
191250,32,3,-0.795774647887324
191556,75,0,-11.53103448275862
191862,82,101,0.815068493150685
192168,85,100,-0.2108843537414966
192474,98,99,-1.5810810810810811
192780,19,98,4.2885906040268456
193086,62,97,-5.486666666666666
193392,69,95,-0.5986842105263158
193698,72,94,-0.09803921568627451
194004,73,92,1.1548387096774193
194310,14,90,32.62264150943396
194616,17,87,4.264150943396227
194922,24,86,4.280373831775701
195228,67,84,-0.1651376146788991
195534,90,81,-0.5625
195840,93,80,1.8761061946902655
196146,34,75,1.7118644067796611
196452,64,73,0.9
196758,80,71,8.352380952380953
197064,81,68,0.2962962962962963
197370,84,66,4.130841121495327
197676,12,65,-1.1296296296296295
197982,49,64,5.220183486238532
198288,86,62,-4.558558558558558
198594,89,59,0.08771929824561403
198900,100,58,-1.5739130434782609
199206,1,53,2.6203703703703702
199512,12,51,-1.2242990654205608
199818,13,50,2.259259259259259
200124,28,48,-2.609090909090909
200430,29,45,-2.7787610619469025
200736,30,43,1.2857142857142858
201042,31,41,2.850467289719626
201348,61,39,-3.3962264150943398
201654,2,37,-4.453703703703703
201960,3,36,-0.8440366972477065
202266,61,35,-1.9545454545454546
202572,63,33,-1.9732142857142858
202878,4,31,-5.447368421052632
203184,22,28,4.564102564102564
203490,24,27,-2.805084745762712
203796,26,25,0.09166666666666666
204102,33,23,0.32786885245901637
204408,24,21,-1.146341463414634
204714,31,19,0.29365079365079366
205020,33,17,0.03125
205326,35,15,-0.45384615384615384
205632,58,14,-2.5267175572519083
205938,65,12,-3.406015037593985
206244,68,11,-2.0
206550,75,9,-0.10294117647058823
206856,16,8,0.043795620437956206
207162,27,7,-0.10144927536231885
207468,34,5,0.09285714285714286
207774,41,3,-4.457746478873239
208080,84,0,-8.772413793103448
208386,91,101,-1.821917808219178
208692,94,99,0.7027027027027027
208998,15,97,3.7733333333333334
209304,22,96,0.1986754966887417
209610,33,95,-0.506578947368421
209916,36,93,-2.25974025974026
210222,39,90,26.91509433962264
210528,42,88,1.7809523809523808
210834,45,86,-0.2897196261682243
211140,88,84,3.1743119266055047
211446,9,83,1.490909090909091
211752,70,81,-2.3660714285714284
212058,73,79,4.12280701754386
212364,76,77,4.344827586206897
212670,87,76,2.3504273504273505
212976,94,75,0.7711864406779662
213282,22,73,1.725
213588,38,72,4.6923076923076925
213894,41,70,-2.6037735849056602
214200,57,67,0.4056603773584906
214506,94,65,-3.574074074074074
214812,29,64,2.697247706422018
215118,32,62,-1.3783783783783783
215424,39,59,2.9649122807017543
215730,50,57,-1.1293103448275863
216036,51,55,-0.05660377358490566
216342,54,53,-0.5619047619047619
216648,65,51,-1.794392523364486
216954,66,50,-2.824074074074074
217260,81,34,-4.064516129032258
217566,18,32,0.11504424778761062
217872,29,31,0.5789473684210527
218178,47,29,2.0517241379310347
218484,20,28,-4.897435897435898
218790,22,96,-0.7218543046357616
219096,33,95,-1.8157894736842106
219402,36,93,-0.8701298701298701
219708,39,90,12.150943396226415
220014,42,88,-1.4190476190476191
220320,45,86,1.4299065420560748
220626,88,84,1.614678899082569
220932,9,83,4.236363636363636
221238,12,81,-2.392857142857143
221544,15,80,1.176991150442478
221850,58,79,-0.4649122807017544
222156,61,77,-1.8189655172413792
222462,72,75,0.4322033898305085
222768,89,73,-1.25
223074,3,72,2.8173076923076925
223380,6,71,0.02857142857142857
223686,19,69,1.7757009345794392
223992,62,68,-0.4
224298,65,66,-1.588785046728972
224604,95,65,-2.7037037037037037
224910,30,64,3.44954128440367
225216,33,62,-0.38738738738738737
225522,40,60,1.4336283185840708
225828,41,58,1.0434782608695652
226134,44,55,-4.537735849056604
226440,47,53,1.6952380952380952
226746,58,52,0.5
227052,64,50,-1.3240740740740742
227358,79,48,-3.081818181818182
227664,80,47,2.4234234234234235
227970,21,44,-0.17543859649122806
228276,37,43,1.180952380952381
228582,38,42,3.811320754716981
228888,56,40,-5.190476190476191
229194,35,37,-4.703703703703703
229500,36,36,2.697247706422018
229806,27,33,-3.2142857142857144
230112,70,31,1.1403508771929824
230418,88,29,-5.4655172413793105
230724,79,28,-3.6495726495726495
231030,81,27,-3.889830508474576
231336,72,25,-0.8666666666666667
231642,79,23,1.1147540983606556
231948,70,22,-2.6910569105691056
232254,72,20,-2.552
232560,63,18,-2.4173228346456694
232866,54,16,-3.937984496124031
233172,97,14,-5.900763358778626
233478,2,13,-0.3484848484848485
233784,18,12,4.225563909774436
234090,21,11,1.335820895522388
234396,28,10,-0.13333333333333333
234702,35,7,-2.5
235008,26,6,2.9669421487603307
235314,39,4,-3.0354609929078014
235620,7,2,-5.45
235926,50,100,-4.115646258503402
236232,63,98,-1.395973154362416
236538,82,96,-5.013245033112582
236844,93,95,-1.980263157894737
237150,96,90,1.6751592356687899
237456,99,89,41.98076923076923
237762,0,88,-0.6285714285714286
238068,3,87,2.2169811320754715
238374,10,86,0.7383177570093458
238680,53,85,-2.712962962962963
238986,76,82,5.963963963963964
239292,79,81,-1.0535714285714286
239598,82,80,3.327433628318584
239904,23,79,1.763157894736842
240210,26,78,3.608695652173913
240516,69,76,1.2478632478632479
240822,71,75,2.788135593220339
241128,101,74,-1.361344537815126
241434,10,73,1.2583333333333333
241740,26,72,1.6442307692307692
242046,29,70,2.4716981132075473
242352,45,68,-1.5238095238095237
242658,48,66,-0.21495327102803738
242964,78,62,-4.324324324324325
243270,81,61,1.7589285714285714
243576,82,59,2.3508771929824563
243882,93,58,-1.9478260869565218
244188,96,53,-0.7962962962962963
244494,5,52,1.7924528301886793
244800,11,51,0.7570093457943925
245106,22,50,-1.3055555555555556
245412,37,49,-0.7889908256880734
245718,48,48,0.9454545454545454
246024,49,44,-0.2807017543859649
246330,65,42,-2.1792452830188678
246636,83,41,-3.730769230769231
246942,11,40,-2.066666666666667
247248,22,39,1.8679245283018868
247554,65,38,-3.0
247860,56,37,-4.231481481481482
248166,57,34,3.5855855855855854
248472,48,99,-7.864864864864865
248778,71,63,-7.4728260869565215
249084,12,62,25.54054054054054
249390,15,61,6.196428571428571
249696,16,60,1.1504424778761062
250002,17,59,-1.1403508771929824
250308,28,58,1.0956521739130434
250614,31,55,-0.7264150943396226
250920,34,53,2.4857142857142858
251226,45,51,-1.5327102803738317
251532,56,49,-2.706422018348624
251838,67,46,-2.0714285714285716
252144,68,43,0.391304347826087
252450,69,40,-0.48148148148148145
252756,80,39,-1.2641509433962264
253062,21,36,-2.1009174311926606
253368,12,35,0.41818181818181815
253674,14,34,-1.5585585585585586
253980,15,31,1.2105263157894737
254286,33,30,2.8
254592,40,27,-1.1101694915254237
254898,31,25,-1.9741379310344827
255204,38,23,-3.1147540983606556
255510,29,21,-1.228813559322034
255816,31,20,3.352
256122,22,18,0.8928571428571429
256428,13,17,-4.796610169491525
256734,15,16,-3.4108527131782944
257040,22,15,1.353846153846154
257346,45,14,-0.8091603053435115
257652,52,12,-3.511278195488722
257958,55,10,-1.2
258264,62,8,-4.656934306569343
258570,85,6,-4.287769784172662
258876,98,5,-1.1785714285714286
259182,3,4,-0.6595744680851063
259488,73,3,0.4647887323943662
259794,14,1,-1.2152777777777777
260100,17,100,-2.6462585034013606
260406,30,99,0.7364864864864865
260712,53,97,-2.8733333333333335
261018,60,94,-3.8366013071895426
261324,61,92,-4.4
261630,84,90,35.54716981132076
261936,87,89,3.8076923076923075
262242,90,88,3.533333333333333
262548,93,87,0.1320754716981132
262854,100,82,0.009009009009009009
263160,1,77,4.887931034482759
263466,12,75,-1.7457627118644068
263772,42,74,0.13445378151260504
264078,53,72,8.305785123966942
264384,56,69,2.074766355140187
264690,59,66,-0.14018691588785046
264996,89,65,-0.7962962962962963
265302,80,64,-2.7522935779816513
265608,83,61,2.232142857142857
265914,84,60,-0.008849557522123894
266220,85,59,-0.49122807017543857
266526,96,58,-0.7217391304347827
266832,99,57,2.0865384615384617
267138,100,56,2.104761904761905
267444,1,51,-7.090909090909091
267750,2,59,-4.208955223880597
268056,13,58,10.591304347826087
268362,16,56,2.8285714285714287
