step_time,gneJ00_offset,gneJ9_offset,queue_sum
124236,96,97,29.5
124848,0,64,22.3
125460,7,64,23.3
126072,13,64,26.3
126684,20,64,24.3
127296,28,64,28.0
127908,37,63,31.0
128520,48,60,28.0
129132,59,15,31.0
129744,69,11,27.0
130356,81,3,25.7
130968,93,42,24.0
131580,0,5,26.0
132192,7,18,25.7
132804,13,77,23.0
133416,19,69,24.3
134028,26,63,25.0
134640,31,55,27.7
135252,35,46,27.7
135864,35,16,27.7
136476,35,76,27.0
137088,35,64,29.0
137700,35,54,27.0
138312,35,44,30.0
138924,35,4,30.3
139536,35,1,29.3
140148,35,98,27.7
140760,35,93,29.0
141372,35,89,29.0
141984,35,87,27.3
142596,35,83,27.3
143208,35,77,30.0
143820,36,73,28.7
144432,38,66,26.7
145044,40,59,29.3
145656,41,55,28.7
146268,42,41,29.0
146880,48,93,28.0
147492,48,75,32.0
148104,48,26,39.3
148716,49,26,29.3
149328,51,26,33.0
149940,54,26,32.3
150552,63,26,29.3
151164,93,23,23.3
151776,27,95,29.0
152388,27,90,27.7
153000,27,81,27.7
153612,27,75,30.3
154224,27,65,27.3
154836,27,52,25.0
155448,27,38,27.3
156060,27,61,31.7
156672,27,57,30.7
157284,27,53,26.3
157896,28,32,26.0
158508,31,58,26.7
159120,34,4,30.7
159732,51,95,29.0
160344,55,91,29.3
160956,71,86,29.3
161568,99,62,22.7
162180,26,35,25.7
162792,26,46,31.3
163404,26,73,25.3
164016,26,69,26.0
164628,26,66,29.3
165240,27,63,27.0
165852,27,59,27.0
166464,27,57,27.0
167076,27,55,28.0
167688,27,48,28.7
168300,27,84,26.7
168912,27,82,28.0
169524,27,79,26.3
170136,27,76,30.3
170748,27,76,28.0
171360,27,76,27.7
171972,27,76,27.3
172584,27,72,27.7
173196,27,66,29.7
173808,27,61,30.0
174420,28,58,27.0
175032,30,29,29.0
175644,33,44,24.3
176256,43,100,29.7
176868,43,86,28.3
177480,67,51,30.0
178092,2,33,21.3
178704,2,35,23.3
179316,2,37,24.3
179928,2,40,22.0
180540,2,28,23.0
181152,2,28,25.0
181764,2,28,26.3
182376,2,31,25.0
182988,2,37,23.3
183600,2,36,23.0
184212,2,30,24.3
184824,2,37,23.0
185436,2,37,21.3
186048,2,37,22.0
186660,2,37,22.0
187272,2,37,23.3
187884,2,37,22.0
188496,2,36,25.3
189108,2,35,22.7
189720,2,31,22.0
190332,2,31,25.7
190944,2,31,20.0
191556,2,31,25.7
192168,2,31,26.0
192780,2,31,21.7
193392,2,31,24.7
194004,2,31,21.7
194616,2,31,23.3
195228,2,31,24.0
195840,2,31,21.3
196452,2,31,22.7
197064,2,32,26.3
197676,2,58,21.7
198288,2,57,21.7
198900,2,53,21.7
199512,2,49,21.7
200124,3,46,22.3
200736,6,46,22.7
201348,12,46,20.3
201960,6,23,23.0
202572,9,43,22.3
203184,25,41,29.7
203796,8,26,23.3
204408,9,53,21.0
205020,14,51,23.0
205632,9,32,25.0
206244,31,44,26.3
206856,12,28,23.7
207468,77,86,29.7
208080,9,74,22.7
208692,13,74,23.7
209304,18,74,25.0
209916,19,74,27.7
210528,54,74,27.3
211140,8,62,23.0
211752,9,62,23.3
212364,11,62,25.0
212976,12,62,21.3
213588,13,62,23.0
214200,13,62,22.7
214812,13,62,22.0
215424,13,62,21.7
216036,14,58,26.0
216648,17,53,25.0
217260,12,35,25.0
217872,9,2,27.0
218484,15,41,25.0
219096,6,18,27.0
219708,6,40,24.3
220320,6,36,24.0
220932,7,32,26.0
221544,7,23,25.7
222156,7,37,24.0
222768,7,35,26.3
223380,7,31,23.7
223992,7,22,26.0
224604,7,34,21.7
225216,7,31,22.3
225828,7,23,24.7
226440,7,32,21.3
227052,7,27,24.0
227664,7,42,23.0
228276,7,40,25.0
228888,7,38,22.3
229500,7,34,23.3
230112,7,30,23.7
230724,7,93,25.0
231336,7,89,27.7
231948,7,88,23.7
232560,7,88,24.3
233172,7,88,25.3
233784,7,88,24.7
234396,7,88,25.0
235008,7,88,25.0
235620,7,88,24.3
236232,7,88,25.3
236844,7,88,24.3
237456,7,88,26.3
238068,7,88,25.0
238680,7,88,23.7
239292,7,88,24.3
239904,7,88,23.0
240516,7,88,26.7
241128,7,88,26.3
241740,7,88,25.0
242352,7,88,24.7
242964,8,88,25.0
243576,12,88,24.7
244188,16,87,23.7
244800,16,86,23.7
245412,16,86,30.0
246024,16,86,23.3
246636,16,86,26.0
247248,17,86,25.7
247860,17,86,24.3
248472,17,86,23.3
249084,17,86,23.0
249696,17,84,21.0
250308,89,81,25.7
250920,2,59,21.0
251532,4,58,22.3
252144,4,57,23.0
252756,5,55,21.3
253368,5,55,22.0
253980,5,55,23.0
254592,5,55,22.3
255204,5,55,19.7
255816,5,53,22.0
256428,5,53,20.7
257040,5,52,22.3
257652,5,49,20.3
258264,5,44,22.7
258876,5,41,23.0
259488,5,40,22.0
260100,5,39,23.0
260712,5,39,22.7
261324,5,38,23.3
261936,5,34,27.0
262548,5,99,29.7
263160,5,94,25.7
263772,5,94,29.0
264384,5,92,25.3
264996,5,91,24.7
265608,5,89,28.3
266220,5,85,21.3
266832,5,84,24.0
267444,7,82,24.7
268056,10,82,25.3
268668,14,82,25.0
269280,20,82,26.7
269892,26,82,27.7
270504,14,80,22.3
271116,18,80,26.0
271728,18,80,24.0
272340,18,80,26.3
272952,18,79,27.0
273564,18,79,26.3
274176,18,79,24.3
274788,18,79,25.7
275400,18,79,24.0
276012,20,79,25.7
276624,21,79,25.7
277236,24,79,28.0
277848,26,75,28.3
278460,13,66,23.3
279072,14,64,22.7
279684,15,64,23.0
280296,16,64,25.0
280908,16,64,24.0
281520,16,64,23.0
282132,16,64,24.7
282744,16,64,25.3
283356,17,64,26.7
283968,18,64,26.7
284580,18,64,24.3
285192,18,64,24.0
285804,18,64,26.7
286416,18,64,23.7
287028,18,64,23.0
287640,18,64,24.0
288252,18,64,26.3
288864,18,64,23.3
289476,18,64,25.7
290088,18,64,26.0
290700,20,62,24.0
291312,20,62,24.7
291924,20,62,25.0
292536,20,61,23.3
293148,20,59,23.3
293760,21,53,26.3
294372,11,32,24.3
294984,11,55,22.7
295596,11,53,22.3
296208,11,53,23.0
296820,11,53,22.0
297432,11,53,22.7
298044,11,53,22.7
298656,11,53,23.7
299268,11,53,22.0
299880,11,53,23.0
300492,12,53,22.7
301104,12,53,22.0
301716,12,53,23.3
302328,12,53,24.0
302940,12,53,23.0
303552,12,53,23.3
304164,12,53,21.3
304776,12,53,21.7
305388,12,52,26.0
306000,12,52,23.7
306612,12,47,21.7
307224,12,44,21.0
307836,12,40,24.3
308448,12,11,23.3
309060,12,57,24.0
309672,13,55,23.7
310284,13,55,23.0
310896,13,55,21.3
311508,15,55,23.3
312120,17,55,27.0
312732,90,55,24.7
313344,9,34,22.3
313956,14,70,25.0
314568,20,70,25.0
315180,81,70,27.3
315792,2,44,21.0
316404,2,44,23.3
317016,2,35,23.3
317628,2,35,23.3
318240,2,35,23.0
318852,2,35,23.3
319464,2,35,22.3
320076,2,37,23.3
320688,2,41,20.3
321300,2,44,24.3
321912,2,48,21.0
322524,2,16,24.7
323136,2,20,25.7
323748,2,23,26.0
324360,2,24,24.0
324972,2,24,26.7
325584,2,24,23.7
326196,2,26,28.0
326808,2,27,26.7
327420,2,27,21.0
328032,2,31,26.7
328644,2,35,23.0
329256,3,39,22.3
329868,3,46,20.7
330480,3,46,21.0
331092,3,46,20.0
331704,3,44,21.7
332316,3,41,22.7
332928,3,65,21.7
333540,3,59,20.0
334152,3,49,23.0
334764,3,40,24.3
335376,3,45,23.0
335988,3,37,23.7
336600,3,37,22.3
337212,3,37,23.0
337824,3,37,25.0
338436,3,37,25.7
339048,3,37,21.7
339660,4,37,23.3
340272,6,39,23.3
340884,10,101,26.0
341496,11,99,24.3
342108,12,97,21.7
342720,15,95,28.0
343332,20,92,29.3
343944,24,87,26.3
344556,27,81,27.3
345168,6,67,22.3
345780,9,67,24.0
346392,9,67,23.0
347004,9,67,20.0
347616,9,66,22.3
348228,9,66,22.0
348840,9,66,22.0
349452,9,66,22.0
350064,12,66,23.3
350676,13,66,23.7
351288,15,66,23.3
351900,17,66,23.3
352512,21,65,22.3
353124,10,54,23.3
353736,13,52,23.7
354348,15,48,24.7
354960,5,28,22.0
355572,5,28,22.7
356184,5,28,25.7
356796,5,28,23.3
357408,8,28,22.3
358020,10,71,23.0
358632,12,71,26.3
359244,14,70,23.3
359856,14,70,22.7
360468,14,70,23.7
361080,14,70,23.7
361692,14,70,24.0
362304,14,70,22.3
362916,14,70,22.3
363528,14,70,22.0
364140,14,70,23.7
364752,14,70,23.3
365364,14,70,20.3
365976,14,70,23.3
366588,14,70,23.0
367200,14,70,22.0
367812,14,70,22.3
368424,14,70,22.7
369036,14,70,23.0
369648,14,70,22.7
370260,14,70,23.7
370872,14,70,24.3
371484,14,66,24.3
372096,16,62,24.3
372708,5,43,21.5
373320,5,43,22.3
373932,5,50,20.0
374544,5,50,21.3
375156,5,49,23.0
375768,5,47,20.3
376380,5,45,22.3
376992,5,41,23.7
377604,5,101,25.3
378216,5,100,28.3
378828,5,100,25.7
379440,5,100,26.7
380052,5,100,26.7
380664,5,99,26.3
381276,5,98,26.0
381888,5,95,26.0
382500,5,95,27.0
383112,5,95,28.3
383724,5,95,27.0
384336,7,95,25.7
384948,7,95,28.3
385560,8,95,27.3
386172,8,95,25.3
386784,8,95,28.7
387396,8,93,28.3
388008,8,93,27.0
388620,8,93,22.7
389232,8,93,27.7
389844,8,93,27.0
390456,8,93,25.7
391068,8,93,27.7
391680,10,91,23.0
392292,16,85,25.3
392904,22,82,26.3
393516,10,65,23.3
394128,16,60,24.0
394740,11,45,23.7
395352,10,32,23.7
395964,14,101,23.3
396576,16,92,24.7
397188,19,83,25.3
397800,4,68,22.0
398412,4,61,22.3
399024,4,52,20.0
399636,4,43,24.2
400248,4,43,20.5
400860,4,43,20.8
401472,4,43,21.8
402084,4,43,21.2
402696,4,43,21.5
403308,4,43,19.7
403920,4,43,22.5
404532,4,43,17.8
405144,4,43,21.8
405756,4,43,24.0
406368,4,43,22.2
406980,4,43,23.2
407592,4,45,23.3
408204,4,49,21.3
408816,4,35,21.0
409428,4,43,21.3
410040,4,43,21.5
410652,4,43,23.7
411264,4,47,21.3
411876,4,17,24.3
412488,4,45,23.3
413100,4,88,24.0
413712,4,88,26.0
414324,4,85,25.3
414936,4,83,22.7
415548,4,83,22.7
416160,4,81,22.0
416772,4,80,22.3
417384,4,79,23.3
417996,4,78,21.3
418608,4,78,22.0
419220,4,75,22.0
419832,4,75,21.7
420444,4,72,21.0
421056,4,71,22.3
421668,6,71,18.3
422280,8,71,20.3
422892,10,71,22.7
423504,8,71,20.0
424116,8,71,21.7
424728,10,71,23.0
425340,7,71,21.7
425952,7,71,21.3
426564,7,71,21.0
427176,8,71,22.3
427788,8,71,20.3
428400,8,71,24.3
429012,8,69,21.7
429624,8,66,21.7
430236,46,63,28.0
430848,0,47,22.0
431460,0,47,20.0
432072,0,47,22.0
432684,1,47,22.0
433296,1,47,20.7
433908,1,46,22.3
434520,1,46,20.7
435132,1,46,21.7
435744,1,46,23.7
436356,2,46,23.0
436968,4,46,22.3
437580,5,46,22.0
438192,31,44,27.7
438804,1,33,23.7
439416,1,94,29.3
440028,1,94,25.7
440640,1,94,27.7
441252,1,94,25.7
441864,1,94,25.7
442476,1,94,28.0
443088,1,94,28.7
443700,1,94,22.7
444312,2,94,26.3
444924,2,94,25.7
445536,3,94,25.7
446148,3,94,26.3
446760,3,94,21.7
447372,3,93,27.3
447984,3,93,25.0
448596,3,93,27.0
449208,3,93,25.7
449820,3,93,26.7
450432,3,90,30.7
451044,3,89,25.3
451656,3,89,25.0
452268,3,89,28.0
452880,3,89,24.7
453492,3,89,25.3
454104,3,89,25.3
454716,3,89,27.7
455328,3,89,25.7
455940,3,89,27.3
456552,3,89,27.0
457164,3,89,26.3
457776,3,89,25.3
458388,3,89,23.0
459000,7,89,24.3
459612,9,89,24.7
460224,14,89,24.3
460836,9,89,27.7
461448,10,89,25.7
462060,12,89,24.7
462672,13,88,25.7
463284,4,87,24.7
463896,4,87,25.7
464508,4,87,25.3
465120,7,87,24.7
465732,9,87,26.7
466344,9,87,24.0
466956,10,87,26.3
467568,11,87,23.7
468180,14,87,25.0
468792,13,87,25.0
469404,50,87,28.7
470016,8,75,20.7
470628,9,75,24.0
471240,9,73,23.0
471852,10,71,22.0
472464,12,69,24.0
473076,5,65,24.3
473688,8,65,25.0
474300,10,65,20.7
474912,3,65,23.7
475524,4,65,21.0
476136,5,65,21.0
476748,5,65,20.3
477360,5,65,23.0
477972,5,65,21.3
478584,7,65,24.3
479196,11,65,25.3
479808,8,58,21.0
480420,13,58,20.3
481032,6,50,21.3
481644,7,44,25.7
482256,4,41,22.7
482868,4,38,26.3
483480,6,36,25.7
484092,3,32,22.7
484704,3,32,23.0
485316,3,31,23.7
485928,3,31,25.3
486540,3,31,24.7
487152,3,29,24.3
487764,3,7,27.3
488376,3,48,22.0
488988,3,43,24.7
489600,3,38,21.3
490212,3,34,24.3
490824,11,29,26.3
491436,1,22,25.3
492048,1,22,23.3
492660,1,22,25.7
493272,1,22,24.3
493884,1,22,25.7
494496,2,24,23.0
495108,2,39,23.7
495720,2,39,20.7
496332,3,38,22.3
496944,3,38,28.0
497556,3,38,24.3
498168,4,37,24.7
498780,60,37,30.3
499392,7,13,27.0
500004,12,52,22.0
500616,4,45,23.7
501228,9,44,23.0
501840,5,38,25.3
502452,2,33,23.3
503064,7,27,24.7
503676,4,24,25.0
504288,4,62,20.3
504900,4,60,22.3
505512,4,59,22.0
506124,4,56,19.7
506736,4,55,21.0
507348,6,54,22.7
507960,10,52,23.0
508572,5,49,19.0
509184,5,49,20.3
509796,5,49,22.7
510408,5,49,22.0
511020,8,49,23.7
511632,5,49,22.0
512244,7,49,22.3
512856,7,49,25.3
513468,7,49,22.7
514080,4,49,20.3
514692,4,49,21.3
515304,6,49,19.7
515916,83,49,23.7
516528,2,38,23.3
517140,3,38,22.0
517752,4,38,23.0
518364,6,38,23.0
518976,6,38,24.3
519588,6,38,25.0
520200,6,38,22.7
520812,6,38,25.3
521424,6,38,23.0
522036,6,38,22.7
522648,4,38,23.3
523260,4,38,24.0
523872,6,38,25.0
524484,0,38,19.3
525096,0,38,22.3
525708,0,38,22.0
526320,1,38,20.3
526932,1,38,20.3
527544,5,38,24.3
528156,5,38,24.3
528768,3,38,22.0
529380,3,38,24.3
529992,3,38,20.0
530604,3,38,24.0
531216,3,38,24.0
531828,3,38,21.7
532440,4,38,24.0
533052,4,38,25.0
533664,4,36,24.7
534276,9,32,23.7
534888,1,26,29.3
535500,1,65,23.0
536112,1,61,22.0
536724,1,58,21.7
537336,1,56,21.7
537948,1,56,22.3
538560,1,56,19.0
539172,1,56,21.7
539784,1,55,21.0
540396,1,51,22.7
541008,1,47,22.0
541620,1,44,23.3
542232,1,40,19.3
542844,2,39,21.0
543456,2,38,22.0
544068,3,37,22.7
544680,5,37,26.3
545292,1,37,23.0
545904,1,37,23.3
546516,1,35,22.3
547128,1,33,22.7
547740,1,32,24.0
548352,1,30,24.3
548964,2,27,24.7
549576,2,9,26.0
550188,3,56,20.7
550800,3,55,22.0
551412,3,54,20.7
552024,4,54,21.0
552636,5,52,22.3
553248,7,52,22.7
553860,8,51,23.7
554472,5,48,23.7
555084,7,47,20.3
555696,4,47,21.3
556308,5,47,22.0
556920,10,47,23.7
557532,2,47,20.3
558144,2,47,22.0
558756,5,47,22.3
559368,12,47,24.0
559980,6,43,23.0
560592,23,40,25.0
561204,6,36,23.7
561816,3,36,24.0
562428,3,36,21.3
563040,3,36,20.7
563652,3,36,22.7
564264,4,35,24.3
564876,4,35,24.7
565488,7,35,23.7
566100,4,35,21.3
566712,9,35,24.3
567324,101,35,25.0
567936,6,4,25.7
568548,7,97,25.0
569160,7,97,26.3
569772,9,97,23.0
570384,9,97,22.8
570996,9,96,25.3
571608,9,95,25.7
572220,9,95,24.3
572832,9,95,27.0
573444,9,95,22.7
574056,9,95,24.3
574668,9,94,26.0
575280,9,94,24.0
575892,9,94,24.0
576504,10,94,29.3
577116,101,94,27.7
577728,12,74,24.3
578340,5,74,20.7
578952,7,74,22.0
579564,8,74,23.3
580176,1,74,19.7
580788,1,74,22.0
581400,1,72,20.7
582012,1,69,23.7
582624,1,66,22.0
583236,2,64,22.3
583848,3,61,22.7
584460,4,54,22.3
585072,4,49,21.7
585684,4,45,23.0
586296,4,42,22.3
586908,4,38,22.3
587520,20,37,22.7
588132,2,36,21.0
588744,2,36,23.3
589356,2,36,21.3
589968,3,36,22.3
590580,4,36,24.0
591192,91,36,22.0
591804,1,23,25.3
592416,1,96,27.7
593028,1,96,22.7
593640,1,96,27.3
594252,1,96,28.7
594864,1,96,29.0
595476,1,96,29.0
596088,1,96,25.7
596700,1,96,25.0
597312,1,96,28.3
597924,2,96,25.0
598536,4,96,22.7
599148,6,96,23.7
599760,6,94,24.0
600372,6,93,28.7
600984,9,92,25.3
601596,12,92,27.7
602208,3,92,28.0
602820,5,92,27.7
603432,8,92,26.0
604044,10,92,25.3
604656,14,89,24.0
605268,6,87,22.0
605880,9,87,23.3
606492,14,87,26.7
607104,5,87,23.3
607716,8,87,24.7
608328,9,87,25.0
608940,9,87,24.0
609552,9,87,25.0
610164,9,87,23.7
610776,9,87,23.7
611388,10,87,21.3
612000,10,85,23.3
612612,10,83,23.7
613224,10,83,23.3
613836,10,80,25.0
614448,10,79,23.7
615060,10,77,21.7
615672,10,74,23.0
616284,10,65,19.7
616896,10,54,21.3
617508,100,44,21.7
618120,2,13,28.0
618732,2,93,28.3
619344,2,83,24.3
619956,2,75,23.3
620568,2,69,23.7
621180,2,62,20.3
621792,2,55,22.7
622404,2,46,23.3
623016,2,37,23.7
623628,2,27,25.0
624240,2,17,27.0
624852,2,5,24.3
625464,2,45,23.0
626076,2,45,22.3
626688,2,45,24.0
627300,2,43,23.5
627912,2,41,22.3
628524,4,39,24.0
629136,9,34,21.3
629748,5,31,23.7
630360,14,27,23.0
630972,7,22,22.7
631584,2,17,23.3
632196,5,10,27.3
632808,7,96,29.0
633420,9,89,27.0
634032,10,83,22.7
634644,10,77,23.0
635256,10,72,24.7
635868,10,68,22.3
636480,10,62,20.7
637092,101,57,21.7
637704,7,43,20.3
638316,101,41,20.0
638928,8,31,23.7
639540,2,30,24.7
640152,2,30,24.3
640764,2,30,23.0
641376,2,30,22.0
641988,2,30,23.3
642600,2,30,21.7
643212,2,30,22.3
643824,2,30,21.7
644436,2,30,26.0
645048,2,30,24.7
645660,2,28,22.3
646272,2,25,24.3
646884,2,20,23.3
647496,4,12,23.7
648108,4,4,24.0
648720,4,79,22.7
649332,4,77,22.7
649944,4,74,21.0
650556,4,73,22.3
651168,4,71,24.0
651780,4,70,21.7
652392,4,66,21.0
653004,4,64,20.7
653616,4,64,19.7
654228,5,64,22.0
654840,5,64,19.7
655452,5,64,24.3
656064,5,64,21.0
656676,5,64,20.3
657288,5,64,21.7
657900,6,64,21.7
658512,97,64,22.7
659124,101,48,22.0
659736,3,31,21.3
660348,98,31,19.7
660960,4,14,25.3
661572,4,14,23.7
662184,4,12,24.3
662796,4,11,24.0
663408,4,10,25.0
664020,4,7,22.7
664632,4,101,28.0
665244,4,99,24.7
665856,4,98,25.7
666468,5,97,23.2
667080,6,97,23.3
667692,6,93,29.7
668304,6,91,24.7
668916,6,86,25.3
669528,63,83,29.3
670140,98,69,22.3
670752,2,50,20.3
671364,2,49,21.0
671976,4,49,20.0
672588,101,49,21.0
673200,9,32,23.0
673812,3,32,23.7
674424,99,32,23.7
675036,6,13,25.0
675648,10,7,24.7
676260,12,1,25.0
676872,12,93,25.7
677484,98,91,27.7
678096,2,71,23.3
678708,2,71,21.7
679320,2,70,18.7
679932,2,65,22.3
680544,3,61,21.7
681156,7,61,21.0
681768,98,61,23.3
682380,4,47,23.7
682992,98,47,22.7
683604,5,31,27.0
684216,0,31,23.7
684828,0,29,22.7
685440,0,29,22.0
686052,0,29,25.0
686664,1,29,23.7
687276,1,26,24.7
687888,1,21,23.7
688500,1,10,23.7
689112,1,45,21.7
689724,1,45,22.7
690336,1,45,22.7
690948,1,45,22.3
691560,1,45,19.3
692172,1,45,21.3
692784,1,42,22.3
693396,1,39,21.3
694008,1,36,20.0
694620,1,32,22.7
695232,1,26,22.3
695844,1,16,25.7
696456,1,95,27.3
697068,1,89,22.7
697680,1,85,26.0
698292,1,80,24.3
698904,1,76,22.3
699516,1,75,25.3
700128,1,73,22.7
700740,1,70,24.3
701352,1,63,19.7
701964,1,55,23.7
702576,1,51,17.0
703188,1,46,23.7
703800,1,36,26.7
704412,1,26,20.0
705024,1,12,25.3
705636,1,65,21.3
706248,1,53,21.7
706860,1,45,24.3
707472,1,39,22.3
708084,1,34,20.7
708696,1,29,21.3
709308,1,24,25.0
709920,1,14,24.7
710532,2,93,26.7
711144,6,89,26.0
711756,5,85,23.0
712368,5,80,22.7
712980,0,74,21.3
713592,0,70,21.0
714204,0,64,23.3
714816,0,58,22.3
715428,0,50,21.7
716040,0,43,21.5
716652,0,37,24.7
717264,0,33,24.3
717876,0,29,25.7
718488,0,23,25.0
719100,0,18,23.0
719712,0,14,24.3
720324,0,87,25.7
720936,0,84,23.7
721548,0,83,23.7
722160,0,81,22.7
722772,1,81,24.3
723384,6,80,23.3
723996,3,80,24.7
724608,2,80,23.0
725220,2,80,22.7
725832,2,80,25.7
726444,2,80,20.3
727056,32,80,30.0
727668,97,73,26.0
728280,101,59,19.0
728892,1,47,19.7
729504,96,43,21.5
730116,0,29,24.0
730728,0,25,24.7
731340,1,21,21.3
731952,1,19,22.3
732564,3,15,23.7
733176,3,12,23.0
733788,3,4,24.7
734400,3,50,20.3
735012,98,46,23.0
735624,2,32,25.7
736236,92,29,22.3
736848,101,16,25.0
737460,6,2,25.0
738072,7,79,22.3
738684,100,77,22.7
739296,7,66,21.3
739908,0,66,20.7
740520,2,66,21.3
741132,101,66,24.7
741744,7,55,20.3
742356,2,51,19.7
742968,2,46,21.3
743580,2,45,22.0
744192,2,40,23.7
744804,0,34,21.3
745416,10,26,25.0
746028,0,20,22.0
746640,0,99,24.0
747252,1,92,28.0
747864,1,87,26.3
748476,1,81,24.0
749088,1,77,24.7
749700,1,71,21.3
750312,2,69,21.3
750924,90,67,26.7
751536,2,55,22.3
752148,100,54,19.0
752760,8,43,23.0
753372,101,38,23.3
753984,5,24,22.7
754596,98,21,23.3
755208,101,8,26.7
755820,3,97,20.8
756432,3,92,23.0
757044,3,87,25.3
757656,3,82,23.7
758268,24,76,26.7
758880,100,71,25.7
759492,5,58,21.3
760104,0,55,21.3
760716,0,51,20.3
761328,3,47,22.0
761940,99,44,20.7
762552,5,31,20.0
763164,100,29,24.0
763776,5,14,24.3
764388,5,11,24.0
765000,11,7,22.0
765612,100,6,25.0
766224,5,96,25.7
766836,100,96,31.0
767448,5,83,24.3
768060,100,83,26.7
768672,9,67,23.7
769284,1,67,19.3
769896,5,67,23.3
770508,4,67,21.3
771120,101,67,24.3
771732,5,50,22.0
772344,0,47,21.7
772956,1,44,23.7
773568,101,39,21.7
774180,5,23,22.7
774792,100,23,21.7
775404,8,11,21.3
776016,2,10,24.0
