step_time,gneJ00_offset,gneJ9_offset,queue_sum
313956,30,25,23.7
314568,39,63,29.3
315180,44,76,25.7
315792,50,87,22.0
316404,80,26,28.8
317016,9,47,28.3
317628,24,47,31.3
318240,28,63,29.7
318852,30,76,27.7
319464,30,92,29.3
320076,35,10,23.3
320688,31,20,20.7
321300,36,64,29.7
321912,39,75,25.3
322524,39,87,25.3
323136,39,1,25.3
323748,14,6,25.0
324360,81,38,27.0
324972,19,25,27.7
325584,19,43,36.0
326196,21,53,27.0
326808,21,63,32.3
327420,29,79,27.3
328032,31,97,26.3
328644,32,20,24.0
329256,32,59,25.7
329868,32,74,25.2
330480,32,92,22.8
331092,32,10,20.0
331704,17,25,25.7
332316,20,39,27.3
332928,23,49,28.3
333540,30,61,27.0
334152,36,76,27.0
334764,43,98,24.3
335376,49,20,23.3
335988,4,78,25.0
336600,12,87,24.0
337212,24,9,23.0
337824,95,45,31.0
338436,63,43,27.7
339048,15,15,27.3
339660,23,33,25.0
340272,30,54,27.3
340884,35,62,29.7
341496,41,71,24.3
342108,43,80,23.3
342720,52,95,25.0
343332,10,89,24.7
343944,19,18,23.7
344556,25,40,27.7
345168,30,56,29.3
345780,34,63,26.7
346392,35,70,25.0
347004,35,78,25.7
347616,36,92,25.7
348228,38,7,23.0
348840,32,17,20.7
349452,42,52,25.3
350064,23,3,23.0
350676,22,55,29.3
351288,24,71,26.3
351900,30,94,25.3
352512,30,16,25.0
353124,31,52,23.7
353736,31,70,25.7
354348,31,83,25.0
354960,31,99,23.0
355572,31,18,22.7
356184,35,54,25.3
356796,35,72,28.7
357408,36,84,24.3
358020,38,0,24.3
358632,22,8,24.0
359244,1,51,30.7
359856,5,55,26.3
360468,9,59,27.0
361080,12,70,28.7
361692,16,90,26.0
362304,19,17,26.0
362916,19,37,30.0
363528,19,43,33.3
364140,19,49,35.0
364752,19,59,35.3
365364,25,75,26.7
365976,26,94,21.7
366588,26,12,26.3
367200,26,42,31.7
367812,26,56,35.3
368424,26,62,36.7
369036,26,69,34.3
369648,26,75,33.7
370260,29,88,23.0
370872,29,3,25.7
371484,19,33,29.3
372096,19,43,34.3
372708,20,49,28.3
373320,22,53,29.7
373932,22,62,33.3
374544,27,75,27.0
375156,28,95,23.3
375768,28,19,27.0
376380,28,59,33.7
376992,28,71,32.3
377604,28,84,35.3
378216,31,101,23.3
378828,31,18,19.7
379440,36,52,22.3
380052,38,71,25.0
380664,40,87,26.0
381276,40,6,22.7
381888,22,16,24.7
382500,24,48,26.3
383112,27,60,28.7
383724,27,72,34.0
384336,27,85,29.7
384948,35,2,24.0
385560,19,9,24.3
386172,24,31,24.0
386784,27,55,26.7
387396,30,62,26.7
388008,32,73,27.3
388620,32,86,22.2
389232,32,5,19.5
389844,24,24,24.7
390456,27,50,29.3
391068,31,53,26.0
391680,36,57,28.0
392292,43,61,27.0
392904,27,87,26.7
393516,36,2,25.3
394128,28,11,23.3
394740,39,40,21.0
395352,11,97,25.0
395964,19,26,27.3
396576,27,48,27.3
397188,33,63,26.7
397800,34,75,27.0
398412,36,94,25.0
399024,37,15,19.3
399636,92,56,28.0
400248,30,46,23.0
400860,34,66,26.7
401472,38,82,25.0
402084,41,2,22.3
402696,29,15,21.3
403308,37,58,29.0
403920,43,78,25.7
404532,48,99,24.0
405144,17,99,23.0
405756,22,33,24.3
406368,25,62,30.3
406980,30,78,24.3
407592,33,96,25.0
408204,33,16,22.7
408816,44,46,20.7
409428,21,9,22.3
410040,32,42,26.0
410652,34,62,29.0
411264,34,68,27.3
411876,34,75,24.7
412488,34,87,25.0
413100,34,101,22.7
413712,34,17,22.0
414324,42,51,24.3
414936,16,94,24.7
415548,22,19,26.3
416160,26,54,26.0
416772,27,66,27.7
417384,27,81,31.0
417996,32,100,21.3
418608,32,19,22.2
419220,35,56,26.0
419832,35,70,29.7
420444,35,84,26.0
421056,35,6,23.7
421668,16,20,26.3
422280,17,31,27.0
422892,21,38,27.0
423504,24,48,28.3
424116,29,58,28.3
424728,31,68,29.3
425340,32,80,30.0
425952,32,93,23.5
426564,33,4,23.3
427176,19,13,27.5
427788,20,32,30.0
428400,21,42,26.3
429012,21,46,37.7
429624,21,49,37.7
430236,21,52,33.7
430848,21,58,33.7
431460,22,67,28.5
432072,29,80,26.3
432684,30,99,24.7
433296,32,19,22.7
433908,38,61,25.7
434520,41,79,27.7
435132,43,94,28.3
435744,48,23,22.0
436356,95,87,32.0
436968,26,40,27.7
437580,32,60,28.0
438192,36,74,27.7
438804,41,89,24.0
439416,45,5,26.0
440028,23,17,25.7
440640,30,59,27.7
441252,37,75,27.7
441864,42,92,26.0
442476,48,11,23.3
443088,25,22,23.7
443700,30,59,27.7
444312,34,70,26.0
444924,34,87,23.3
445536,35,8,23.3
446148,29,25,23.3
446760,35,58,29.7
447372,40,67,24.8
447984,42,81,28.0
448596,48,96,25.0
449208,13,89,25.0
449820,21,10,22.3
450432,27,47,27.0
451044,30,55,27.0
451656,36,61,30.0
452268,43,65,23.7
452880,61,81,28.7
453492,20,36,28.0
454104,26,45,24.0
454716,31,56,28.3
455328,36,66,28.3
455940,40,75,27.3
456552,42,90,24.7
457164,45,6,24.7
457776,30,16,22.7
458388,40,48,24.7
459000,45,73,26.3
459612,13,17,27.7
460224,13,24,32.7
460836,17,27,25.7
461448,21,34,26.7
462060,23,50,28.0
462672,26,55,28.3
463284,31,62,29.3
463896,34,72,27.0
464508,36,84,25.3
465120,40,99,25.0
465732,43,19,20.7
466344,99,69,28.0
466956,27,41,27.3
467568,33,63,28.3
468180,37,76,25.7
468792,39,87,24.0
469404,40,101,25.7
470016,45,12,21.7
470628,37,15,21.7
471240,59,40,24.0
471852,19,20,25.0
472464,20,43,28.7
473076,20,54,34.0
473688,21,67,32.8
474300,28,83,27.3
474912,29,97,24.0
475524,30,12,21.7
476136,36,43,24.3
476748,40,70,27.0
477360,44,77,25.7
477972,24,18,23.3
478584,28,52,31.3
479196,29,62,31.3
479808,33,73,24.3
480420,36,85,21.3
481032,39,100,25.0
481644,39,11,22.3
482256,28,16,19.7
482868,30,55,25.7
483480,36,66,27.7
484092,38,72,27.0
484704,38,81,28.3
485316,38,95,28.3
485928,40,10,24.0
486540,36,18,20.0
487152,47,53,23.0
487764,22,13,25.3
488376,27,53,28.7
488988,32,65,26.5
489600,35,74,27.7
490212,40,85,24.7
490824,45,101,25.7
491436,51,21,25.0
492048,99,90,26.0
492660,18,55,31.0
493272,32,75,25.3
493884,37,99,29.0
494496,40,27,21.3
495108,53,71,26.7
495720,23,25,22.3
496332,28,68,29.0
496944,33,92,28.7
497556,39,22,21.3
498168,55,64,26.3
498780,30,21,23.7
499392,38,60,27.3
500004,40,77,26.0
500616,42,101,25.0
501228,46,26,22.7
501840,98,86,28.0
502452,29,49,23.3
503064,33,68,29.0
503676,35,80,26.0
504288,36,98,25.0
504900,36,13,20.8
505512,6,23,30.3
506124,21,23,26.0
506736,21,51,34.0
507348,22,54,28.0
507960,25,58,26.7
508572,29,63,28.0
509184,34,71,28.0
509796,38,85,23.0
510408,38,101,22.7
511020,38,19,20.7
511632,71,58,27.7
512244,21,17,28.0
512856,21,41,31.3
513468,21,46,35.7
514080,22,52,26.0
514692,27,61,27.7
515304,31,73,27.7
515916,33,89,23.3
516528,35,7,23.0
517140,33,29,24.3
517752,38,67,26.5
518364,38,80,26.7
518976,38,101,25.0
519588,38,25,20.3
520200,42,71,24.0
520812,17,11,25.0
521424,20,43,28.3
522036,20,55,35.0
522648,25,69,29.7
523260,25,88,25.3
523872,31,13,22.2
524484,42,46,21.7
525096,12,101,24.0
525708,12,25,31.3
526320,13,26,30.0
526932,13,26,36.0
527544,13,26,34.3
528156,15,29,26.7
528768,17,34,27.3
529380,18,44,30.0
529992,19,54,29.0
530604,19,66,31.3
531216,28,83,25.0
531828,28,101,29.7
532440,28,21,25.3
533052,28,63,39.7
533664,28,76,34.0
534276,28,95,30.7
534888,28,19,29.3
535500,28,65,33.0
536112,28,80,33.3
536724,28,100,31.7
537336,28,21,29.3
537948,28,62,34.3
538560,28,75,35.0
539172,28,93,28.7
539784,28,12,30.0
540396,28,48,36.3
541008,28,57,33.3
541620,28,63,33.7
542232,28,70,32.7
542844,28,80,34.3
543456,28,92,31.0
544068,28,10,27.7
544680,8,46,29.0
545292,13,46,32.3
545904,18,48,27.3
546516,18,50,31.7
547128,19,53,30.7
547740,22,59,28.7
548352,24,69,30.0
548964,28,83,25.7
549576,31,99,24.0
550188,31,21,22.0
550800,31,60,24.0
551412,31,67,27.2
552024,31,73,28.3
552636,31,80,25.3
553248,31,86,26.7
553860,35,94,25.3
554472,37,99,25.7
555084,41,7,21.7
555696,29,14,19.0
556308,42,48,21.0
556920,30,101,25.3
557532,39,16,21.3
558144,98,61,29.7
558756,37,43,22.7
559368,47,74,27.0
559980,32,17,22.2
560592,49,46,21.0
561204,33,10,24.0
561816,31,23,18.3
562428,36,60,24.7
563040,38,71,24.7
563652,40,82,25.0
564264,58,14,22.7
564876,19,18,26.3
565488,19,35,32.7
566100,19,42,34.3
566712,19,47,33.7
567324,19,51,34.0
567936,20,58,27.7
568548,24,70,29.3
569160,27,84,25.3
569772,28,5,23.3
570384,23,32,26.3
570996,23,53,31.7
571608,23,60,33.7
572220,23,67,33.8
572832,24,76,27.3
573444,32,90,27.5
574056,32,3,24.5
574668,17,20,28.3
575280,17,36,29.0
575892,17,37,31.7
576504,17,37,36.3
577116,18,37,29.0
577728,18,37,31.0
578340,18,43,34.0
578952,18,48,33.7
579564,18,58,34.3
580176,23,71,26.0
580788,24,85,26.3
581400,25,7,23.0
582012,22,53,29.7
582624,24,63,27.0
583236,24,79,31.7
583848,25,3,23.0
584460,16,47,29.7
585072,19,54,30.3
585684,21,63,27.7
586296,22,78,29.7
586908,24,0,21.3
587520,16,46,27.0
588132,20,56,28.0
588744,20,68,34.0
589356,28,86,27.0
589968,31,9,22.3
590580,31,30,23.0
591192,99,77,26.7
591804,29,45,24.7
592416,37,62,27.3
593028,20,96,23.7
593640,23,14,23.7
594252,28,42,25.3
594864,31,59,28.3
595476,50,68,24.7
596088,8,5,27.7
596700,16,28,27.3
597312,16,33,32.0
597924,16,38,33.7
598536,16,44,32.7
599148,16,53,33.3
599760,26,65,28.7
600372,26,88,32.0
600984,34,17,19.3
601596,47,51,23.0
602208,24,0,26.3
602820,18,49,30.3
603432,21,59,28.0
604044,22,72,26.7
604656,31,93,25.7
605268,31,9,21.0
605880,21,36,24.7
606492,21,45,36.3
607104,21,49,37.3
607716,22,58,28.7
608328,24,71,27.7
608940,24,87,32.3
609552,27,10,23.0
610164,88,47,27.3
610776,31,46,25.0
611388,31,66,27.3
612000,31,79,25.0
612612,31,98,23.3
613224,31,27,22.3
613836,31,66,27.0
614448,31,84,26.7
615060,31,1,22.7
615672,12,14,27.3
616284,12,26,32.3
616896,12,29,32.3
617508,12,30,35.0
618120,12,32,35.3
618732,12,35,33.0
619344,12,35,38.3
619956,14,38,27.0
620568,18,39,25.0
621180,18,45,34.3
621792,21,49,30.3
622404,24,56,28.7
623016,26,68,30.0
623628,28,85,26.3
624240,32,5,23.3
624852,25,16,24.3
625464,29,53,28.3
626076,32,61,26.5
626688,32,66,25.2
627300,32,72,22.7
627912,33,81,23.7
628524,35,92,24.7
629136,36,6,22.0
629748,23,14,24.3
630360,24,52,26.0
630972,27,59,29.0
631584,27,68,34.7
632196,27,84,33.3
632808,35,4,24.7
633420,20,19,23.3
634032,22,56,30.0
634644,26,73,27.3
635256,33,89,26.0
635868,37,4,21.7
636480,18,10,24.0
637092,25,42,25.3
637704,30,61,27.7
638316,34,74,28.3
638928,35,90,25.3
639540,39,2,23.3
640152,12,6,25.3
640764,54,31,24.0
641376,16,8,23.3
641988,28,33,29.3
642600,38,59,26.0
643212,46,70,27.3
643824,26,9,24.0
644436,26,41,26.3
645048,38,57,27.7
645660,47,67,23.2
646272,20,0,23.7
646884,20,61,26.7
647496,33,71,29.0
648108,36,84,23.7
648720,40,99,24.0
649332,45,6,25.3
649944,30,7,22.3
650556,30,22,22.7
651168,37,61,30.0
651780,41,72,26.3
652392,68,97,25.3
653004,10,48,29.7
653616,31,48,28.0
654228,35,64,25.3
654840,37,72,26.0
655452,37,85,24.3
656064,38,0,25.3
656676,25,0,25.3
657288,19,32,25.7
657900,19,47,33.7
658512,19,54,33.7
659124,21,66,28.7
659736,26,84,24.7
660348,30,2,22.7
660960,23,25,27.0
661572,23,56,34.3
662184,23,62,34.0
662796,23,71,29.0
663408,33,84,25.7
664020,34,93,23.7
664632,37,3,23.0
665244,30,9,23.0
665856,30,29,24.3
666468,39,62,22.7
667080,44,70,27.0
667692,19,6,22.7
668304,18,66,30.7
668916,35,83,25.0
669528,36,0,26.0
670140,17,15,26.3
670752,17,44,31.3
671364,20,55,28.7
671976,25,68,26.0
672588,28,87,25.3
673200,33,11,19.3
673812,16,32,26.7
674424,17,38,30.0
675036,22,44,28.0
675648,26,52,29.0
676260,28,58,24.7
676872,29,67,26.8
677484,29,79,34.3
678096,30,99,20.7
678708,30,24,31.0
679320,30,63,29.3
679932,30,78,29.3
680544,31,99,23.0
681156,34,24,22.0
681768,40,66,26.7
682380,41,77,24.7
682992,41,92,24.3
683604,41,4,21.7
684216,8,19,29.3
684828,12,29,28.3
685440,13,32,29.3
686052,18,34,29.3
686664,20,45,28.7
687276,22,57,27.3
687888,26,73,28.3
688500,31,91,24.3
689112,36,7,22.3
689724,27,19,24.0
690336,33,53,25.3
690948,39,66,27.7
691560,43,79,25.7
692172,80,6,29.0
692784,11,18,28.7
693396,19,30,22.7
694008,23,45,28.0
694620,34,57,27.0
695232,42,67,27.2
695844,62,83,27.7
696456,18,37,27.3
697068,19,45,28.3
697680,26,53,30.3
698292,27,61,28.0
698904,27,72,33.0
699516,28,89,27.3
700128,28,12,26.0
700740,28,47,30.3
701352,28,59,35.7
701964,28,72,30.0
702576,28,92,31.3
703188,28,19,30.0
703800,28,60,28.7
704412,28,77,33.0
705024,28,96,29.7
705636,28,17,27.3
706248,28,53,32.3
706860,28,61,31.3
707472,28,73,30.7
708084,28,92,29.3
708696,28,17,28.0
709308,28,52,35.0
709920,28,63,36.3
710532,28,71,33.0
711144,28,80,32.3
711756,28,96,30.3
712368,28,14,31.0
712980,28,46,33.3
713592,28,57,33.3
714204,28,68,34.3
714816,28,83,30.3
715428,29,1,22.7
716040,23,37,24.0
716652,23,57,37.7
717264,23,72,32.7
717876,31,94,25.7
718488,31,19,23.3
719100,31,64,26.7
719712,31,78,26.3
720324,31,95,23.7
720936,33,19,18.0
721548,34,60,27.3
722160,36,67,25.5
722772,36,74,26.7
723384,36,85,26.0
723996,36,0,23.7
724608,22,7,23.7
725220,93,48,29.7
725832,44,43,22.3
726444,14,6,26.7
727056,23,23,23.7
727668,24,51,29.3
728280,24,53,34.3
728892,24,59,36.0
729504,24,69,33.3
730116,24,83,32.3
730728,30,5,24.0
731340,28,24,21.7
731952,29,56,26.3
732564,29,58,35.0
733176,29,58,39.0
733788,29,58,34.3
734400,29,58,33.7
735012,29,58,37.0
735624,29,60,39.3
736236,29,65,31.3
736848,29,68,32.0
737460,29,76,34.0
738072,29,87,27.0
738684,29,3,31.0
739296,21,26,26.7
739908,21,46,32.0
740520,21,51,33.7
741132,24,63,28.7
741744,29,81,24.7
742356,34,99,22.0
742968,36,19,20.7
743580,44,55,22.0
744192,11,88,26.3
744804,15,14,23.3
745416,15,33,30.7
746028,16,33,30.3
746640,20,33,29.0
747252,21,42,26.0
747864,21,44,35.7
748476,24,48,27.3
749088,28,56,27.0
749700,31,66,28.3
750312,31,80,26.0
750924,32,101,25.2
751536,32,27,21.5
752148,32,64,27.5
752760,32,74,30.0
753372,32,85,25.5
753984,32,98,24.3
754596,32,20,20.2
755208,32,63,29.7
755820,33,77,23.7
756432,35,93,23.7
757044,37,11,20.7
757656,28,32,24.0
758268,35,63,28.0
758880,37,76,26.0
759492,42,92,24.7
760104,101,69,28.7
760716,25,33,25.3
761328,30,55,29.3
761940,36,62,24.7
762552,43,67,28.5
763164,21,91,25.3
763776,31,6,23.0
764388,31,24,22.0
765000,34,59,26.7
765612,40,64,26.7
766224,86,81,28.7
766836,23,19,24.7
767448,31,49,27.7
768060,35,59,27.3
768672,37,69,24.3
769284,40,85,25.7
769896,4,34,28.3
770508,26,40,27.3
771120,32,59,27.7
771732,38,75,26.7
772344,42,95,25.0
772956,66,29,30.7
773568,11,15,26.7
774180,22,33,26.0
774792,29,53,26.7
775404,37,64,27.3
776016,40,77,25.0
