step_time,gneJ00_offset,gneJ9_offset,queue_sum
122400,5,44,24.3
123012,89,34,27.7
123624,94,27,23.8
124236,99,30,25.3
124848,99,39,25.7
125460,0,36,24.0
126072,82,32,25.7
126684,89,26,26.0
127296,91,29,28.3
127908,91,44,26.0
128520,101,35,25.0
129132,101,93,24.7
129744,4,45,22.7
130356,85,34,28.0
130968,98,27,28.8
131580,8,33,25.0
132192,89,25,29.0
132804,10,27,26.3
133416,89,26,28.3
134028,7,30,23.0
134640,91,27,28.0
135252,10,40,24.7
135864,89,40,28.3
136476,7,39,25.3
137088,87,38,26.0
137700,3,30,26.0
138312,87,30,26.0
138924,92,45,26.3
139536,6,42,24.7
140148,87,42,24.0
140760,10,42,23.0
141372,90,42,26.0
141984,7,42,25.0
142596,89,42,26.0
143208,8,40,26.3
143820,91,40,25.0
144432,9,40,25.0
145044,85,38,27.0
145656,5,35,23.3
146268,86,35,28.7
146880,92,26,27.0
147492,5,35,27.3
148104,83,35,27.0
148716,92,33,28.7
149328,95,59,26.7
149940,5,37,22.3
150552,86,37,27.7
151164,7,35,25.3
151776,84,35,28.3
152388,89,32,26.0
153000,92,50,26.0
153612,101,28,26.7
154224,101,29,26.7
154836,101,29,27.0
155448,101,29,27.0
156060,101,29,26.7
156672,101,31,25.0
157284,101,38,24.3
157896,0,28,24.7
158508,86,28,30.0
159120,92,40,27.3
159732,3,36,28.0
160344,91,34,27.0
160956,100,20,25.0
161568,9,38,23.7
162180,89,38,25.0
162792,8,36,23.7
163404,91,36,26.7
164016,97,36,24.7
164628,98,28,25.7
165240,100,32,24.0
165852,100,46,25.7
166464,0,37,26.0
167076,80,34,28.7
167688,5,27,28.0
168300,82,26,29.7
168912,87,39,27.3
169524,4,34,24.0
170136,86,33,27.7
170748,95,33,27.0
171360,99,99,20.3
171972,8,52,24.0
172584,85,36,27.7
173196,1,35,24.3
173808,83,35,29.0
174420,1,33,22.0
175032,84,33,25.3
175644,89,32,26.7
176256,96,3,21.7
176868,5,38,26.0
177480,86,38,28.3
178092,5,35,26.0
178704,82,35,28.3
179316,5,34,26.0
179928,80,34,28.3
180540,0,33,24.0
181152,85,33,28.7
181764,92,20,25.0
182376,4,33,26.7
182988,84,30,27.7
183600,93,45,23.7
184212,3,30,26.7
184824,90,23,29.3
185436,5,34,26.0
186048,86,27,30.3
186660,101,32,25.0
187272,0,32,24.7
187884,86,23,28.0
188496,14,28,26.0
189108,89,22,28.3
189720,14,36,26.0
190332,92,36,25.3
190944,101,33,29.3
191556,4,44,23.7
192168,95,40,21.3
192780,9,40,22.3
193392,93,40,26.7
194004,9,40,26.0
194616,86,40,23.7
195228,6,40,25.3
195840,85,40,26.7
196452,3,39,24.7
197064,85,39,28.0
197676,3,39,27.3
198288,86,39,26.0
198900,6,39,23.3
199512,87,39,25.3
200124,10,39,25.3
200736,87,39,26.7
201348,8,39,25.0
201960,82,39,27.7
202572,11,39,26.3
203184,88,39,25.5
203796,5,36,25.0
204408,86,34,30.3
205020,93,32,23.7
205632,96,66,23.3
206244,5,35,28.0
206856,89,32,25.0
207468,96,3,22.3
208080,11,37,28.7
208692,90,35,28.3
209304,100,31,26.3
209916,4,35,24.0
210528,91,34,28.0
211140,99,27,27.7
211752,12,37,27.3
212364,92,35,28.0
212976,2,27,28.0
213588,95,22,27.7
214200,13,35,27.0
214812,94,32,25.7
215424,99,69,22.0
216036,8,37,27.7
216648,92,34,26.7
217260,0,15,21.7
217872,6,37,27.0
218484,90,37,26.3
219096,9,31,25.3
219708,93,27,24.7
220320,9,34,27.3
220932,92,31,26.7
221544,98,40,26.3
222156,7,39,23.3
222768,87,35,27.7
223380,93,33,23.3
223992,97,73,22.0
224604,7,33,27.0
225216,90,33,25.3
225828,95,7,23.3
226440,3,51,21.3
227052,101,27,24.8
227664,6,44,25.7
228276,96,29,30.3
228888,100,39,23.7
229500,1,39,24.7
230112,83,39,25.7
230724,5,34,20.7
231336,88,34,27.7
231948,100,33,23.7
232560,101,70,25.3
233172,6,36,26.7
233784,89,36,23.0
234396,10,32,27.0
235008,87,31,27.3
235620,95,9,26.7
236232,6,35,25.0
236844,82,32,29.3
237456,3,25,22.3
238068,87,21,28.0
238680,9,32,25.0
239292,88,25,25.7
239904,8,38,26.3
240516,90,36,25.3
241128,8,31,26.7
241740,83,28,26.7
242352,89,72,23.3
242964,2,35,28.3
243576,82,35,27.3
244188,5,34,26.7
244800,86,32,26.3
245412,93,27,26.8
246024,101,44,26.0
246636,7,36,24.0
247248,86,36,28.7
247860,0,30,26.0
248472,90,30,26.7
249084,98,48,25.7
249696,8,37,25.0
250308,92,34,29.0
250920,101,10,24.7
251532,14,34,25.3
252144,89,28,24.3
252756,7,39,26.7
253368,89,30,26.0
253980,97,39,26.7
254592,5,33,25.7
255204,90,29,25.7
255816,96,29,25.3
256428,2,34,24.7
257040,89,32,29.7
257652,96,72,21.7
258264,10,29,28.0
258876,96,29,26.7
259488,2,36,28.3
260100,91,35,26.3
260712,101,19,26.3
261324,12,37,22.0
261936,94,37,25.7
262548,3,33,26.7
263160,92,32,25.3
263772,3,69,22.3
264384,95,28,31.3
264996,8,34,26.7
265608,88,32,26.0
266220,95,100,23.0
266832,3,40,26.0
267444,86,31,27.3
268056,93,84,19.0
268668,5,30,23.0
269280,84,25,27.7
269892,1,33,27.3
270504,83,26,29.3
271116,100,33,27.3
271728,101,44,25.3
272340,1,34,26.7
272952,79,34,28.0
273564,0,33,25.7
274176,81,33,27.3
274788,0,31,26.0
275400,87,29,28.7
276012,92,54,23.7
276624,3,23,24.3
277236,94,15,24.7
277848,12,29,27.7
278460,89,23,26.0
279072,6,35,25.7
279684,85,35,28.7
280296,4,30,28.0
280908,87,30,26.7
281520,91,88,21.0
282132,0,49,23.7
282744,85,49,25.3
283356,4,38,22.7
283968,85,38,27.0
284580,2,37,26.0
285192,77,37,26.7
285804,0,36,24.7
286416,82,36,24.3
287028,5,31,25.3
287640,89,30,23.7
288252,92,44,25.3
288864,1,39,23.0
289476,78,37,28.3
290088,101,33,25.3
290700,101,48,22.3
291312,101,46,24.7
291924,0,42,25.7
292536,82,42,26.3
293148,100,39,24.7
293760,100,39,29.7
294372,100,37,25.7
294984,100,98,21.7
295596,1,47,27.0
296208,79,34,27.3
296820,6,26,23.3
297432,86,25,30.3
298044,2,35,26.3
298656,85,35,28.7
299268,91,29,26.7
299880,97,32,26.0
300492,0,38,23.7
301104,87,38,25.7
301716,3,37,24.7
302328,83,37,27.3
302940,0,36,23.3
303552,85,36,27.7
304164,101,32,24.0
304776,101,40,27.3
305388,101,37,26.0
306000,101,0,21.7
306612,0,33,22.0
307224,81,32,26.7
307836,86,29,28.0
308448,87,49,25.3
309060,4,38,23.3
309672,86,37,27.7
310284,1,35,23.3
310896,79,35,27.0
311508,4,33,22.0
312120,86,32,26.3
312732,93,8,22.7
313344,5,48,24.3
313956,86,34,27.0
314568,94,34,26.7
315180,100,93,22.0
315792,11,47,23.3
316404,90,32,26.3
317016,99,78,19.3
317628,14,46,25.3
318240,93,39,27.0
318852,11,39,24.7
319464,97,39,23.3
320076,8,39,26.3
320688,95,38,25.0
321300,6,35,23.7
321912,95,35,26.0
322524,4,16,24.3
323136,11,43,24.7
323748,96,37,27.3
324360,7,34,24.3
324972,97,32,26.0
325584,7,45,24.0
326196,96,33,26.0
326808,3,69,22.7
327420,92,34,25.7
328032,101,14,26.0
328644,13,35,24.0
329256,95,28,26.7
329868,8,31,25.7
330480,93,25,26.7
331092,6,37,25.3
331704,89,32,25.0
332316,98,84,22.7
332928,11,35,26.0
333540,89,35,24.7
334152,98,32,27.7
334764,100,45,26.3
335376,1,40,22.0
335988,81,40,26.3
336600,2,37,27.7
337212,88,37,26.3
337824,3,37,27.7
338436,85,37,22.7
339048,4,36,24.0
339660,91,36,25.3
340272,100,36,29.3
340884,5,98,23.3
341496,1,41,25.0
342108,84,41,26.7
342720,11,33,24.3
343332,93,30,25.7
343944,98,41,28.0
344556,7,37,26.0
345168,87,35,27.3
345780,3,31,21.7
346392,86,31,26.3
347004,90,5,24.3
347616,2,31,24.0
348228,86,30,27.3
348840,91,66,22.0
349452,4,27,29.2
350064,90,25,24.7
350676,9,41,28.7
351288,86,31,26.7
351900,91,65,21.3
352512,98,23,31.0
353124,1,28,25.0
353736,85,25,25.0
354348,13,39,23.3
354960,86,37,26.7
355572,7,36,24.3
356184,86,36,27.3
356796,5,36,26.0
357408,83,36,25.7
358020,4,34,23.0
358632,87,34,27.7
359244,98,30,26.7
359856,5,46,25.3
360468,88,41,26.8
361080,5,36,26.7
361692,85,33,27.3
362304,93,22,27.7
362916,8,45,24.0
363528,81,39,26.7
364140,2,31,27.0
364752,84,31,26.3
365364,89,98,22.3
365976,98,37,27.7
366588,98,34,24.3
367200,98,76,21.7
367812,100,34,27.3
368424,100,61,22.7
369036,100,40,27.3
369648,100,40,25.7
370260,100,38,24.0
370872,100,31,27.7
371484,100,34,23.0
372096,100,54,25.0
372708,100,38,25.3
373320,100,27,27.5
373932,3,31,27.0
374544,88,29,28.0
375156,88,41,26.2
375768,0,32,26.3
376380,85,30,24.0
376992,92,73,22.3
377604,5,22,24.0
378216,90,18,29.3
378828,8,42,22.0
379440,92,32,28.0
380052,99,68,22.0
380664,7,26,26.3
381276,87,25,27.7
381888,6,37,25.0
382500,84,34,27.0
383112,5,27,25.0
383724,88,25,27.0
384336,8,39,23.3
384948,83,33,28.3
385560,4,20,23.7
386172,85,13,27.7
386784,1,35,23.7
387396,86,32,27.0
388008,93,17,25.7
388620,3,37,23.0
389232,84,34,27.3
389844,5,27,25.8
390456,92,26,31.3
391068,5,41,25.7
391680,86,39,26.3
392292,6,38,23.7
392904,92,37,25.3
393516,7,37,23.7
394128,92,37,26.3
394740,5,36,24.7
395352,86,36,28.7
395964,3,35,23.0
396576,87,35,27.0
397188,0,34,28.3
397800,86,34,27.0
398412,93,34,27.7
399024,100,9,22.7
399636,11,55,29.3
400248,95,17,26.3
400860,5,39,23.0
401472,89,32,28.7
402084,99,85,21.0
402696,7,33,27.7
403308,89,31,27.7
403920,96,72,21.3
404532,2,37,25.3
405144,91,37,22.3
405756,3,37,23.7
406368,90,37,25.0
406980,2,34,23.7
407592,92,34,26.3
408204,0,12,24.7
408816,5,43,23.7
409428,93,41,23.7
410040,7,41,25.0
410652,97,40,26.0
411264,13,40,24.3
411876,95,38,24.3
412488,3,36,24.0
413100,90,33,26.7
413712,97,89,20.3
414324,5,34,24.3
414936,84,34,26.3
415548,96,32,24.3
416160,96,45,27.7
416772,100,35,26.3
417384,100,68,22.7
417996,100,43,27.7
418608,101,33,27.0
419220,101,38,23.7
419832,2,18,24.3
420444,4,32,25.3
421056,89,23,26.3
421668,7,30,25.3
422280,87,23,29.0
422892,6,31,27.7
423504,91,26,27.0
424116,8,32,28.0
424728,90,21,28.3
425340,10,28,25.7
425952,91,17,24.7
426564,8,28,27.7
427176,87,20,27.3
427788,7,36,24.7
428400,89,28,26.0
429012,94,28,28.0
429624,100,32,26.7
430236,0,32,27.0
430848,90,27,26.8
431460,4,36,23.7
432072,88,31,27.3
432684,94,56,27.0
433296,6,26,24.3
433908,90,23,27.3
434520,3,42,26.3
435132,84,33,27.7
435744,89,17,25.7
436356,3,42,24.7
436968,82,35,25.7
437580,3,29,25.0
438192,82,29,25.0
438804,88,42,27.3
439416,4,27,23.2
440028,88,21,26.5
440640,6,40,22.7
441252,90,32,27.7
441864,93,54,26.3
442476,5,39,27.0
443088,86,39,27.7
443700,4,38,24.0
444312,88,38,25.3
444924,3,33,24.3
445536,85,32,27.3
446148,90,3,27.3
446760,4,37,27.3
447372,86,33,28.0
447984,93,32,28.3
448596,96,71,22.7
449208,0,41,24.7
449820,87,36,25.0
450432,2,36,27.3
451044,82,33,27.0
451656,1,30,26.0
452268,83,27,26.0
452880,92,50,24.7
453492,5,46,22.0
454104,87,33,26.3
454716,95,33,27.7
455328,99,97,23.0
455940,7,49,21.0
456552,92,30,25.3
457164,97,48,25.3
457776,6,42,25.0
458388,88,31,28.2
459000,96,92,22.0
459612,6,50,23.7
460224,87,29,28.3
460836,93,46,26.0
461448,3,43,23.7
462060,86,31,26.3
462672,97,100,21.0
463284,6,53,21.0
463896,95,32,26.0
464508,100,60,23.3
465120,5,44,25.0
465732,90,28,26.3
466344,100,35,26.7
466956,5,91,29.7
467568,4,36,25.3
468180,93,31,23.7
468792,100,54,24.7
469404,5,41,25.3
470016,87,27,27.7
470628,96,36,24.7
471240,99,26,26.3
471852,3,40,23.0
472464,89,30,25.3
473076,95,61,26.0
473688,7,36,26.3
474300,91,26,26.0
474912,9,32,27.7
475524,93,25,23.0
476136,7,37,23.7
476748,93,28,26.0
477360,2,35,28.0
477972,92,29,26.3
478584,100,36,26.0
479196,4,4,24.7
479808,8,51,24.3
480420,94,31,25.3
481032,3,45,24.7
481644,95,33,27.3
482256,99,82,20.7
482868,4,40,24.3
483480,94,25,28.3
484092,6,29,26.0
484704,94,24,28.7
485316,7,33,24.0
485928,86,28,29.0
486540,88,44,25.3
487152,0,41,21.7
487764,86,35,27.3
488376,0,32,25.0
488988,87,32,27.0
489600,91,9,22.0
490212,97,41,26.3
490824,1,35,26.7
491436,87,27,27.3
492048,92,27,25.8
492660,100,27,27.3
493272,4,27,27.2
493884,87,16,28.7
494496,8,44,22.3
495108,88,28,25.2
495720,100,33,29.7
496332,0,45,21.3
496944,88,30,27.0
497556,95,64,25.0
498168,1,33,25.0
498780,90,26,33.0
499392,10,37,26.3
500004,88,28,30.2
500616,92,36,27.3
501228,100,34,26.7
501840,100,73,25.0
502452,100,39,29.3
503064,100,35,26.0
503676,100,95,22.7
504288,100,48,24.3
504900,100,36,25.0
505512,100,0,22.3
506124,1,20,23.7
506736,65,99,28.7
507348,94,44,28.3
507960,96,44,25.3
508572,98,43,23.7
509184,0,41,26.0
509796,80,36,27.3
510408,1,34,26.3
511020,84,27,25.2
511632,90,39,23.7
512244,0,37,27.3
512856,80,32,25.7
513468,0,32,25.7
514080,78,32,29.0
514692,98,32,27.0
515304,98,53,22.0
515916,98,38,25.7
516528,99,33,27.3
517140,99,64,21.7
517752,100,35,27.7
518364,100,98,22.0
518976,8,48,27.0
519588,88,29,25.7
520200,96,51,25.0
520812,9,39,26.0
521424,96,25,26.0
522036,13,32,28.7
522648,95,22,28.0
523260,4,31,25.3
523872,91,20,27.3
524484,4,30,26.3
525096,89,19,26.7
525708,5,32,22.7
526320,88,14,27.8
526932,7,27,25.2
527544,90,17,25.3
528156,9,35,24.3
528768,88,19,30.0
529380,5,32,27.0
529992,86,20,28.7
530604,0,28,23.7
531216,84,15,28.0
531828,3,35,25.7
532440,84,20,27.0
533052,7,26,27.7
533664,89,15,26.3
534276,2,29,29.7
534888,87,16,27.0
535500,6,35,23.0
536112,87,30,29.7
536724,91,71,21.7
537336,0,26,29.0
537948,86,18,27.7
538560,7,32,26.0
539172,90,26,26.0
539784,3,43,24.7
540396,84,31,27.0
541008,91,14,28.7
541620,4,35,26.7
542232,91,25,27.0
542844,8,35,26.0
543456,93,27,25.7
544068,11,41,26.3
544680,98,28,27.7
545292,12,35,24.3
545904,89,24,28.0
546516,2,34,26.3
547128,85,22,31.3
547740,3,37,25.3
548352,82,23,30.0
548964,8,36,24.7
549576,85,23,27.0
550188,6,35,25.0
550800,84,25,25.7
551412,5,44,28.3
552024,86,30,27.3
552636,91,55,25.3
553248,101,37,27.7
553860,101,97,23.3
554472,1,48,24.7
555084,81,28,26.0
555696,88,42,26.8
556308,3,33,24.7
556920,83,29,30.7
557532,87,45,24.7
558144,4,33,27.3
558756,85,26,27.7
559368,99,33,27.7
559980,99,41,24.7
560592,0,39,25.3
561204,84,24,28.7
561816,6,33,26.3
562428,86,22,27.7
563040,5,34,23.7
563652,85,27,27.5
564264,96,34,26.7
564876,97,70,23.7
565488,3,32,28.3
566100,86,25,28.0
566712,2,37,24.3
567324,85,24,28.3
567936,5,40,25.0
568548,88,32,24.5
569160,94,6,23.0
569772,1,44,25.0
570384,85,24,26.7
570996,3,30,28.0
571608,83,19,27.3
572220,3,33,25.3
572832,79,21,31.7
573444,5,35,24.7
574056,82,20,24.7
574668,8,27,26.7
575280,84,16,24.7
575892,3,35,26.3
576504,82,24,28.3
577116,4,35,25.3
577728,82,28,28.7
578340,86,55,22.7
578952,1,33,25.3
579564,85,23,28.0
580176,5,36,23.0
580788,85,26,27.7
581400,1,33,24.3
582012,87,18,27.0
582624,2,35,26.7
583236,85,20,24.7
583848,2,32,27.7
584460,84,17,26.7
585072,4,37,23.3
585684,82,23,28.0
586296,10,32,26.3
586908,89,17,25.3
587520,3,34,25.3
588132,83,26,28.0
588744,2,42,26.3
589356,85,31,26.7
589968,92,101,24.0
590580,6,46,24.0
591192,88,27,26.2
591804,0,40,23.3
592416,92,30,25.7
593028,95,43,27.0
593640,101,36,24.3
594252,101,4,21.7
594864,2,43,25.0
595476,85,32,26.7
596088,90,29,25.7
596700,93,43,24.0
597312,1,31,25.0
597924,84,17,29.3
598536,7,37,22.7
599148,88,22,26.2
599760,6,39,23.0
600372,89,25,26.0
600984,5,35,22.7
601596,87,27,25.8
602208,0,35,25.7
602820,90,22,25.7
603432,101,41,23.3
604044,5,36,25.0
604656,91,25,26.0
605268,100,37,24.0
605880,100,6,22.0
606492,100,40,26.7
607104,100,40,25.3
607716,101,39,24.7
608328,101,31,28.7
608940,101,33,25.7
609552,101,37,26.7
610164,101,3,20.3
610776,4,40,24.0
611388,89,28,26.3
612000,95,28,28.0
612612,3,31,27.3
613224,92,18,26.3
613836,8,35,24.3
614448,92,25,26.3
615060,5,33,25.0
615672,93,24,27.3
616284,1,34,27.0
616896,88,24,27.3
617508,4,35,21.3
618120,85,23,25.3
618732,6,32,28.0
619344,90,16,28.0
619956,2,32,27.0
620568,86,15,29.7
621180,5,30,23.7
621792,85,15,29.7
622404,6,28,23.3
623016,87,14,27.3
623628,7,36,26.7
624240,89,20,26.7
624852,9,33,27.7
625464,91,18,27.0
626076,8,34,26.0
626688,96,19,25.3
627300,7,38,23.7
627912,88,24,27.3
628524,3,35,26.0
629136,87,19,27.3
629748,2,30,25.0
630360,85,16,26.3
630972,4,40,26.0
631584,81,19,31.0
632196,5,33,25.3
632808,85,16,30.0
633420,100,32,25.3
634032,100,34,26.3
634644,100,57,26.0
635256,0,31,29.0
635868,88,20,26.8
636480,1,32,29.7
637092,87,17,27.7
637704,0,31,24.3
638316,87,14,25.0
638928,99,35,23.7
639540,99,99,21.0
640152,3,42,24.7
640764,82,17,28.0
641376,100,26,26.7
641988,4,26,26.0
642600,92,13,24.7
643212,1,35,25.7
643824,89,18,25.3
644436,2,41,27.0
645048,90,23,27.7
645660,0,37,25.0
646272,88,24,27.7
646884,0,35,25.3
647496,84,26,27.3
648108,97,35,25.0
648720,98,17,21.7
649332,1,37,24.0
649944,79,21,29.0
650556,4,35,30.0
651168,88,18,27.8
651780,2,35,24.3
652392,91,20,31.7
653004,2,39,26.3
653616,82,23,27.0
654228,10,35,23.0
654840,84,24,28.7
655452,6,32,28.0
656064,85,16,27.3
656676,101,38,28.0
657288,101,26,27.7
657900,3,38,24.0
658512,84,28,26.7
659124,87,46,27.3
659736,1,34,27.0
660348,85,33,26.3
660960,93,30,25.3
661572,93,38,27.3
662184,98,27,27.2
662796,3,32,25.3
663408,88,24,25.7
664020,5,41,22.7
664632,85,32,26.7
665244,87,22,27.0
665856,0,38,24.0
666468,83,31,25.3
667080,89,16,22.3
667692,101,40,29.0
668304,1,40,26.3
668916,86,37,27.0
669528,6,37,24.3
670140,93,32,25.7
670752,99,51,21.7
671364,10,51,20.7
671976,7,37,26.0
672588,94,33,23.0
673200,2,57,23.3
673812,96,35,26.3
674424,0,75,22.8
675036,94,34,26.7
675648,101,58,25.7
676260,8,49,21.3
676872,101,40,23.7
677484,101,21,25.0
678096,4,49,23.0
678708,94,44,23.3
679320,0,44,24.3
679932,89,44,23.0
680544,97,42,24.3
681156,99,42,24.0
681768,99,40,27.3
682380,99,19,23.7
682992,5,38,22.0
683604,89,28,25.7
684216,5,39,21.7
684828,90,31,25.7
685440,95,44,24.0
686052,2,40,25.7
686664,90,32,28.0
687276,96,42,25.7
687888,2,38,23.7
688500,93,33,24.0
689112,97,47,21.7
689724,5,43,25.3
690336,95,36,25.7
690948,99,80,22.0
691560,6,39,25.3
692172,93,32,26.3
692784,0,41,25.3
693396,92,28,26.7
694008,8,43,24.7
694620,91,33,24.0
695232,97,64,23.3
695844,6,41,25.7
696456,90,32,27.3
697068,99,55,22.0
697680,9,33,26.0
698292,93,25,27.0
698904,7,43,25.7
699516,86,31,24.0
700128,93,90,21.3
700740,1,46,22.0
701352,86,27,27.2
701964,3,38,26.0
702576,81,27,30.2
703188,84,38,25.0
703800,101,34,25.0
704412,101,55,23.0
705024,6,45,22.0
705636,88,36,26.8
706248,3,34,27.0
706860,86,29,27.0
707472,92,66,21.0
708084,3,28,25.7
708696,88,25,27.8
709308,2,47,24.3
709920,79,30,25.7
710532,90,25,26.3
711144,0,35,27.3
711756,82,22,28.0
712368,2,38,28.0
712980,85,27,26.7
713592,97,48,24.0
714204,10,41,23.0
714816,93,29,26.3
715428,100,48,23.7
716040,7,40,24.0
716652,89,26,27.3
717264,5,44,27.0
717876,91,25,29.0
718488,8,44,23.3
719100,90,31,21.7
719712,99,99,21.7
720324,7,49,21.7
720936,90,24,27.0
721548,9,36,23.7
722160,93,26,24.3
722772,10,41,27.7
723384,92,33,24.3
723996,1,15,22.7
724608,8,34,28.0
725220,92,25,24.7
725832,6,35,23.0
726444,84,21,27.3
727056,0,34,24.7
727668,84,25,26.7
728280,1,34,23.7
728892,89,25,26.0
729504,6,36,25.7
730116,90,24,29.7
730728,4,33,25.0
731340,87,23,25.3
731952,6,32,26.3
732564,89,21,28.0
733176,5,32,26.7
733788,89,20,25.7
734400,1,33,24.7
735012,88,26,31.0
735624,100,32,27.7
736236,2,35,24.3
736848,92,28,28.3
737460,100,29,24.3
738072,2,30,27.0
738684,87,22,27.7
739296,2,32,24.3
739908,92,25,29.0
740520,3,32,25.0
741132,94,21,26.7
741744,3,28,29.3
742356,98,13,25.0
742968,6,36,30.0
743580,95,23,27.3
744192,5,28,23.7
744804,91,17,28.3
745416,6,34,24.3
746028,88,25,28.5
746640,7,33,25.3
747252,83,24,28.7
747864,97,36,26.7
748476,97,21,28.7
749088,98,32,28.3
749700,98,40,25.7
750312,0,31,24.3
750924,87,25,27.7
751536,8,39,24.7
752148,90,35,25.7
752760,9,34,24.3
753372,92,30,26.7
753984,98,40,27.3
754596,4,31,26.7
755208,87,24,26.7
755820,1,30,27.0
756432,90,22,26.0
757044,1,33,28.0
757656,89,29,27.0
758268,93,37,25.7
758880,95,33,26.0
759492,95,60,23.7
760104,0,43,27.3
760716,83,43,26.0
761328,1,39,24.3
761940,85,39,27.7
762552,0,39,21.3
763164,86,36,25.7
763776,98,36,28.3
764388,98,99,18.7
765000,99,49,25.0
765612,0,45,23.7
766224,85,36,25.7
766836,0,31,26.0
767448,87,21,30.0
768060,7,35,24.7
768672,94,26,24.7
769284,7,37,20.7
769896,90,24,27.0
770508,6,35,25.0
771120,91,25,25.7
771732,14,35,28.3
772344,94,21,26.0
772956,11,33,26.7
773568,91,23,28.3
774180,5,42,22.0
774792,87,34,28.3
775404,99,32,28.3
776016,2,40,25.0
