step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
2575500,81,52,-4,83
2576010,4,79,4,79
2576520,29,70,2,77
2577030,55,61,5,72
2577540,37,88,-1,73
2578050,19,79,-3,76
2578560,83,70,-6,82
2579070,6,97,4,78
2579580,87,46,-4,82
2580090,10,73,2,80
2580600,35,64,9,71
2581110,17,55,-6,77
2581620,81,46,0,77
2582130,4,73,1,76
2582640,29,64,1,75
2583150,93,55,-3,78
2583660,16,82,0,78
2584170,41,73,8,70
2584680,23,64,-3,73
2585190,87,55,-8,81
2585700,10,82,5,76
2586210,35,73,-2,78
2586720,17,64,2,76
2587230,42,55,-1,77
2587740,24,93,6,71
2588250,88,84,-8,79
2588760,11,9,-4,83
2589270,36,20,4,79
2589780,61,31,-3,82
2590290,86,58,2,80
2590800,9,85,-3,83
2591310,34,76,7,76
2591820,16,67,5,71
2592330,80,58,-7,78
2592840,3,85,0,78
2593350,28,76,2,76
2593860,92,67,-1,77
2594370,15,94,-3,80
2594880,40,85,7,73
2595390,22,76,-3,76
2595900,86,67,-5,81
2596410,9,94,2,79
2596920,90,85,-5,84
2597430,13,10,1,83
2597940,32,21,8,75
2598450,57,32,-6,81
2598960,82,59,3,78
2599470,5,86,0,78
2599980,30,77,6,72
2600490,76,68,-6,78
2601000,101,95,-3,81
2601510,24,20,-3,84
2602020,49,31,2,82
2602530,74,42,5,77
2603040,99,69,1,76
2603550,22,96,1,75
2604060,47,87,4,71
2604570,29,78,-4,75
2605080,11,69,0,75
2605590,36,60,1,74
2606100,18,51,-8,82
2606610,43,42,5,77
2607120,25,53,-6,83
2607630,89,44,4,79
2608140,30,71,10,69
2608650,12,62,-7,76
2609160,37,53,0,76
2609670,19,80,2,74
2610180,83,71,-13,87
2610690,6,98,0,87
2611200,31,89,19,68
2611710,13,80,-7,75
2612220,38,71,4,71
2612730,20,62,-5,76
2613240,84,53,-14,90
2613750,7,80,14,76
2614260,32,71,0,76
2614770,14,62,2,74
2615280,76,53,-15,89
2615790,101,80,2,87
2616300,24,5,9,78
2616810,49,54,4,74
2617320,31,81,4,70
2617830,95,72,-14,84
2618340,18,99,8,76
2618850,43,90,0,76
2619360,25,81,1,75
2619870,89,72,-3,78
2620380,12,99,-3,81
2620890,37,90,9,72
2621400,19,81,-1,73
2621910,83,72,-15,88
2622420,89,99,7,81
2622930,71,35,-1,82
2623440,96,62,5,77
2623950,19,89,3,74
2624460,83,80,-9,83
2624970,6,16,1,82
2625480,34,55,-1,83
2625990,16,66,12,71
2626500,41,57,-12,83
2627010,23,68,10,73
2627520,87,59,-8,81
2628030,10,86,4,77
2628540,35,13,1,76
2629050,60,24,0,76
2629560,85,51,-9,85
2630070,8,78,9,76
2630580,33,69,4,72
2631090,15,60,-2,74
2631600,40,51,-8,82
2632110,22,62,6,76
2632620,86,53,-3,79
2633130,9,80,1,78
2633640,34,71,3,75
2634150,16,62,1,74
2634660,80,53,-11,85
2635170,3,80,8,77
2635680,28,71,3,74
2636190,53,62,-4,78
2636700,35,100,3,75
2637210,17,91,1,74
2637720,46,82,-7,81
2638230,28,73,10,71
2638740,92,64,-10,81
2639250,15,91,1,80
2639760,40,82,5,75
2640270,22,73,3,72
2640780,86,64,-11,83
2641290,9,91,6,77
2641800,90,82,-6,83
2642310,13,7,-1,84
2642820,38,7,-4,88
2643330,63,18,14,74
2643840,88,45,-10,84
2644350,11,72,7,77
2644860,36,63,-3,80
2645370,88,54,1,79
2645880,11,81,0,79
2646390,36,72,4,75
2646900,18,63,-5,80
2647410,43,54,2,78
2647920,25,65,5,73
2648430,89,56,-6,79
2648940,14,83,-2,81
2649450,39,74,2,79
2649960,21,65,-1,80
2650470,85,56,0,80
2650980,8,83,-4,84
2651490,33,74,10,74
2652000,15,65,-5,79
2652510,40,56,6,73
2653020,22,98,0,73
2653530,51,89,-6,79
2654040,33,80,6,73
2654550,1,71,-7,80
2655060,26,62,-2,82
2655570,51,53,4,78
2656080,33,64,-2,80
2656590,26,55,3,77
2657100,19,46,-5,82
2657610,83,55,5,77
2658120,6,82,-4,81
2658630,31,73,9,72
2659140,13,64,-4,76
2659650,38,55,-1,77
2660160,20,66,1,76
2660670,84,57,-8,84
2661180,7,84,12,72
2661690,32,75,-2,74
2662200,14,66,-1,75
2662710,39,57,0,75
2663220,21,84,-2,77
2663730,85,75,-6,83
2664240,8,0,-1,84
2664750,33,11,6,78
2665260,58,22,0,78
2665770,83,49,-3,81
2666280,6,76,6,75
2666790,31,67,-3,78
2667300,57,58,0,78
2667810,39,85,-1,79
2668320,21,76,3,76
2668830,85,67,-8,84
2669340,8,94,4,80
2669850,33,85,6,74
2670360,15,76,-2,76
2670870,40,67,-7,83
2671380,22,58,5,78
2671890,47,49,-2,80
2672400,29,60,1,79
2672910,54,51,1,78
2673420,36,62,-2,80
2673930,29,53,4,76
2674440,81,44,-6,82
2674950,4,71,6,76
2675460,29,62,0,76
2675970,54,53,3,73
2676480,36,64,-4,77
2676990,18,55,-2,79
2677500,43,46,5,74
2678010,25,57,-1,75
2678520,50,48,-4,79
2679030,32,59,0,79
2679540,25,50,-5,84
2680050,89,41,4,80
2680560,12,68,-1,81
2681070,37,59,4,77
2681580,19,70,3,74
2682090,83,61,-8,82
2682600,6,88,-4,86
2683110,31,37,3,83
2683620,83,48,1,82
2684130,6,75,9,73
2684640,31,66,-5,78
2685150,56,57,0,78
2685660,38,68,3,75
2686170,20,59,-2,77
2686680,84,50,-2,79
2687190,7,77,7,72
2687700,32,68,-4,76
2688210,25,41,-4,80
2688720,77,52,-7,87
2689230,0,79,8,79
2689740,25,92,5,74
2690250,89,83,-11,85
2690760,12,8,-3,88
2691270,37,19,11,77
2691780,62,30,-4,81
2692290,87,57,1,80
2692800,10,84,5,75
2693310,35,56,1,74
2693820,17,47,-3,77
2694330,42,38,3,74
2694840,24,49,-5,79
2695350,88,58,-2,81
2695860,11,85,7,74
2696370,36,34,-2,76
2696880,18,20,-10,86
2697390,37,31,7,79
2697900,19,42,0,79
2698410,38,51,-2,81
2698920,90,62,-3,84
2699430,13,89,5,79
2699940,38,80,0,79
2700450,20,71,3,76
2700960,84,62,-9,85
2701470,7,89,3,82
2701980,87,38,2,80
2702490,10,65,4,76
2703000,35,56,1,75
2703510,17,47,1,74
2704020,42,38,-6,80
2704530,24,49,-2,82
2705040,88,60,-1,83
2705550,11,87,5,78
2706060,36,78,2,76
2706570,18,69,-1,77
2707080,82,60,-10,87
2707590,5,87,9,78
2708100,30,36,0,78
2708610,12,47,-1,79
2709120,37,38,1,78
2709630,19,49,0,78
2710140,44,58,-2,80
2710650,26,85,7,73
2711160,90,76,-9,82
2711670,13,1,4,78
2712180,38,12,-3,81
2712690,45,23,2,79
2713200,70,34,1,78
2713710,95,61,0,78
2714220,18,88,5,73
2714730,82,79,-12,85
2715240,5,4,1,84
2715750,30,43,6,78
2716260,12,54,1,77
2716770,37,45,1,76
2717280,19,56,0,76
2717790,83,47,-3,79
2718300,6,74,4,75
2718810,31,65,1,74
2719320,24,56,2,72
2719830,88,47,-11,83
2720340,11,74,5,78
2720850,36,65,-1,79
2721360,29,56,4,75
2721870,80,47,-4,79
2722380,3,74,2,77
2722890,28,65,2,75
2723400,21,56,-4,79
2723910,85,47,-2,81
2724420,8,74,5,76
2724930,33,65,-2,78
2725440,15,56,5,73
2725950,40,47,-11,84
2726460,22,58,5,79
2726970,47,49,6,73
2727480,29,60,0,73
2727990,34,51,-7,80
2728500,32,62,3,77
2729010,25,53,-3,80
2729520,89,62,-1,81
2730030,12,89,4,77
2730540,93,38,-6,83
2731050,16,65,9,74
2731560,56,56,-9,83
2732070,38,67,8,75
2732580,20,58,-5,80
2733090,84,49,-4,84
2733600,7,76,7,77
2734110,32,67,1,76
2734620,25,58,1,75
2735130,84,49,-7,82
2735640,7,76,5,77
2736150,32,67,1,76
2736660,37,58,1,75
2737170,19,49,0,75
2737680,44,40,-4,79
2738190,26,51,-4,83
2738700,19,62,0,83
2739210,44,53,7,76
2739720,26,64,1,75
2740230,19,55,-3,78
2740740,83,64,-9,87
2741250,6,91,12,75
2741760,31,40,-6,81
2742270,83,51,1,80
2742780,6,78,4,76
2743290,31,58,3,73
2743800,83,49,-13,86
2744310,6,76,10,76
2744820,31,67,6,70
2745330,36,58,-9,79
2745840,18,49,0,79
2746350,43,40,-3,82
2746860,25,51,6,76
2747370,18,42,-2,78
2747880,11,51,-5,83
2748390,36,42,-5,88
2748900,18,53,3,85
2749410,43,44,8,77
2749920,25,55,-1,78
2750430,18,46,0,78
2750940,43,37,1,77
2751450,25,48,0,77
2751960,18,10,-6,83
2752470,43,21,0,83
2752980,50,32,3,80
2753490,75,43,0,80
2754000,100,70,-1,81
2754510,23,97,4,77
2755020,98,88,-7,84
2755530,21,13,0,84
2756040,40,24,4,80
2756550,47,35,-5,85
2757060,29,46,8,77
2757570,81,57,-3,80
2758080,4,84,-2,82
2758590,29,75,9,73
2759100,22,66,0,73
2759610,86,57,-9,82
2760120,9,84,8,74
2760630,34,75,-5,79
2761140,27,66,4,75
2761650,20,57,-3,78
2762160,84,48,-6,84
2762670,7,75,8,76
2763180,32,66,6,70
2763690,14,57,-9,79
2764200,39,48,4,75
2764710,21,59,-2,77
2765220,85,50,0,77
2765730,8,77,-2,79
2766240,33,68,-4,83
2766750,26,59,6,77
2767260,19,50,-2,79
2767770,12,41,-2,81
2768280,37,32,5,76
2768790,19,43,-4,80
2769300,12,52,1,79
2769810,37,43,0,79
2770320,19,54,3,76
2770830,44,45,-1,77
2771340,26,56,-5,82
2771850,19,63,3,79
2772360,44,54,0,79
2772870,26,65,1,78
2773380,19,56,3,75
2773890,44,47,-1,76
2774400,26,58,-4,80
2774910,19,49,-4,84
2775420,83,88,2,82
2775930,65,13,5,77
2776440,39,40,-2,79
2776950,21,51,1,78
2777460,14,42,0,78
2777970,39,33,-3,81
2778480,21,44,-3,84
2778990,73,53,3,81
2779500,98,80,3,78
2780010,21,5,1,77
2780520,36,16,-3,80
2781030,43,27,2,78
2781540,25,38,-3,81
2782050,77,49,-4,85
2782560,0,76,10,75
2783070,25,89,5,70
2783580,100,80,-5,75
2784090,23,5,-1,76
2784600,48,16,-7,83
2785110,55,43,8,75
2785620,80,54,-7,82
2786130,3,81,4,78
2786640,28,30,-4,82
2787150,80,41,-2,84
2787660,7,68,8,76
2788170,32,59,2,74
2788680,84,50,-8,82
2789190,7,77,5,77
2789700,32,68,1,76
2790210,25,59,-6,82
2790720,18,50,1,81
2791230,82,41,-2,83
2791740,5,68,8,75
2792250,30,59,2,73
2792760,23,50,-10,83
2793270,75,59,0,83
2793780,100,86,9,74
2794290,23,11,-6,80
2794800,42,22,4,76
2795310,49,33,-6,82
2795820,54,44,3,79
2796330,79,55,-5,84
2796840,2,82,8,76
2797350,27,95,5,71
2797860,0,86,-13,84
2798370,25,35,8,76
2798880,77,46,-5,81
2799390,0,73,4,77
2799900,25,86,4,73
2800410,89,77,-16,89
2800920,12,2,8,81
2801430,54,13,5,76
2801940,28,40,0,76
2802450,10,51,-4,80
2802960,35,42,1,79
2803470,17,53,-2,81
2803980,42,44,6,75
2804490,24,55,4,71
2805000,17,46,-9,80
2805510,42,55,3,77
2806020,24,93,5,72
2806530,99,84,-10,82
2807040,22,9,4,78
2807550,37,20,3,75
2808060,19,31,-1,76
2808570,71,38,-8,84
2809080,96,65,3,81
2809590,19,92,3,78
2810100,94,83,-8,86
2810610,17,8,4,82
2811120,36,19,3,79
2811630,43,30,-2,81
2812140,25,41,-1,82
2812650,77,52,-2,84
2813160,0,79,5,79
2813670,25,28,2,77
2814180,77,39,-1,78
2814690,0,66,3,75
2815200,25,79,2,73
2815710,100,70,-4,77
2816220,23,97,3,74
2816730,98,33,-10,84
2817240,21,60,6,78
2817750,40,51,-1,79
2818260,22,62,7,72
2818770,41,53,-2,74
2819280,23,64,2,72
2819790,42,55,-8,80
2820300,24,93,10,70
2820810,99,30,-17,87
2821320,22,57,10,77
2821830,41,48,0,77
2822340,23,59,-1,78
2822850,42,50,3,75
2823360,24,61,-2,77
2823870,17,52,1,76
2824380,42,43,4,72
2824890,24,54,-4,76
2825400,17,45,-1,77
2825910,36,54,0,77
2826420,18,81,5,72
2826930,82,72,-11,83
2827440,5,99,3,80
2827950,30,90,11,69
2828460,35,81,-5,74
2828970,17,72,-1,75
2829480,81,63,-11,86
2829990,4,90,4,82
2830500,29,39,4,78
2831010,81,50,-1,79
2831520,4,77,6,73
2832030,29,86,-3,76
2832540,2,77,-1,77
2833050,27,26,-11,88
2833560,46,37,3,85
2834070,28,48,11,74
2834580,10,59,-4,78
2835090,35,50,4,74
2835600,17,61,-1,75
2836110,36,52,0,75
2836620,18,79,-2,77
2837130,82,70,-7,84
2837640,5,97,0,84
2838150,30,46,9,75
2838660,82,8,-10,85
2839170,58,27,4,81
2839680,65,54,-1,82
2840190,90,81,-5,87
2840700,13,6,-3,90
2841210,32,17,14,76
2841720,14,28,-6,82
2842230,33,39,-1,83
2842740,15,50,5,78
2843250,40,41,-1,79
2843760,22,52,1,78
2844270,41,61,-5,83
2844780,93,52,7,76
2845290,16,79,4,72
2845800,91,70,-7,79
2846310,14,97,-1,80
2846820,89,46,3,77
2847330,12,73,1,76
2847840,37,64,4,72
2848350,19,55,-3,75
2848860,38,46,0,75
2849370,20,57,-3,78
2849880,39,48,3,75
2850390,21,59,-1,76
2850900,40,50,-2,78
2851410,22,61,5,73
2851920,41,52,0,73
2852430,23,63,-2,75
2852940,42,54,-4,79
2853450,24,81,3,76
2853960,99,72,-5,81
2854470,22,99,5,76
2854980,12,48,-8,84
2855490,40,57,8,76
2856000,22,84,3,73
2856510,97,75,-10,83
2857020,20,0,12,71
2857530,62,11,-3,74
2858040,36,38,-1,75
2858550,18,49,-5,80
2859060,37,58,4,76
2859570,19,27,-6,82
2860080,71,38,2,80
2860590,78,65,-2,82
2861100,1,76,8,74
2861610,26,89,-1,75
2862120,101,80,-2,77
2862630,24,5,-2,79
2863140,43,16,1,78
2863650,50,27,-4,82
2864160,57,38,0,82
2864670,64,49,3,79
2865180,71,60,-5,84
2865690,37,71,6,78
2866200,19,62,5,73
2866710,22,53,-12,85
2867220,41,60,9,76
2867730,23,98,-2,78
2868240,98,47,-3,81
2868750,3,74,1,80
2869260,28,87,7,73
2869770,1,78,-1,74
2870280,26,91,-6,80
2870790,101,82,3,77
2871300,6,7,-7,84
2871810,25,20,2,82
2872320,44,31,5,77
2872830,49,42,-7,84
2873340,31,53,10,74
2873850,13,44,-7,81
2874360,32,53,6,75
2874870,14,44,-6,81
2875380,33,53,10,71
2875890,15,44,-4,75
2876400,34,53,-1,76
2876910,16,25,-6,82
2877420,35,64,1,81
2877930,87,55,-1,82
2878440,10,82,6,76
2878950,85,31,-7,83
2879460,92,58,1,82
2879970,15,85,5,77
2880480,90,76,-3,80
2880990,7,1,2,78
2881500,26,12,-1,79
2882010,45,23,4,75
2882520,52,30,-6,81
2883030,62,41,1,80
2883540,69,78,1,79
2884050,51,14,0,79
2884560,58,41,-5,84
2885070,65,48,4,80
2885580,72,55,1,79
2886090,79,82,-3,82
2886600,61,7,1,81
2887110,37,26,0,81
2887620,19,37,-2,83
2888130,38,44,1,82
2888640,20,51,2,80
2889150,39,42,5,75
2889660,21,49,-4,79
2890170,14,40,1,78
2890680,33,31,-1,79
2891190,15,38,3,76
2891700,34,51,3,73
2892210,2,42,-6,79
2892720,30,4,5,74
2893230,49,23,-6,80
2893740,56,34,4,76
2894250,63,61,-1,77
2894760,45,88,4,73
2895270,27,79,2,71
2895780,9,70,-7,78
2896290,34,61,-1,79
2896800,16,52,-5,84
2897310,44,43,8,76
2897820,26,54,0,76
2898330,45,45,-1,77
2898840,27,52,3,74
2899350,20,43,-12,86
2899860,39,50,9,77
2900370,21,61,-6,83
2900880,40,52,9,74
2901390,22,43,-5,79
2901900,74,50,-4,83
2902410,91,77,-2,85
2902920,8,2,3,82
2903430,27,13,5,77
2903940,46,24,2,75
2904450,53,35,-5,80
2904960,35,46,2,78
2905470,17,57,4,74
2905980,20,48,-3,77
2906490,39,39,-5,82
2907000,21,50,2,80
2907510,14,41,-1,81
2908020,33,54,2,79
2908530,1,45,-1,80
2909040,29,54,5,75
2909550,81,45,-8,83
2910060,88,72,0,83
2910570,11,99,-1,84
2911080,86,48,-1,85
2911590,93,75,2,83
2912100,10,76,10,73
2912610,85,67,-8,81
2913120,8,94,0,81
2913630,83,43,-2,83
2914140,90,70,1,82
2914650,7,97,-1,83
2915160,82,46,-2,85
2915670,89,73,4,81
2916180,6,74,4,77
2916690,31,65,5,72
2917200,13,56,-5,77
2917710,32,47,2,75
2918220,14,54,-2,77
2918730,33,45,-5,82
2919240,15,56,5,77
2919750,18,47,-7,84
2920260,37,38,9,75
2920770,19,49,-3,78
2921280,38,40,-1,79
2921790,20,47,4,75
2922300,39,38,-5,80
2922810,21,49,1,79
2923320,40,56,4,75
2923830,22,83,-2,77
2924340,97,74,-3,80
2924850,20,101,0,80
2925360,95,92,-5,85
2925870,77,28,1,84
2926380,84,55,0,84
2926890,50,82,4,80
2927400,32,73,8,72
2927910,14,64,0,72
2928420,24,55,-4,76
2928930,43,46,-4,80
2929440,25,57,2,78
2929950,18,48,-5,83
2930460,37,61,10,73
2930970,19,52,-8,81
2931480,38,43,6,75
2931990,20,54,-6,81
2932500,39,45,6,75
2933010,21,56,0,75
2933520,14,47,-11,86
2934030,33,38,5,81
2934540,15,49,4,77
2935050,34,40,-1,78
2935560,16,47,-1,79
2936070,35,38,-5,84
2936580,17,45,7,77
2937090,36,36,-5,82
2937600,18,47,-2,84
2938110,37,56,3,81
2938620,19,63,5,76
2939130,22,11,-2,78
2939640,41,18,1,77
2940150,48,29,-6,83
2940660,55,40,9,74
2941170,37,51,0,74
2941680,19,58,-2,76
2942190,22,49,0,76
2942700,15,40,-6,82
2943210,34,53,0,82
2943720,16,60,7,75
2944230,19,51,-4,79
2944740,38,42,3,76
2945250,20,53,-1,77
2945760,39,44,-8,85
2946270,21,51,7,78
2946780,14,42,1,77
2947290,33,33,-7,84
2947800,15,44,1,83
2948310,34,57,3,80
2948820,16,48,6,74
2949330,35,39,-3,77
2949840,17,46,-2,79
2950350,36,59,4,75
2950860,18,50,-7,82
2951370,37,41,7,75
2951880,19,52,-6,81
2952390,38,43,2,79
2952900,20,50,-1,80
2953410,39,41,6,74
2953920,21,48,-7,81
2954430,40,55,3,78
2954940,22,62,5,73
2955450,41,53,-8,81
2955960,23,60,2,79
2956470,42,51,3,76
2956980,24,62,1,75
2957490,17,53,-5,80
2958000,36,44,-3,83
2958510,18,51,5,78
2959020,37,42,2,76
2959530,19,49,2,74
2960040,38,40,0,74
2960550,20,35,-11,85
2961060,72,42,2,83
2961570,97,69,-2,85
2962080,20,96,6,79
2962590,95,87,-5,84
2963100,77,23,-7,91
2963610,84,31,9,82
2964120,7,58,3,79
2964630,32,49,0,79
2965140,84,40,-1,80
2965650,7,67,11,69
2966160,32,58,-2,71
2966670,14,49,-8,79
2967180,39,40,0,79
2967690,21,47,-2,81
2968200,40,56,0,81
2968710,22,67,10,71
2969220,12,58,-12,83
2969730,37,49,2,81
2970240,19,60,0,81
2970750,38,51,1,80
2971260,20,58,3,77
2971770,39,49,-2,79
2972280,21,56,2,77
2972790,40,47,-7,84
2973300,22,54,5,79
2973810,41,67,6,73
2974320,23,58,1,72
2974830,42,49,-7,79
2975340,24,56,7,72
2975850,43,47,-2,74
2976360,25,54,-3,77
2976870,44,45,-3,80
2977380,26,52,12,68
2977890,19,87,-9,77
2978400,94,78,-7,84
2978910,17,79,10,74
2979420,92,70,-5,79
2979930,15,71,3,76
2980440,40,62,-3,79
2980950,22,53,-1,80
2981460,41,44,1,79
2981970,23,51,1,78
2982480,42,42,-4,82
2982990,24,49,5,77
2983500,43,40,5,72
2984010,25,47,-8,80
2984520,44,38,1,79
2985030,26,45,0,79
2985540,45,52,4,75
2986050,27,59,-10,85
2986560,46,50,5,80
2987070,28,57,5,75
2987580,21,48,-10,85
2988090,40,55,10,75
2988600,22,62,-1,76
2989110,41,53,2,74
2989620,23,60,-6,80
2990130,42,51,8,72
2990640,24,58,-5,77
2991150,43,49,-3,80
2991660,25,56,5,75
2992170,44,47,-5,80
2992680,26,54,7,73
2993190,45,45,-15,88
2993700,27,52,9,79
2994210,20,43,0,79
2994720,39,34,4,75
2995230,58,41,-10,85
2995740,83,48,6,79
2996250,6,75,-1,80
2996760,31,24,0,80
2997270,41,31,0,80
2997780,23,38,3,77
2998290,42,45,-8,85
2998800,24,52,6,79
2999310,43,43,3,76
2999820,25,50,-2,78
3000330,44,41,0,78
3000840,26,48,-3,81
3001350,45,55,6,75
3001860,27,62,-1,76
3002370,20,53,4,72
3002880,39,44,-4,76
3003390,21,51,-7,83
3003900,40,58,9,74
3004410,22,96,-3,77
3004920,97,87,-2,79
3005430,20,12,-3,82
3005940,39,19,3,79
3006450,46,26,2,77
3006960,71,33,-1,78
3007470,96,60,3,75
3007980,19,87,1,74
3008490,94,78,-15,89
3009000,17,79,14,75
3009510,36,70,-8,83
3010020,29,61,9,74
3010530,48,52,-6,80
3011040,30,59,6,74
3011550,49,50,-7,81
3012060,31,57,8,73
3012570,24,48,-1,74
3013080,17,55,-8,82
3013590,36,46,-1,83
3014100,18,53,1,82
3014610,37,44,8,74
3015120,19,51,-9,83
3015630,38,42,-1,84
3016140,20,49,5,79
3016650,39,62,1,78
3017160,21,53,-1,79
3017670,40,44,5,74
3018180,22,51,-6,80
3018690,41,42,-1,81
3019200,23,49,-4,85
3019710,42,62,12,73
3020220,24,100,-1,74
3020730,99,91,-9,83
3021240,96,27,3,80
3021750,19,54,4,76
3022260,38,45,2,74
3022770,20,52,-5,79
3023280,39,43,7,72
3023790,21,50,-7,79
3024300,40,41,0,79
3024810,22,40,3,76
3025320,41,31,1,75
3025830,23,38,-8,83
3026340,75,45,1,82
3026850,100,72,0,82
3027360,23,99,5,77
3027870,98,90,-6,83
3028380,21,26,2,81
3028890,73,33,-7,88
3029400,98,60,16,72
3029910,21,87,-2,74
3030420,66,78,0,74
3030930,48,14,2,72
3031440,55,24,-9,81
3031950,62,31,2,79
3032460,69,58,0,79
3032970,94,65,1,78
3033480,17,92,4,74
3033990,98,83,-9,83
3034500,21,84,4,79
3035010,31,75,3,76
3035520,24,66,0,76
3036030,43,57,5,71
3036540,25,95,-9,80
3037050,100,86,0,80
3037560,23,87,8,72
3038070,98,78,-5,77
3038580,21,79,3,74
3039090,40,70,2,72
3039600,22,61,-3,75
3040110,41,52,-7,82
3040620,23,59,6,76
3041130,42,50,-3,79
3041640,24,57,3,76
3042150,43,48,3,73
3042660,25,55,-3,76
3043170,44,46,2,74
3043680,26,53,-7,81
3044190,45,44,2,79
3044700,27,51,3,76
3045210,46,42,-4,80
3045720,28,49,-1,81
3046230,47,62,0,81
3046740,29,100,7,74
3047250,74,91,-10,84
3047760,56,27,-1,85
3048270,63,34,7,78
3048780,88,61,-5,83
3049290,11,62,6,77
3049800,36,53,3,74
3050310,18,44,-5,79
3050820,37,57,3,76
3051330,19,48,3,73
3051840,38,39,0,73
3052350,20,46,-8,81
3052860,39,59,7,74
3053370,21,50,-11,85
3053880,40,41,6,79
3054390,22,48,1,78
3054900,41,55,5,73
3055410,23,17,-11,84
3055920,42,24,6,78
3056430,24,31,-7,85
3056940,43,38,10,75
3057450,25,45,4,71
3057960,44,36,-4,75
3058470,26,43,-10,85
3058980,8,50,10,75
3059490,33,41,-5,80
3060000,15,48,4,76
3060510,34,39,-7,83
3061020,16,46,-4,87
3061530,35,53,11,76
3062040,17,60,-10,86
3062550,36,51,6,80
3063060,18,58,6,74
3063570,37,49,1,73
3064080,19,11,-5,78
3064590,38,18,-4,82
3065100,45,25,0,82
3065610,52,32,2,80
3066120,77,33,5,75
3066630,0,60,4,71
3067140,25,51,-6,77
3067650,44,42,4,73
3068160,26,49,-7,80
3068670,19,11,6,74
3069180,38,18,-5,79
3069690,45,25,-5,84
3070200,52,32,7,77
3070710,77,39,-6,83
3071220,0,34,0,83
3071730,25,47,9,74
3072240,44,38,-8,82
3072750,26,45,4,78
3073260,45,7,1,77
3073770,21,61,-4,81
3074280,40,52,7,74
3074790,22,14,-1,75
3075300,41,21,0,75
3075810,48,28,-2,77
3076320,73,35,-2,79
3076830,98,62,2,77
3077340,21,89,7,70
3077850,96,80,-12,82
3078360,38,81,8,74
3078870,20,72,-3,77
3079380,39,63,5,72
3079890,21,54,-11,83
3080400,40,45,3,80
3080910,22,52,5,75
3081420,41,43,-2,77
3081930,23,50,-1,78
3082440,42,12,7,71
3082950,83,50,-8,79
3083460,6,77,1,78
3083970,31,68,2,76
3084480,50,59,0,76
3084990,32,21,-3,79
3085500,68,28,-4,83
3086010,7,55,9,74
3086520,32,46,-3,77
3087030,14,53,1,76
3087540,39,44,4,72
3088050,21,6,-6,78
3088560,40,13,9,69
3089070,22,20,-14,83
3089580,41,27,3,80
3090090,66,34,2,78
3090600,61,61,2,76
3091110,43,23,-1,77
3091620,50,30,2,75
3092130,75,37,-7,82
3092640,100,64,0,82
3093150,23,91,6,76
3093660,98,82,-7,83
3094170,21,83,7,76
3094680,40,74,5,71
3095190,22,65,-2,73
3095700,41,56,-3,76
3096210,23,94,-6,82
3096720,68,43,-3,85
3097230,93,50,7,78
3097740,16,77,4,74
3098250,35,68,-2,76
3098760,17,59,-1,77
3099270,36,50,-1,78
3099780,18,57,-1,79
3100290,37,48,-1,80
3100800,19,10,1,79
3101310,38,17,2,77
3101820,45,24,-4,81
3102330,70,31,3,78
3102840,95,58,0,78
3103350,18,85,0,78
3103860,67,76,2,76
3104370,49,12,1,75
3104880,56,22,-5,80
3105390,54,29,0,80
3105900,79,36,3,77
3106410,2,63,2,75
3106920,27,54,2,73
3107430,20,16,-7,80
3107940,39,23,-2,82
3108450,74,30,-5,87
3108960,99,57,5,82
3109470,22,84,8,74
3109980,67,75,-6,80
3110490,49,11,6,74
3111000,25,92,-3,77
3111510,4,83,-1,78
3112020,29,96,1,77
3112530,19,87,3,74
3113040,100,78,-8,82
3113550,98,46,3,79
3114060,21,73,7,72
3114570,40,64,2,70
3115080,22,55,-6,76
3115590,41,46,-1,77
3116100,23,53,-3,80
3116610,42,44,-3,83
3117120,24,51,4,79
3117630,43,58,-3,82
3118140,25,96,6,76
3118650,4,87,-8,84
3119160,29,36,7,77
3119670,5,43,0,77
3120180,30,34,1,76
3120690,12,41,-5,81
3121200,37,54,7,74
3121710,19,92,2,72
3122220,64,41,-9,81
3122730,89,48,1,80
3123240,12,75,5,75
3123750,37,66,-1,76
3124260,19,57,-5,81
3124770,38,48,3,78
3125280,20,55,2,76
3125790,39,46,-2,78
3126300,21,53,2,76
3126810,40,44,-2,78
3127320,22,51,-5,83
3127830,41,42,4,79
3128340,23,49,6,73
3128850,42,40,-1,74
3129360,24,47,-11,85
3129870,43,54,14,71
3130380,25,92,-2,73
3130890,15,83,-12,85
3131400,40,74,11,74
3131910,22,65,-1,75
3132420,41,56,-4,79
3132930,23,18,-8,87
3133440,42,25,6,81
3133950,67,32,2,79
3134460,92,59,1,78
3134970,15,86,2,76
3135480,40,35,-3,79
3135990,22,42,-1,80
3136500,41,55,7,73
3137010,23,17,-6,79
3137520,42,24,1,78
3138030,67,31,-2,80
3138540,92,58,3,77
3139050,15,85,3,74
3139560,40,76,4,70
3140070,22,67,-5,75
3140580,41,58,1,74
3141090,23,96,-6,80
3141600,68,32,3,77
3142110,93,59,0,77
3142620,16,86,-2,79
3143130,41,35,6,73
3143640,23,42,-5,78
3144150,42,49,0,78
3144660,24,56,3,75
3145170,43,47,-1,76
3145680,25,54,-2,78
3146190,44,45,-2,80
3146700,26,52,7,73
3147210,45,43,-5,78
