step_time,gneJ00_offset,gneJ9_offset,reward
69870,5,74,0.17295597484276728
70380,87,96,-0.9644970414201184
70890,55,20,0.2804532577903683
71400,16,70,0.08196721311475409
71910,34,10,-0.1815856777493606
72420,68,65,-0.0898876404494382
72930,68,101,-1.823960880195599
73440,6,98,2.912903225806452
73950,40,5,0.0
74460,88,32,-0.6358695652173914
74970,101,83,-0.0160857908847185
75480,88,63,0.7
75990,24,36,-0.25
76500,2,93,-0.15178571428571427
77010,44,51,0.47619047619047616
77520,60,88,-0.5378787878787878
78030,29,0,-0.023746701846965697
78540,75,31,0.26575342465753427
79050,14,10,0.1511627906976744
79560,18,75,0.5578034682080925
80070,26,44,-0.4175824175824176
80580,41,92,0.11813186813186813
81090,36,80,0.27672955974842767
81600,19,2,-0.03582089552238806
82110,52,26,-0.5904255319148937
82620,91,29,-0.41277641277641275
83130,77,53,0.4652567975830816
83640,11,87,-0.2619647355163728
84150,99,11,0.450920245398773
84660,55,43,0.12464589235127478
85170,42,36,0.36163522012578614
85680,58,26,-0.04878048780487805
86190,60,71,-0.5506849315068493
86700,35,21,0.04289544235924933
87210,99,59,0.31932773109243695
87720,30,19,-0.1984126984126984
88230,16,55,0.6055900621118012
88740,41,43,-0.18904109589041096
89250,9,77,-0.08985507246376812
89760,5,53,0.34276729559748426
90270,36,50,-0.5754189944134078
90780,72,59,-0.53125
91290,101,81,0.1271393643031785
91800,13,56,0.9573863636363636
92310,34,7,-0.670076726342711
92820,73,45,-0.43243243243243246
93330,35,10,0.6918604651162791
93840,82,15,-0.20588235294117646
94350,63,63,-0.04927536231884058
94860,40,53,-0.2647887323943662
95370,80,17,-0.23138297872340424
95880,41,95,1.3636363636363635
96390,36,15,0.21069182389937108
96900,38,68,0.011235955056179775
97410,67,12,-1.0
97920,5,71,0.2914285714285714
98430,69,78,-0.15168539325842698
98940,99,40,0.14402173913043478
99450,58,98,-0.17714285714285713
99960,39,1,-0.016260162601626018
100470,52,42,0.02168021680216802
100980,36,16,-0.22189349112426035
101490,16,55,0.5295857988165681
102000,46,47,-0.019390581717451522
102510,22,15,0.015060240963855422
103020,45,65,0.403899721448468
103530,13,67,0.02932551319648094
104040,49,11,-0.4441489361702128
104550,14,67,0.4839650145772595
105060,72,37,-0.5297450424929179
105570,73,2,-0.2755681818181818
106080,60,5,0.25
106590,30,84,0.1572700296735905
107100,93,52,-0.2420749279538905
107610,95,21,-0.056847545219638244
108120,33,91,0.9710144927536232
108630,58,38,-0.9216216216216216
109140,38,48,-0.14054054054054055
109650,39,30,0.7920489296636085
110160,42,17,0.38125
110670,76,97,-0.6047197640117994
111180,74,76,-0.9216867469879518
111690,91,84,0.07398568019093078
112200,3,17,0.42710997442455245
112710,76,75,0.2492836676217765
113220,80,92,-0.8373205741626795
113730,5,22,0.49222797927461137
114240,40,88,1.1235632183908046
114750,73,70,-1.1479289940828403
115260,17,86,0.35294117647058826
115770,10,100,0.6487341772151899
116280,45,55,-0.22662889518413598
116790,25,58,0.17325227963525835
117300,15,0,-0.21981424148606812
117810,60,58,-0.32577903682719545
118320,8,87,-0.2575
118830,65,65,0.22740524781341107
119340,40,26,0.09239130434782608
119850,0,22,0.3333333333333333
120360,77,95,-1.0209580838323353
120870,100,39,-0.04065040650406504
121380,83,42,0.4676923076923077
121890,3,80,-0.40425531914893614
122400,49,70,1.2218934911242603
122910,72,39,-0.8617886178861789
123420,92,83,-0.09919571045576407
123930,57,34,0.6125356125356125
124440,98,68,-0.4252577319587629
124950,89,75,0.49843260188087773
125460,81,42,-0.5718654434250765
125970,98,15,-0.20648967551622419
126480,101,41,0.49869451697127937
126990,40,32,0.8012422360248447
127500,80,42,-0.7340425531914894
128010,69,33,0.04361370716510903
128520,5,28,0.18711656441717792
129030,23,63,0.26861702127659576
129540,6,8,-0.2680722891566265
130050,85,49,0.01764705882352941
130560,53,94,-0.2112676056338028
131070,35,61,0.10086455331412104
131580,94,58,-0.43714285714285717
132090,46,9,0.425414364640884
132600,33,37,0.5233644859813084
133110,81,49,-0.35911602209944754
133620,54,79,-0.5451977401129944
134130,0,33,-0.08
134640,54,82,-0.09523809523809523
135150,47,50,0.0335195530726257
135660,43,24,0.8360128617363344
136170,83,57,-0.4718498659517426
136680,13,17,-0.20460358056265984
137190,59,43,0.6284153005464481
137700,67,79,-0.6949602122015915
138210,44,27,0.6510989010989011
138720,2,66,0.21306818181818182
139230,48,46,-0.39226519337016574
139740,43,62,1.0031847133757963
140250,4,17,-1.2428571428571429
140760,55,74,0.6685082872928176
141270,87,101,-0.6919315403422983
141780,47,99,1.3009708737864079
142290,87,19,-0.7506775067750677
142800,69,84,0.029498525073746312
143310,17,62,-0.3236994219653179
143820,91,85,0.17804154302670624
144330,56,39,0.1903409090909091
144840,93,78,-0.8624338624338624
145350,3,92,0.5753086419753086
145860,75,9,0.34
146370,9,5,0.6592356687898089
146880,92,78,-0.7507507507507507
147390,20,59,0.5702005730659025
147900,49,9,-0.13554987212276215
148410,8,76,-0.2956521739130435
148920,3,9,0.5125
149430,37,101,0.196875
149940,15,14,-0.0855457227138643
150450,70,17,-0.3380281690140845
150960,66,12,-0.4813664596273292
151470,19,96,0.2676923076923077
151980,34,18,0.26153846153846155
152490,35,53,-0.185378590078329
153000,22,77,1.180722891566265
153510,56,83,-0.8567708333333334
154020,11,13,-0.369620253164557
154530,33,0,0.7422360248447205
155040,25,69,0.24367088607594936
155550,78,62,-0.9508670520231214
156060,27,26,0.2020997375328084
156570,71,18,0.6075949367088608
157080,23,84,-0.09943181818181818
157590,41,81,0.12844036697247707
158100,51,1,-0.2691358024691358
158610,16,31,-0.35
159120,35,48,0.3230769230769231
159630,11,1,-0.26239067055393583
160140,79,0,0.28802588996763756
160650,81,90,-0.12149532710280374
161160,3,89,-0.2946708463949843
161670,69,65,-0.043731778425655975
162180,38,100,0.2972972972972973
162690,56,7,-0.08
163200,93,53,-0.2826086956521739
163710,42,94,0.3442622950819672
164220,74,4,-0.725130890052356
164730,78,5,0.02403846153846154
165240,9,64,0.8795518207282913
165750,15,79,-0.25853658536585367
166260,26,78,0.7727272727272727
166770,33,36,-0.024193548387096774
167280,36,36,-0.6560196560196561
167790,9,57,0.855072463768116
168300,81,0,-0.8546511627906976
168810,53,101,0.6580645161290323
169320,0,59,-0.8452722063037249
169830,93,96,0.19811320754716982
170340,74,96,-1.7934131736526946
170850,22,27,0.5958005249343832
171360,49,8,1.2147239263803682
171870,49,47,0.09893048128342247
172380,87,97,-0.9164345403899722
172890,38,56,1.4573863636363635
173400,1,85,-0.5070821529745042
173910,81,22,-0.03333333333333333
174420,79,21,-0.30990415335463256
174930,23,33,-0.2701298701298701
175440,94,94,0.5115606936416185
175950,71,35,-0.11869436201780416
176460,73,85,-0.4474393530997305
176970,97,44,0.5164835164835165
177480,12,80,0.5452127659574468
177990,55,21,-0.12702702702702703
178500,92,19,0.04126984126984127
179010,66,14,-0.040625
179520,65,37,-0.9212827988338192
180030,93,77,-0.3482849604221636
180540,60,42,0.5574712643678161
181050,14,58,-0.09137055837563451
181560,99,45,0.7883435582822086
182070,43,73,0.10136986301369863
182580,77,56,-0.8068181818181818
183090,62,79,-0.13005780346820808
183600,27,81,0.16535433070866143
184110,39,68,0.4176470588235294
184620,11,63,0.26239067055393583
185130,28,96,0.16624685138539042
185640,43,44,-0.04120879120879121
186150,74,21,0.15615615615615616
186660,71,95,-1.2106824925816024
187170,18,60,0.7844827586206896
187680,83,101,-0.27246376811594203
188190,76,52,-0.41566265060240964
188700,6,21,-0.32041343669250644
189210,30,42,0.9035532994923858
189720,54,77,0.0158311345646438
190230,27,78,-0.015748031496062992
190740,92,85,0.13793103448275862
191250,6,69,-0.0855457227138643
191760,8,4,-0.03217821782178218
192270,51,55,0.05737704918032787
192780,56,26,-0.19895287958115182
193290,54,11,0.20123839009287925
193800,78,55,-0.9098360655737705
194310,63,43,-0.35942028985507246
194820,54,42,1.0032051282051282
195330,29,36,0.015723270440251572
195840,49,33,0.367601246105919
196350,76,25,-0.02735562310030395
196860,40,65,-0.34782608695652173
197370,13,60,0.8885630498533724
197880,60,29,-0.7095890410958904
198390,38,14,0.29102167182662536
198900,28,64,0.450920245398773
199410,0,71,0.21301775147928995
199920,26,37,-0.5444743935309974
200430,64,82,-0.45187165775401067
200940,26,7,0.21465968586387435
201450,29,40,0.5380577427821522
201960,12,87,0.25153374233128833
202470,40,93,-0.046753246753246755
202980,55,97,-0.5211970074812967
203490,5,32,-0.4095744680851064
204000,39,21,1.045045045045045
204510,70,26,-0.9637305699481865
205020,92,92,0.1308139534883721
205530,17,98,0.319693094629156
206040,55,29,0.3002680965147453
206550,64,83,-0.1151685393258427
207060,44,50,-0.5614525139664804
207570,2,40,0.9305993690851735
208080,9,26,0.06097560975609756
208590,65,63,-0.49166666666666664
209100,99,82,-0.5863746958637469
209610,3,37,0.8328840970350404
210120,30,49,0.005063291139240506
210630,2,61,0.7797619047619048
211140,101,54,-0.8451612903225807
211650,87,21,-1.0965732087227413
212160,11,51,0.32727272727272727
212670,93,88,0.8795180722891566
213180,25,19,-0.29765013054830286
213690,84,54,0.07865168539325842
214200,27,34,-0.32887700534759357
214710,13,44,0.8153846153846154
215220,9,85,0.30254777070063693
215730,92,6,-0.7837837837837838
216240,83,38,-0.27076923076923076
216750,91,32,0.7453416149068323
217260,61,91,-1.1873198847262247
217770,65,56,0.09659090909090909
218280,43,84,0.4904109589041096
218790,95,13,-0.44598337950138506
219300,25,63,1.0609418282548477
219810,101,89,-0.46607669616519176
220320,24,57,0.1282051282051282
220830,79,21,-0.44598337950138506
221340,39,98,0.5295857988165681
221850,32,80,0.2670807453416149
222360,10,85,0.18126888217522658
222870,53,69,-0.30973451327433627
223380,83,94,-1.3221153846153846
223890,9,50,1.318435754189944
224400,12,46,0.684887459807074
224910,7,101,-0.6677215189873418
225420,62,44,-0.15702479338842976
225930,30,36,0.5220125786163522
226440,92,77,-0.4224137931034483
226950,24,79,0.4036458333333333
227460,26,85,-0.11835748792270531
227970,58,77,-0.04229607250755287
228480,39,51,-0.32212885154061627
228990,90,6,-0.43989071038251365
229500,27,47,0.4385026737967914
230010,88,30,0.21296296296296297
230520,42,64,-0.060109289617486336
231030,64,70,-0.49744897959183676
231540,50,28,0.2011173184357542
232050,65,16,0.6853582554517134
232560,71,64,-0.9327956989247311
233070,44,53,0.7295774647887324
233580,72,98,-0.5859375
234090,12,73,0.591044776119403
234600,22,20,-0.020618556701030927
235110,93,94,-0.09649122807017543
235620,59,74,-0.1497005988023952
236130,19,29,-0.11873350923482849
236640,97,13,0.12962962962962962
237150,55,29,0.31728045325779036
237660,37,55,-0.6900269541778976
238170,96,71,0.5277777777777778
238680,45,81,0.3278236914600551
239190,69,61,-0.5244956772334294
239700,18,31,-0.5013262599469496
240210,6,67,1.6125
240720,10,50,-0.4664804469273743
241230,42,48,0.4886731391585761
241740,49,93,-0.4207650273224044
242250,84,92,-0.04746835443037975
242760,56,70,-0.20414201183431951
243270,41,66,-0.3654970760233918
243780,81,24,-0.33066666666666666
244290,69,71,0.22418879056047197
244800,18,86,0.3435897435897436
245310,34,29,0.22163588390501318
245820,35,94,0.4985507246376812
246330,38,18,-0.14615384615384616
246840,40,68,-0.016304347826086956
247350,20,8,-0.2694610778443114
247860,52,82,0.12684365781710916
248370,35,43,-0.4876712328767123
248880,50,50,-0.4482758620689655
249390,79,57,-0.05789473684210526
249900,50,76,0.8770949720670391
250410,49,64,0.564935064935065
250920,101,5,-1.1256983240223464
251430,9,20,0.09774436090225563
251940,71,92,0.688953488372093
252450,77,34,-0.19786096256684493
252960,91,77,-0.17941952506596306
253470,63,60,-0.2753623188405797
253980,10,57,0.4672364672364672
254490,73,84,-0.06534090909090909
255000,45,74,-0.020958083832335328
255510,61,72,-0.3392857142857143
256020,75,42,-0.30601092896174864
256530,32,56,0.31648936170212766
257040,75,96,0.024456521739130436
257550,91,2,-0.3472906403940887
258060,43,61,1.082857142857143
258570,21,34,-0.042042042042042045
259080,1,40,0.10385756676557864
259590,91,55,-0.265625
260100,86,65,-0.4409937888198758
260610,1,64,-0.16279069767441862
261120,29,14,0.3743455497382199
261630,56,89,0.4507462686567164
262140,75,5,-0.8734491315136477
262650,44,54,0.6813186813186813
263160,7,100,-0.21037463976945245
263670,21,64,0.811046511627907
264180,9,3,-0.46808510638297873
264690,72,34,-0.036827195467422094
265200,100,36,-0.424390243902439
265710,12,72,0.5390625
266220,40,57,-0.014245014245014245
266730,40,70,-0.23557692307692307
267240,71,13,-0.35844155844155845
267750,64,20,0.2877906976744186
268260,18,34,-0.11538461538461539
268770,32,6,0.7097701149425287
269280,24,80,0.13564668769716087
269790,20,25,-0.34591194968553457
270300,29,61,-0.021333333333333333
270810,39,56,0.14772727272727273
271320,55,51,-0.9019607843137255
271830,79,83,-0.234192037470726
272340,77,14,0.07250755287009064
272850,60,82,-0.1695906432748538
273360,84,81,0.1345565749235474
273870,6,14,0.4035532994923858
274380,43,17,0.5575916230366492
274890,33,24,0.40498442367601245
275400,80,31,-0.628099173553719
275910,13,81,0.08266666666666667
276420,32,57,0.4301994301994302
276930,65,14,-0.6455026455026455
277440,80,20,-0.03217821782178218
277950,74,68,0.23952095808383234
278460,41,60,0.14942528735632185
278970,86,86,-0.6621621621621622
279480,57,2,0.5242165242165242
279990,13,96,0.25396825396825395
280500,33,96,-1.219387755102041
281010,43,31,1.0769230769230769
281520,70,99,-0.3277310924369748
282030,90,38,0.21351351351351353
282540,81,53,0.0061162079510703364
283050,61,60,-0.5677233429394812
283560,72,27,0.2782152230971129
284070,101,56,0.22894736842105262
284580,5,19,-0.17480719794344474
285090,75,21,0.1742857142857143
285600,38,0,0.4341317365269461
286110,4,13,-0.4942857142857143
286620,98,6,0.5411392405063291
287130,65,40,-0.5743440233236151
287640,77,95,-0.481994459833795
288150,86,98,-0.13349514563106796
288660,101,68,0.7852941176470588
289170,4,14,-0.04568527918781726
289680,79,54,0.07514450867052024
290190,7,46,-0.0718232044198895
290700,22,45,1.1877022653721683
291210,99,92,-1.1348973607038124
291720,23,15,0.5766233766233766
292230,24,86,-0.15384615384615385
292740,96,40,-0.06686046511627906
293250,14,93,-0.2865013774104683
293760,54,4,0.42318059299191374
294270,97,30,-0.4680306905370844
294780,55,100,0.45722713864306785
295290,60,21,-0.23772609819121446
295800,21,81,0.49577464788732395
296310,0,39,-0.28402366863905326
296820,68,96,-1.154518950437318
297330,45,85,0.8421052631578947
297840,57,50,-0.16759776536312848
298350,98,71,-0.36082474226804123
298860,79,8,0.22796352583586627
299370,10,33,-0.12371134020618557
299880,51,83,0.6943699731903485
300390,37,32,-0.6495956873315364
300900,65,17,1.0148367952522255
301410,84,13,0.028037383177570093
301920,80,62,-0.9207317073170732
302430,4,15,-0.030534351145038167
302940,63,67,0.5238095238095238
303450,35,77,0.05361930294906166
303960,96,24,-0.35
304470,62,68,0.05491329479768786
304980,83,85,-0.46588235294117647
305490,87,96,-0.3961352657004831
306000,50,43,0.9050279329608939
306510,75,6,0.19540229885057472
307020,15,15,-0.08396946564885496
307530,26,33,0.4194373401534527
308040,99,87,-0.20527859237536658
308550,17,61,0.5043227665706052
309060,64,88,-0.5769230769230769
309570,52,32,-0.21629213483146068
310080,3,96,-0.7361111111111112
310590,86,33,0.9557522123893806
311100,8,33,-0.0775
311610,43,5,0.8080229226361032
312120,44,5,-0.5242718446601942
312630,17,11,0.20771513353115728
313140,6,50,0.33125
313650,88,75,-0.5103857566765578
314160,32,68,0.058823529411764705
314670,27,24,0.18789808917197454
315180,1,20,0.17197452229299362
315690,72,23,-0.7374631268436578
316200,46,49,-0.058011049723756904
316710,84,94,-0.6246575342465753
317220,56,52,0.9573863636363636
317730,54,83,-0.3220338983050847
318240,6,52,-0.25842696629213485
318750,64,21,0.5595567867036011
319260,95,5,-0.17325227963525835
319770,45,41,0.2865013774104683
320280,81,61,-0.7093333333333334
320790,3,99,0.4148148148148148
321300,31,64,0.8575581395348837
321810,28,46,-0.03870967741935484
322320,21,46,-0.03470031545741325
322830,67,21,-0.12012012012012012
323340,27,70,-0.09289617486338798
323850,75,76,-0.3643835616438356
324360,89,72,-0.26785714285714285
324870,27,45,0.42424242424242425
325380,16,60,0.5341614906832298
325890,71,40,-0.9180790960451978
326400,49,36,0.8427672955974843
326910,95,57,-0.5604395604395604
327420,88,94,-0.075
327930,55,46,0.10764872521246459
328440,51,8,-0.4682080924855491
328950,68,81,0.16470588235294117
329460,59,59,0.12893982808022922
329970,1,18,-0.2948717948717949
330480,99,1,0.46153846153846156
330990,84,55,-0.7530864197530864
331500,24,10,-0.5130208333333334
332010,35,72,0.9799426934097422
332520,37,31,0.6445623342175066
333030,54,28,0.13803680981595093
333540,29,31,-0.43271767810026385
334050,94,71,0.2138728323699422
334560,58,14,0.12571428571428572
335070,40,27,-0.23641304347826086
335580,93,63,-0.45454545454545453
336090,68,65,0.3941176470588235
336600,101,71,-0.017114914425427872
337110,42,100,0.4371584699453552
337620,77,66,-0.4678362573099415
338130,63,14,0.043478260869565216
338640,36,48,-0.521505376344086
339150,26,80,1.399390243902439
339660,4,24,-0.7425149700598802
340170,76,80,-0.04297994269340974
340680,56,30,-0.048295454545454544
341190,59,17,0.7375
341700,15,89,-0.6743515850144092
342210,68,6,0.15126050420168066
342720,79,83,-0.4260355029585799
343230,6,27,0.12860892388451445
343740,8,35,0.0773067331670823
344250,79,98,-0.24566473988439305
344760,83,87,0.2118380062305296
345270,70,36,-0.3698224852071006
345780,19,17,0.486646884272997
346290,67,36,0.0443213296398892
346800,42,70,-0.7131147540983607
347310,93,63,0.34782608695652173
347820,73,59,-0.29253731343283584
348330,2,63,-0.06896551724137931
348840,8,32,0.5452127659574468
349350,67,81,-0.329608938547486
349860,93,83,0.03597122302158273
350370,31,29,0.9045092838196287
350880,92,68,-0.4339080459770115
351390,30,75,0.3941798941798942
351900,28,59,0.22580645161290322
352410,57,96,-0.5587467362924282
352920,3,71,-0.10979228486646884
353430,28,8,-0.010075566750629723
353940,9,91,0.3860182370820669
354450,5,72,0.1918238993710692
354960,88,100,-0.7833827893175074
355470,31,50,0.61731843575419
355980,8,33,0.18209876543209877
356490,64,37,-0.3296398891966759
357000,27,50,-0.30971128608923887
357510,43,69,0.015384615384615385
358020,48,30,-0.03968253968253968
358530,68,15,0.6149068322981367
359040,16,36,-0.4845360824742268
359550,90,10,0.05373134328358209
360060,87,69,-0.18691588785046728
360570,13,73,0.07088607594936709
361080,13,5,-0.4267990074441687
361590,15,49,0.771505376344086
362100,17,37,0.48125
362610,33,64,-0.3647959183673469
363120,57,34,-0.516042780748663
363630,67,32,0.7732919254658385
364140,60,24,-0.603030303030303
364650,54,92,-0.1308139534883721
365160,55,89,0.6489028213166145
365670,70,72,-0.4583333333333333
366180,4,97,-0.25
366690,32,18,0.5487179487179488
367200,12,94,0.3617021276595745
367710,63,96,-0.35911602209944754
368220,29,75,0.35135135135135137
368730,86,22,-0.4463276836158192
369240,41,62,-0.08991825613079019
369750,62,89,-0.1649746192893401
370260,29,101,0.15303430079155672
370770,42,35,0.5683646112600537
371280,33,61,0.37383177570093457
371790,57,2,-0.6968911917098446
372300,90,78,-0.15315315315315314
372810,78,83,-0.08181818181818182
373320,95,99,-0.0948905109489051
373830,98,12,-0.1590909090909091
374340,84,65,0.15432098765432098
374850,48,63,0.4927536231884058
375360,63,49,-0.7743732590529248
375870,5,13,0.0755813953488372
376380,2,4,0.7169811320754716
376890,60,98,-0.29411764705882354
377400,88,8,-0.485
377910,36,40,0.8978494623655914
378420,21,75,0.6276276276276276
378930,9,0,-0.47416413373860183
379440,86,35,-0.16519174041297935
379950,35,19,-0.2626865671641791
380460,35,17,0.8201892744479495
380970,97,52,-0.713091922005571
381480,84,19,-0.32098765432098764
381990,94,75,-0.20221606648199447
382500,42,98,0.6721311475409836
383010,27,92,0.6772151898734177
383520,54,86,-0.2950310559006211
384030,14,91,-0.766497461928934
384540,66,53,0.49859154929577465
385050,65,40,-0.5189504373177842
385560,8,69,-0.24289405684754523
386070,83,81,0.7894736842105263
386580,30,95,-0.17195767195767195
387090,101,25,0.19469026548672566
387600,44,62,0.15384615384615385
388110,10,78,0.2180232558139535
388620,3,92,0.00625
389130,37,15,-0.22422680412371135
389640,96,1,-0.5638629283489096
390150,40,14,0.42391304347826086
390660,19,2,0.03125
391170,37,15,-0.015345268542199489
391680,4,23,-0.12571428571428572
392190,4,99,0.228486646884273
392700,64,88,-0.1375
393210,14,65,0.1282798833819242
393720,43,88,0.12041884816753927
394230,86,92,-0.9162162162162162
394740,90,99,0.0
395250,16,99,-0.576530612244898
395760,68,0,1.0756302521008403
396270,43,35,-0.20273972602739726
396780,96,33,0.5700934579439252
397290,12,58,-0.18181818181818182
397800,26,8,-0.3233082706766917
398310,92,1,0.0880503144654088
398820,30,15,0.37566137566137564
399330,61,7,0.4095238095238095
399840,34,47,-0.15775401069518716
400350,52,60,-0.3657289002557545
400860,52,0,-1.4926470588235294
401370,27,28,1.3202099737532809
401880,46,20,0.47003154574132494
402390,21,44,0.3063063063063063
402900,52,83,-0.2520107238605898
403410,7,98,-0.516209476309227
403920,35,85,1.2879256965944272
404430,72,23,-0.9635416666666666
404940,10,35,-0.09045226130653267
405450,93,33,0.8535825545171339
405960,72,44,-0.9613095238095238
406470,76,28,0.34662576687116564
406980,0,8,0.09422492401215805
407490,83,60,-0.29573170731707316
408000,45,47,-0.1329639889196676
408510,65,43,0.2540192926045016
409020,9,57,-0.3583959899749373
409530,93,100,0.8493975903614458
410040,90,29,-0.4088050314465409
410550,52,10,0.4648318042813456
411060,49,7,-0.009615384615384616
411570,73,49,-1.096774193548387
412080,3,67,0.336734693877551
412590,95,90,1.0545454545454545
413100,56,36,-0.3125
413610,0,1,-0.2096317280453258
414120,24,59,0.6363636363636364
414630,27,13,-0.2481012658227848
415140,34,87,0.6795252225519288
415650,20,55,-0.2616822429906542
416160,8,14,-0.46060606060606063
416670,59,71,0.06232294617563739
417180,67,85,-0.7294117647058823
417690,90,31,0.5888594164456233
418200,14,25,0.44376899696048633
418710,58,11,0.14551083591331268
419220,58,46,-1.768
419730,29,82,1.4919786096256684
420240,17,36,0.3707165109034268
420750,84,77,-0.29941860465116277
421260,24,51,-0.11764705882352941
421770,79,52,0.08033240997229917
422280,91,52,-1.6252983293556087
422790,46,9,1.9171270718232045
423300,59,24,-0.26448362720403024
423810,20,86,0.5114285714285715
424320,74,87,-0.3825136612021858
424830,29,27,-0.2796833773087071
425340,18,87,1.153125
425850,87,83,-0.9969230769230769
426360,50,76,0.3042168674698795
426870,74,1,-0.7376623376623377
427380,5,10,0.46384039900249374
427890,96,68,0.3343465045592705
428400,93,13,-0.5555555555555556
428910,89,3,-0.5768025078369906
429420,93,97,0.7160493827160493
429930,51,52,0.37359550561797755
430440,93,12,-0.5707070707070707
430950,59,77,0.6511627906976745
431460,63,23,-0.43896103896103894
431970,69,86,0.16285714285714287
432480,11,52,0.24157303370786518
432990,96,82,0.2006079027355623
433500,62,71,-0.3293768545994065
434010,62,73,-2.208237986270023
434520,70,56,2.190340909090909
435030,46,57,0.47790055248618785
435540,95,97,-0.2880886426592798
436050,10,87,0.6292834890965732
436560,45,2,0.19473684210526315
437070,53,58,-0.38243626062322944
437580,55,84,-0.2652582159624413
