step_time,gneJ00_offset,gneJ9_offset,reward,queue_sum
186150,99,38,-5,79
186660,19,79,-2,81
187170,83,10,8,73
187680,11,22,-3,76
188190,10,23,-5,81
188700,9,24,3,78
189210,8,25,0,78
189720,7,26,3,75
190230,6,27,-1,76
190740,5,60,-6,82
191250,69,93,11,71
191760,92,21,-4,75
192270,12,22,-9,84
192780,11,23,3,81
193290,6,24,2,79
193800,5,25,0,79
194310,4,26,3,76
194820,3,59,-7,83
195330,59,1,5,78
195840,89,2,1,77
196350,71,14,-3,80
196860,101,15,3,77
197370,55,27,-3,80
197880,85,30,7,73
198390,5,71,-12,85
198900,53,2,11,74
199410,83,3,1,73
199920,65,15,-10,83
200430,95,16,1,82
200940,76,28,10,72
201450,98,31,-8,80
201960,18,72,-7,87
202470,82,3,16,71
202980,64,15,-11,82
203490,94,16,10,72
204000,32,28,-7,79
204510,82,29,7,72
205020,2,32,-4,76
205530,66,65,-9,85
206040,37,95,6,79
206550,101,26,0,79
207060,21,67,0,79
207570,85,100,5,74
208080,6,28,-6,80
208590,70,46,4,76
209100,92,49,1,75
209610,12,52,-4,79
210120,76,85,2,77
210630,47,13,-4,81
211140,90,14,12,69
211650,18,26,-9,78
212160,68,44,-2,80
212670,90,47,6,74
213180,10,50,-6,80
213690,74,83,1,79
214200,45,11,0,79
214710,88,12,2,77
215220,16,24,-2,79
215730,20,25,7,72
216240,54,65,-8,80
216750,88,3,4,76
217260,70,71,-6,82
217770,41,9,-10,92
218280,42,10,11,81
218790,85,11,7,74
219300,66,23,-8,82
219810,20,24,1,81
220320,70,31,2,79
220830,92,32,5,74
221340,12,73,-7,81
221850,76,4,7,74
222360,4,16,-7,81
222870,68,17,8,73
223380,22,18,-3,76
223890,3,19,-1,77
224400,2,20,0,77
224910,66,21,-1,78
225420,20,22,-2,80
225930,24,33,0,80
226440,74,69,-4,84
226950,96,7,9,75
227460,78,19,-3,78
227970,32,20,-5,83
228480,58,21,-4,87
228990,101,22,3,84
229500,21,74,8,76
230010,85,5,4,72
230520,67,17,-5,77
231030,21,18,-4,81
231540,25,19,8,73
232050,75,20,0,73
232560,29,21,-11,84
233070,79,32,7,77
233580,101,33,0,77
234090,21,74,2,75
234600,85,5,-6,81
235110,13,17,6,75
235620,93,18,-2,77
236130,21,30,-1,78
236640,25,66,-1,79
237150,89,73,-7,86
237660,9,19,8,78
238170,4,20,-1,79
238680,69,21,-4,83
239190,23,22,11,72
239700,27,23,-8,80
240210,77,24,3,77
240720,31,25,-6,83
241230,56,26,5,78
241740,99,27,0,78
242250,19,68,-5,83
242760,83,101,14,69
243270,4,29,-10,79
243780,68,62,2,77
244290,90,0,-1,78
244800,72,12,0,78
245310,26,13,-3,81
245820,52,66,2,79
246330,0,7,3,76
246840,11,8,-1,77
247350,6,19,-4,81
247860,17,20,6,75
248370,21,31,-11,86
248880,25,32,5,81
249390,59,43,2,79
249900,7,49,0,79
250410,71,82,3,76
250920,94,10,0,76
251430,75,22,-2,78
251940,29,23,-7,85
252450,33,34,6,79
252960,83,74,-5,84
253470,3,2,4,80
253980,14,3,2,78
254490,7,4,-1,79
255000,8,5,4,75
255510,3,6,-3,78
256020,14,7,-2,80
256530,97,75,0,80
257040,17,81,-3,83
257550,81,12,10,73
258060,35,24,-9,82
258570,61,25,2,80
259080,2,26,4,76
259590,66,59,-6,82
260100,100,99,8,74
260610,21,27,-7,81
261120,25,38,-1,82
261630,59,74,8,74
262140,82,15,0,74
262650,36,27,-3,77
263160,61,34,-12,89
263670,87,98,15,74
264180,8,3,-2,76
264690,1,4,3,73
265200,12,5,-5,78
265710,38,6,-12,90
266220,39,31,11,79
266730,64,38,-5,84
267240,89,79,6,78
267750,9,25,-1,79
268260,73,26,0,79
268770,27,27,-2,81
269280,31,34,-1,82
269790,81,41,11,71
270300,1,82,-3,74
270810,57,13,-4,78
271320,100,84,1,77
271830,20,91,-4,81
272340,84,98,3,78
272850,5,26,-8,86
273360,69,27,6,80
273870,91,68,-1,81
274380,11,74,1,80
274890,75,39,3,77
275400,97,40,3,74
275910,17,81,-12,86
276420,81,88,8,78
276930,2,16,-2,80
277440,30,17,-8,88
277950,56,81,12,76
278460,90,22,0,76
278970,10,93,1,75
279480,18,58,-4,79
279990,82,91,5,74
280500,3,98,-1,75
281010,51,16,-8,83
281520,94,25,10,73
282030,14,96,-7,80
282540,78,61,-5,85
283050,17,68,9,76
283560,81,101,-1,77
284070,2,29,-1,78
284580,66,62,-1,79
285090,81,69,1,78
285600,1,76,-1,79
286110,49,40,-3,82
286620,64,47,3,79
287130,12,54,-3,82
287640,76,87,4,78
288150,14,94,-3,81
288660,78,59,-7,88
289170,17,66,12,76
289680,81,99,4,72
290190,2,27,-5,77
290700,66,47,-3,80
291210,14,54,-3,83
291720,78,87,4,79
292230,101,94,0,79
292740,22,32,-5,84
293250,26,39,4,80
293760,76,46,-1,81
294270,98,53,5,76
294780,18,94,-1,77
295290,82,59,-11,88
295800,10,66,8,80
296310,74,31,7,73
296820,96,83,3,70
297330,16,29,-10,80
297840,80,36,1,79
298350,0,43,-2,81
298860,64,76,2,79
299370,98,83,4,75
299880,18,90,-8,83
300390,82,97,13,70
300900,3,2,-9,79
301410,14,3,5,74
301920,40,4,-13,87
302430,41,75,1,86
302940,3,12,7,79
303450,14,13,-8,87
303960,18,24,13,74
304470,22,31,-12,86
304980,26,38,4,82
305490,30,45,-1,83
306000,80,52,-5,88
306510,0,59,7,81
307020,64,23,-2,83
307530,5,32,10,73
308040,69,52,-11,84
308550,84,59,4,80
309060,4,66,1,79
309570,68,30,4,75
310080,90,37,3,72
310590,10,89,-11,83
311100,58,54,4,79
311610,73,61,-1,80
312120,95,68,-1,81
312630,15,90,6,75
313140,79,55,-8,83
313650,18,62,6,77
314160,82,95,2,75
314670,3,0,-3,78
315180,98,49,3,75
315690,18,42,-4,79
316200,82,81,0,79
316710,3,9,1,78
317220,14,10,-1,79
317730,15,78,-3,82
318240,79,85,2,80
318750,17,92,0,80
319260,81,99,3,77
319770,2,4,2,75
320280,13,5,-5,80
320790,39,73,-2,82
321300,1,10,3,79
321810,12,11,-1,80
322320,16,50,3,77
322830,80,57,-5,82
323340,0,64,3,79
323850,64,28,-2,81
324360,94,35,9,72
324870,14,87,-11,83
325380,78,52,-2,85
325890,100,59,11,74
326400,20,65,-4,78
326910,84,72,-2,80
327420,5,79,1,79
327930,53,44,-4,83
328440,68,51,4,79
328950,83,58,0,79
329460,3,65,1,78
329970,67,30,-5,83
330480,97,37,8,75
330990,25,89,-4,79
331500,89,96,-2,81
332010,10,1,6,75
332520,3,2,-11,86
333030,14,3,6,80
333540,7,28,1,79
334050,71,65,-1,80
334560,86,72,5,75
335070,6,79,-6,81
335580,70,44,1,80
336090,100,51,0,80
336600,20,92,-3,83
337110,84,99,10,73
337620,56,4,-6,79
338130,86,75,1,78
338640,6,82,0,78
339150,54,47,-3,81
339660,16,54,8,73
340170,80,61,-7,80
340680,0,68,2,78
341190,64,32,-3,81
341700,94,39,3,78
342210,14,91,2,76
342720,78,56,-8,84
343230,100,63,5,79
343740,20,69,5,74
344250,84,76,-2,76
344760,5,83,3,73
345270,61,48,-12,85
345780,76,55,7,78
346290,4,61,-2,80
346800,68,26,0,80
347310,98,33,2,78
347820,26,85,-5,83
348330,90,92,7,76
348840,11,99,-1,77
349350,75,64,-7,84
349860,14,71,4,80
350370,78,36,2,78
350880,100,43,-5,83
351390,28,84,1,82
351900,92,91,4,78
352410,30,98,-7,85
352920,94,3,14,71
353430,35,74,-15,86
353940,99,11,9,77
354450,23,82,-7,84
354960,87,89,7,77
355470,8,96,1,76
355980,72,61,-6,82
356490,11,68,-3,85
357000,75,75,7,78
357510,37,82,-3,81
358020,101,19,4,77
358530,25,90,-7,84
359040,89,97,10,74
359550,10,2,-4,78
360060,36,27,-8,86
360570,86,34,12,74
361080,14,86,-9,83
361590,78,51,3,80
362100,6,58,-2,82
362610,70,23,4,78
363120,24,75,-12,90
363630,88,82,11,79
364140,9,89,3,76
364650,73,54,-8,84
365160,1,61,4,80
365670,65,26,1,79
366180,95,33,5,74
366690,23,85,-4,78
367200,87,92,-4,82
367710,8,99,5,77
368220,72,17,-5,82
368730,0,88,8,74
369240,64,53,-10,84
369750,94,60,7,77
370260,14,67,0,77
370770,78,74,1,76
371280,100,81,-1,77
371790,20,88,-2,79
372300,84,95,8,71
372810,5,0,-7,78
373320,16,99,-6,84
373830,80,64,3,81
374340,101,71,1,80
374850,21,78,3,77
375360,85,85,-4,81
375870,6,92,5,76
376380,54,57,-1,77
376890,16,64,-1,78
377400,80,60,-2,80
377910,0,67,-1,81
378420,64,32,-2,83
378930,94,84,9,74
379440,14,91,-7,81
379950,78,9,10,71
380460,6,80,-7,78
380970,70,45,1,77
381480,100,52,-2,79
381990,20,2,3,76
382500,13,27,-3,79
383010,77,45,1,78
383520,5,52,-2,80
384030,69,16,7,73
384540,23,25,-11,84
385050,73,36,2,82
385560,1,88,2,80
386070,65,6,3,77
386580,95,77,-3,80
387090,15,84,2,78
387600,79,91,4,74
388110,2,21,-2,76
388620,66,58,-4,80
389130,94,65,3,77
389640,14,72,-2,79
390150,78,79,-7,86
390660,4,86,12,74
391170,52,51,-16,90
391680,80,62,15,75
392190,0,69,-4,79
392700,64,34,-7,86
393210,83,86,14,72
393720,9,93,-9,81
394230,73,58,-12,93
394740,101,65,17,76
395250,21,71,-6,82
395760,85,16,12,70
396270,13,87,-14,84
396780,77,52,5,79
397290,5,59,-1,80
397800,69,24,-5,85
398310,99,33,10,75
398820,27,85,-5,80
399330,91,92,12,68
399840,12,99,-8,76
400350,76,17,3,73
400860,30,26,-9,82
401370,80,37,7,75
401880,8,89,1,74
402390,56,54,-9,83
402900,84,61,4,79
403410,12,68,-5,84
403920,76,75,10,74
404430,2,82,-5,79
404940,66,47,0,79
405450,94,54,-4,83
405960,14,100,3,80
406470,78,18,7,73
406980,32,27,-5,78
407490,82,34,1,77
408000,10,81,-5,82
408510,74,46,0,82
409020,2,52,2,80
409530,66,16,-2,82
410040,96,25,5,77
410550,24,77,1,76
411060,88,84,-2,78
411570,8,91,1,77
412080,56,9,-3,80
412590,86,80,4,76
413100,6,87,-4,80
413610,54,52,-1,81
414120,82,59,0,81
414630,10,65,-1,82
415140,74,14,11,71
415650,28,85,-14,85
416160,92,92,11,74
416670,18,99,-8,82
417180,82,4,10,72
417690,64,75,-4,76
418200,8,5,-4,80
418710,44,31,-2,82
419220,63,37,0,82
419730,23,44,4,78
420240,87,51,2,76
420750,7,57,-6,82
421260,71,6,12,70
421770,101,77,-10,80
422280,21,83,-4,84
422790,85,90,8,76
423300,11,97,-5,81
423810,75,62,-2,83
424320,1,46,-1,84
424830,65,11,3,81
425340,95,20,6,75
425850,23,29,-4,79
426360,22,40,-1,80
426870,86,47,0,80
427380,14,99,8,72
427890,78,64,-15,87
428400,4,70,7,80
428910,68,35,-4,84
429420,87,42,8,76
429930,7,94,5,71
430440,55,12,-11,82
430950,85,21,12,70
431460,39,30,-16,86
431970,58,37,5,81
432480,77,44,5,76
432990,5,50,0,76
433500,69,101,2,74
434010,94,42,1,73
434520,14,94,-6,79
435030,78,101,9,70
435540,1,31,-8,78
436050,65,51,0,78
436560,93,58,-1,79
437070,13,64,0,79
437580,77,71,-4,83
438090,3,78,3,80
438600,67,43,0,80
439110,86,50,-1,81
439620,6,57,3,78
440130,70,64,-5,83
440640,98,71,7,76
441150,18,77,-1,77
441660,82,84,-3,80
442170,8,14,5,75
442680,19,78,-10,85
443190,83,85,9,76
443700,9,92,-3,79
444210,73,10,3,76
444720,99,27,-3,79
445230,19,79,-5,84
445740,83,86,10,74
446250,9,16,-9,83
446760,20,80,-3,86
447270,84,87,11,75
447780,10,17,-7,82
448290,21,81,0,82
448800,85,88,7,75
449310,8,18,-4,79
449820,7,57,-1,80
450330,71,6,6,74
450840,97,31,-7,81
451350,17,83,-2,83
451860,81,90,9,74
452370,4,20,-7,81
452880,68,57,0,81
453390,96,63,2,79
453900,16,69,-4,83
454410,80,76,7,76
454920,6,82,-4,80
455430,70,47,2,78
455940,56,53,-10,88
456450,84,60,5,83
456960,4,66,4,79
457470,68,31,0,79
457980,98,40,5,74
458490,18,92,-7,81
459000,82,99,4,77
459510,5,29,-1,78
460020,69,49,-3,81
460530,97,55,1,80
461040,17,61,-3,83
461550,81,68,5,78
462060,20,75,-2,80
462570,84,82,1,79
463080,10,12,7,72
463590,21,76,-9,81
464100,85,83,4,77
464610,8,89,1,76
465120,72,38,-15,91
465630,0,45,10,81
466140,64,9,-5,86
466650,90,80,11,75
467160,29,86,-5,80
467670,93,93,0,80
468180,19,23,2,78
468690,69,34,-4,82
469200,91,41,11,71
469710,11,93,-9,80
470220,75,58,1,79
470730,1,64,-2,81
471240,65,29,6,75
471750,90,38,-8,83
472260,10,90,6,77
472770,74,8,3,74
473280,100,25,-7,81
473790,23,77,0,81
474300,87,84,7,74
474810,13,90,-1,75
475320,77,97,-6,81
475830,0,27,2,79
476340,64,34,-5,84
476850,83,86,6,78
477360,6,16,-1,79
477870,17,80,-5,84
478380,81,87,4,80
478890,7,17,0,80
479400,18,81,-4,84
479910,82,88,5,79
480420,8,18,1,78
480930,5,82,1,77
481440,69,46,-11,88
481950,88,52,11,77
482460,8,97,2,75
482970,72,15,-1,76
483480,98,24,2,74
483990,28,76,-5,79
484500,92,83,1,78
485010,31,89,1,77
485520,95,96,0,77
486030,21,26,-3,80
486540,47,37,-6,86
487050,97,43,10,76
487560,17,95,-8,84
488070,81,60,-4,88
488580,7,66,11,77
489090,71,15,1,76
489600,96,24,0,76
490110,19,33,0,76
490620,83,69,-5,81
491130,9,75,7,74
491640,73,24,-8,82
492150,98,33,7,75
492660,21,85,-4,79
493170,85,92,7,72
493680,8,22,-12,84
494190,72,86,7,77
494700,100,16,3,74
495210,24,33,-4,78
495720,74,76,-2,80
496230,0,6,3,77
496740,11,43,-5,82
497250,75,63,4,78
497760,1,69,-4,82
498270,65,33,2,80
498780,84,42,2,78
499290,4,45,1,77
499800,68,65,-5,82
500310,96,6,3,79
500820,78,68,-2,81
501330,4,74,-3,84
501840,68,38,0,84
502350,98,90,11,73
502860,37,20,-9,82
503370,56,84,3,79
503880,18,25,0,79
504390,68,64,-4,83
504900,96,96,3,80
505410,19,37,1,79
505920,83,76,0,79
506430,9,59,-2,81
506940,73,8,7,74
507450,99,20,-2,76
507960,23,82,-7,83
508470,87,89,6,77
508980,13,30,-1,78
509490,77,69,-1,79
510000,3,75,-3,82
510510,67,39,-2,84
511020,86,45,5,79
511530,14,48,0,79
512040,78,87,4,75
512550,4,17,-9,84
513060,15,54,5,79
513570,79,93,2,77
514080,2,23,-3,80
514590,66,43,3,77
515100,85,34,-3,80
515610,8,43,5,75
516120,72,63,-6,81
516630,11,69,-3,84
517140,75,18,9,75
517650,29,27,-11,86
518160,79,38,9,77
518670,7,41,0,77
519180,71,61,-3,80
519690,99,67,4,76
520200,38,73,-7,83
520710,0,14,8,75
521220,64,51,-5,80
521730,92,57,1,79
522240,12,63,2,77
522750,76,12,2,75
523260,0,29,-1,76
523770,64,49,-6,82
524280,12,55,2,80
524790,76,62,-11,91
525300,2,68,17,74
525810,66,32,-11,85
526320,85,84,3,82
526830,24,25,1,81
527340,74,36,-1,82
527850,2,45,2,80
528360,66,9,5,75
528870,92,26,1,74
529380,22,35,-8,82
529890,86,71,2,80
530400,25,77,-7,87
530910,68,88,15,72
531420,93,29,-4,76
531930,21,81,-3,79
532440,85,88,4,75
532950,8,29,-8,83
533460,72,49,0,83
533970,91,55,12,71
534480,11,61,-12,83
534990,75,68,1,82
535500,14,75,0,82
536010,78,82,11,71
536520,1,12,-9,80
537030,65,19,1,79
537540,6,28,-2,81
538050,70,48,-1,82
538560,89,54,1,81
539070,17,60,0,81
539580,81,67,-2,83
540090,20,73,11,72
540600,84,80,-9,81
541110,23,21,4,77
541620,73,64,-8,85
542130,101,70,11,74
542640,40,76,-4,78
543150,2,17,-8,86
543660,66,54,1,85
544170,94,61,2,83
544680,33,67,6,77
545190,97,8,0,77
545700,79,70,-3,80
546210,18,76,3,77
546720,82,83,-8,85
547230,21,24,9,76
547740,85,35,-2,78
548250,13,38,2,76
548760,77,77,-4,80
549270,3,18,-3,83
549780,67,55,-3,86
550290,29,62,3,83
550800,93,101,8,75
551310,16,42,-6,81
551820,80,81,7,74
552330,6,22,-2,76
552840,70,86,0,76
553350,32,27,1,75
553860,82,34,-5,80
554370,10,37,5,75
554880,74,101,1,74
555390,99,42,-10,84
555900,27,45,4,80
556410,91,88,3,77
556920,17,29,2,75
557430,81,65,-3,78
557940,20,71,1,77
558450,84,78,0,77
558960,10,19,-9,86
559470,74,58,0,86
559980,0,65,7,79
560490,64,29,-3,82
561000,94,36,5,77
561510,22,39,-4,81
562020,86,78,2,79
562530,25,19,-3,82
563040,75,83,0,82
563550,37,24,0,82
564060,56,27,-4,86
564570,99,34,11,75
565080,27,86,-8,83
565590,91,93,11,72
566100,30,34,-14,86
566610,80,77,6,80
567120,6,18,2,78
567630,70,82,1,77
568140,32,23,-3,80
568650,51,20,3,77
569160,94,29,-1,78
569670,22,24,1,77
570180,72,31,-6,83
570690,0,38,7,76
571200,64,2,1,75
571710,90,73,-5,80
572220,29,79,1,79
572730,93,86,8,71
573240,32,27,-10,81
573750,82,34,0,81
574260,10,86,1,80
574770,74,93,7,73
575280,99,34,-8,81
575790,27,86,6,75
576300,91,93,3,72
576810,30,34,-9,81
577320,80,77,2,79
577830,19,18,-2,81
578340,23,29,1,80
578850,73,72,0,80
579360,101,13,6,74
579870,25,25,-4,78
580380,75,36,0,78
580890,3,39,2,76
581400,67,59,4,72
581910,29,66,-4,76
582420,93,3,5,71
582930,75,15,-4,75
583440,101,10,-6,81
583950,25,22,4,77
584460,75,25,-2,79
584970,3,20,0,79
585480,67,57,1,78
585990,29,64,-5,83
586500,93,1,15,68
587010,75,13,-11,79
587520,101,25,3,76
588030,25,77,-6,82
588540,89,84,4,78
589050,28,25,-3,81
589560,78,28,2,79
590070,6,23,-1,80
590580,70,60,0,80
591090,32,67,-2,82
591600,96,4,7,75
592110,78,16,5,70
592620,2,28,-5,75
593130,66,48,-10,85
593640,28,51,5,80
594150,92,94,6,74
594660,54,35,-10,84
595170,16,99,7,77
595680,80,4,8,69
596190,4,16,-10,79
596700,68,53,1,78
597210,30,56,-6,84
597720,94,95,12,72
598230,56,36,-10,82
598740,18,39,0,82
599250,82,82,4,78
599760,44,23,-6,84
600270,63,87,9,75
600780,25,28,-9,84
601290,89,31,14,70
601800,43,34,-8,78
602310,5,37,-3,81
602820,69,44,0,81
603330,88,47,2,79
603840,8,50,-2,81
604350,72,14,8,73
604860,98,26,1,72
605370,22,21,-7,79
605880,72,24,-4,83
606390,26,19,5,78
606900,52,22,3,75
607410,95,31,-2,77
607920,49,26,-8,85
608430,68,90,8,77
608940,30,31,-4,81
609450,80,34,6,75
609960,8,37,-3,78
610470,72,57,-9,87
610980,51,52,6,81
611490,13,88,-3,84
612000,77,95,4,80
612510,39,36,-6,86
613020,89,39,11,75
613530,9,42,-5,80
614040,73,49,-1,81
614550,92,52,0,81
615060,20,55,4,77
615570,84,62,-2,79
616080,23,65,0,79
616590,87,72,-3,82
617100,6,79,-3,85
617610,44,44,4,81
618120,6,87,2,79
618630,70,52,-14,93
619140,32,59,11,82
619650,96,0,7,75
620160,78,12,-1,76
